joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.409822,1.369764,18.0000,7.7617,,0,
2,RightKnee,5000,,0.479295,1.627174,18.0000,4.6632,,0,
