joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.021043,0.039181,3.0963,0.5308,,0,
2,RightKnee,4000,,0.003748,0.010644,0.8000,0.3149,,0,
