joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.020813,0.038842,3.0326,0.5282,,0,
2,RightKnee,4000,,0.003612,0.010221,0.7969,0.3120,,0,
