time_s,cycle,joint_id,q_ref,q,err,dq_ref,dq,tau_cmd,tau_est,lowstate_age,flags,q_raw_ref,dq_raw_ref,q_raw_ref_corrected,dq_raw_ref_corrected
0.0,0,2,0.493965,0.493965,0.0,-0.000224695,-0.00022421,-0.12,0.0,0.000585674,4,-0.11578,0.493965,0.4,4.039708456815759e-18
0.0,1,2,0.493965,0.493981,-1.6000000000016e-05,-0.000295694,0.000350156,0.0,0.0,0.000609632,4,8.64624e-05,0.493933,0.4,4.039708456815759e-18
0.0,2,2,0.493965,0.493965,0.0,-0.000366577,-0.000196778,0.12,0.0,0.00056453,4,3.55378e-05,0.493873,0.4,4.039708456815759e-18
0.010000000000218279,3,2,0.493965,0.493965,0.0,-0.000437223,-0.000144215,0.24,0.09375,0.000767506,4,-6.7488e-05,0.493788,0.4000006217848932,0.00012435694181517842
0.010000000000218279,4,2,0.493964,0.493965,-9.999999999732445e-07,-0.000507817,-7.07296e-05,0.36,0.1875,0.000696114,4,-0.000361138,0.493683,0.4000006217848932,0.00012435694181517842
0.010000000000218279,5,2,0.493963,0.493981,-1.8000000000018e-05,-0.000578279,0.000433453,0.48,0.1875,0.000736198,4,-0.000908269,0.493564,0.4000006217848932,0.00012435694181517842
0.010000000000218279,6,2,0.493963,0.493981,-1.8000000000018e-05,-0.000648658,0.000474652,0.6,0.375,0.000696012,4,-0.00179948,0.493438,0.4000006217848932,0.00012435694181517842
0.010000000000218279,7,2,0.493962,0.493965,-2.9999999999752447e-06,-0.000718923,-6.44118e-05,0.72,0.0,0.000757991,4,-0.00299711,0.49331,0.4000006217848932,0.00012435694181517842
0.020000000000436557,8,2,0.493961,0.493981,-2.0000000000020002e-05,-0.000789088,0.000433014,0.84,0.1875,0.00050215,4,-0.00444696,0.493186,0.4000024871373635,0.00024871344178312296
0.020000000000436557,9,2,0.493959,0.493981,-2.2000000000022002e-05,-0.00085943,0.000447661,0.72,0.46875,0.000721343,4,-0.00622868,0.493072,0.4000024871373635,0.00024871344178312296
0.020000000000436557,10,2,0.493958,0.493997,-3.900000000001125e-05,-0.000929564,0.00106261,0.6,0.46875,0.000586519,4,-0.00824507,0.492971,0.4000024871373635,0.00024871344178312296
0.020000000000436557,11,2,0.493957,0.494013,-5.6000000000000494e-05,-0.000999593,0.00164916,0.48,0.375,0.000799183,4,-0.0104874,0.492882,0.4000024871373635,0.00024871344178312296
0.020000000000436557,12,2,0.493955,0.494045,-9.00000000000345e-05,-0.00106954,0.00300969,0.36,0.5625,0.000662896,4,-0.0128943,0.492806,0.4000024871373635,0.00024871344178312296
0.030000000000654836,13,2,0.493953,0.494045,-9.20000000000365e-05,-0.00113957,0.00323165,0.24,0.09375,0.000729532,4,-0.0154546,0.492745,0.40000559605078334,0.0003730690580581338
0.030000000000654836,14,2,0.493951,0.494045,-9.40000000000385e-05,-0.00120934,0.00375876,0.12,0.75,0.00062955,4,-0.0180087,0.492697,0.40000559605078334,0.0003730690580581338
0.030000000000654836,15,2,0.493949,0.494045,-9.599999999998499e-05,-0.00127909,0.00371486,0.0,0.0,0.000847415,4,-0.0205083,0.492662,0.40000559605078334,0.0003730690580581338
0.030000000000654836,16,2,0.493947,0.494045,-9.799999999998699e-05,-0.00134884,0.00380974,-0.12,0.5625,0.000698391,4,-0.0229172,0.492639,0.40000559605078334,0.0003730690580581338
0.030000000000654836,17,2,0.493945,0.494045,-9.999999999998899e-05,-0.00141841,0.00379273,-0.24,0.0,0.000803233,4,-0.025201,0.492626,0.40000559605078334,0.0003730690580581338
0.03999999999996362,18,2,0.493942,0.494045,-0.00010300000000001974,-0.00148801,0.0033819,-0.36,0.09375,0.000663143,4,-0.0273341,0.492622,0.400009948514106,0.0004974233487863967
0.03999999999996362,19,2,0.49394,0.494013,-7.299999999998974e-05,-0.00155755,0.00218811,-0.48,-0.1875,0.000863886,4,-0.0293,0.492624,0.400009948514106,0.0004974233487863967
0.03999999999996362,20,2,0.493937,0.493997,-6.0000000000004494e-05,-0.00162689,0.00101221,-0.6,0.0,0.000773016,4,-0.0309855,0.492631,0.400009948514106,0.0004974233487863967
0.03999999999996362,21,2,0.493934,0.493965,-3.100000000000325e-05,-0.00169615,-0.000792995,-0.72,0.0,0.000864381,4,-0.0324483,0.492641,0.400009948514106,0.0004974233487863967
0.03999999999996362,22,2,0.493931,0.493949,-1.8000000000018e-05,-0.00176537,-0.00205829,-0.84,-0.5625,0.000757102,4,-0.0336468,0.49265,0.400009948514106,0.0004974233487863967
0.0500000000001819,23,2,0.493928,0.493917,1.0999999999983245e-05,-0.00183448,-0.00437222,-0.96,-0.1875,0.000834221,4,-0.034649,0.492658,0.4000155445118677,0.000621775872152675
0.0500000000001819,24,2,0.493925,0.493885,3.999999999998449e-05,-0.00190354,-0.00639491,-1.08,0.28125,0.000809157,4,-0.0354281,0.492661,0.4000155445118677,0.000621775872152675
0.0500000000001819,25,2,0.493921,0.493853,6.80000000000125e-05,-0.00197252,-0.00837571,-1.2,0.0,0.000973752,4,-0.0360113,0.492658,0.4000155445118677,0.000621775872152675
0.0500000000001819,26,2,0.493918,0.493837,8.099999999999774e-05,-0.00204159,-0.00962897,-1.32,-0.46875,0.000800996,4,-0.0364319,0.492648,0.4000155445118677,0.000621775872152675
0.0500000000001819,27,2,0.493914,0.493789,0.00012500000000004174,-0.00211047,-0.0116968,-1.44,-1.03125,0.000947391,4,-0.0367748,0.492628,0.4000155445118677,0.000621775872152675
0.06000000000040018,28,2,0.49391,0.493694,0.00021599999999999397,-0.00217975,-0.0152432,-1.56,-1.3125,0.000664144,4,-0.0369732,0.492597,0.4000223840241853,0.000746126186314129
0.06000000000040018,29,2,0.493906,0.493614,0.00029200000000001447,-0.0022489,-0.0175124,-1.68,-1.6875,0.000993955,4,-0.0369217,0.492554,0.4000223840241853,0.000746126186314129
0.06000000000040018,30,2,0.493902,0.493534,0.00036800000000003497,-0.00231802,-0.0201729,-1.8,-1.21875,0.000881906,4,-0.0367256,0.492497,0.4000223840241853,0.000746126186314129
0.06000000000040018,31,2,0.493897,0.493454,0.0004429999999999712,-0.00238712,-0.0226856,-1.92,-1.21875,0.00105108,4,-0.0364442,0.492424,0.4000223840241853,0.000746126186314129
0.06000000000040018,32,2,0.493893,0.493342,0.0005510000000000237,-0.00245611,-0.026643,-2.04,-1.21875,0.000968371,4,-0.0361328,0.492336,0.4000223840241853,0.000746126186314129
0.07000000000061846,33,2,0.493888,0.493198,0.0006899999999999684,-0.00252495,-0.0310759,-2.16,-1.21875,0.0010926,4,-0.0357482,0.49223,0.40003046702675754,0.0008704738494470773
0.07000000000061846,34,2,0.493884,0.493006,0.0008779999999999899,-0.00259332,-0.0378124,-2.28,-1.78125,0.000937103,4,-0.0352477,0.492107,0.40003046702675754,0.0008704738494470773
0.07000000000061846,35,2,0.493879,0.492799,0.0010800000000000254,-0.00266162,-0.0454535,-2.4,-2.0625,0.00104999,4,-0.0345545,0.491964,0.40003046702675754,0.0008704738494470773
0.07000000000061846,36,2,0.493874,0.492591,0.0012829999999999786,-0.00273027,-0.0533198,-2.52,-1.5,0.00107368,4,-0.0337004,0.491799,0.40003046702675754,0.0008704738494470773
0.07000000000061846,37,2,0.493869,0.492351,0.0015180000000000193,-0.0027983,-0.0624696,-2.64,-1.78125,0.00119525,4,-0.0327687,0.491612,0.40003046702675754,0.0008704738494470773
0.08000000000083674,38,2,0.493863,0.49208,0.001782999999999979,-0.00286641,-0.0728363,-2.76,-2.34375,0.00105662,4,-0.03174,0.491402,0.4000397934908651,0.0009948184197372137
0.08000000000083674,39,2,0.493858,0.491808,0.0020499999999999963,-0.00293482,-0.0832606,-2.88,-3.09375,0.00120505,4,-0.0306005,0.491166,0.4000397934908651,0.0009948184197372137
0.08000000000083674,40,2,0.493853,0.491552,0.0023009999999999975,-0.00300256,-0.0927332,-3.0,-1.78125,0.000962418,4,-0.0294412,0.490903,0.4000397934908651,0.0009948184197372137
0.08000000000083674,41,2,0.493847,0.491297,0.0025499999999999967,-0.00307025,-0.102026,-3.12,-1.78125,0.00103538,4,-0.028396,0.490613,0.4000397934908651,0.0009948184197372137
0.08000000000083674,42,2,0.493841,0.490993,0.0028479999999999617,-0.00313781,-0.112015,-3.24,-2.34375,0.0010677,4,-0.0275413,0.490296,0.4000397934908651,0.0009948184197372137
0.09000000000014552,43,2,0.493835,0.490674,0.003161000000000025,-0.00320538,-0.121332,-3.36,-2.625,0.00118969,4,-0.0267932,0.489951,0.4000503633833696,0.0011191594553699726
0.09000000000014552,44,2,0.493829,0.490354,0.003475000000000006,-0.00327345,-0.13032,-3.48,-2.90625,0.00116083,4,-0.0261737,0.489579,0.4000503633833696,0.0011191594553699726
0.09000000000014552,45,2,0.493823,0.489955,0.003868000000000038,-0.00334134,-0.13999,-3.52106,-3.0,0.00127418,4,-0.0257593,0.489179,0.4000503633833696,0.0011191594553699726
0.09000000000014552,46,2,0.493816,0.488836,0.0049799999999999844,-0.00340937,-0.168221,-3.46017,-2.8125,0.00127786,4,-0.0253608,0.488751,0.4000503633833696,0.0011191594553699726
0.09000000000014552,47,2,0.49381,0.488037,0.005773000000000028,-0.00347657,-0.188815,-3.34017,-3.65625,0.00123795,4,-0.0227954,0.488286,0.4000503633833696,0.0011191594553699726
0.1000000000003638,48,2,0.493803,0.487302,0.006500999999999979,-0.00354376,-0.210386,-3.22017,-3.5625,0.00127773,4,-0.0193846,0.487778,0.4000621766667173,0.0012434965145772105
0.1000000000003638,49,2,0.493797,0.486679,0.007118000000000013,-0.00361139,-0.230518,-3.10017,-3.0,0.00126291,4,-0.0155618,0.487228,0.4000621766667173,0.0012434965145772105
0.1000000000003638,50,2,0.49379,0.486024,0.007765999999999995,-0.00367886,-0.252483,-2.98017,-3.0,0.00131316,4,-0.0118702,0.486636,0.4000621766667173,0.0012434965145772105
0.1000000000003638,51,2,0.493783,0.485225,0.00855800000000001,-0.00374585,-0.278092,-2.86017,-3.09375,0.00141206,4,-0.00834512,0.486007,0.4000621766667173,0.0012434965145772105
0.1000000000003638,52,2,0.493775,0.484106,0.009669000000000039,-0.00381326,-0.312746,-2.74017,-3.75,0.00128692,4,-0.00465003,0.485337,0.4000621766667173,0.0012434965145772105
0.11000000000058208,53,2,0.493768,0.483084,0.010683999999999971,-0.0038805,-0.34539,-2.62017,-3.46875,0.00144819,4,7.31137e-05,0.484621,0.40007523329893424,0.0013678291555710488
0.11000000000058208,54,2,0.493761,0.482205,0.01155600000000001,-0.00394717,-0.3717,-2.50017,-3.0,0.00148632,4,0.00528336,0.483854,0.40007523329893424,0.0013678291555710488
0.11000000000058208,55,2,0.493753,0.481406,0.012346999999999997,-0.00401384,-0.394371,-2.38017,-1.875,0.00147709,4,0.0103396,0.483036,0.40007523329893424,0.0013678291555710488
0.11000000000058208,56,2,0.493745,0.480463,0.013282000000000016,-0.00408035,-0.417624,-2.26017,-2.53125,0.00134574,4,0.0148459,0.482167,0.40007523329893424,0.0013678291555710488
0.11000000000058208,57,2,0.493738,0.479201,0.014537000000000022,-0.00414724,-0.447283,-2.14017,-3.0,0.00138513,4,0.0191608,0.481247,0.40007523329893424,0.0013678291555710488
0.12000000000080036,58,2,0.49373,0.478162,0.015568000000000026,-0.00421406,-0.465151,-2.02017,-2.4375,0.00132354,4,0.024159,0.48027,0.40008953323362945,0.001492156936590556
0.12000000000080036,59,2,0.493721,0.477299,0.016422000000000048,-0.0042805,-0.475809,-1.90017,-1.875,0.00146441,4,0.0289348,0.479235,0.40008953323362945,0.001492156936590556
0.12000000000080036,60,2,0.493713,0.476292,0.01742100000000002,-0.0043472,-0.489821,-1.78017,-1.6875,0.00147099,4,0.0327812,0.478146,0.40008953323362945,0.001492156936590556
0.12000000000080036,61,2,0.493705,0.474758,0.01894699999999999,-0.00441378,-0.518364,-1.66017,-2.15625,0.00157372,4,0.0360546,0.477004,0.40008953323362945,0.001492156936590556
0.12000000000080036,62,2,0.493696,0.47364,0.020056000000000018,-0.00448024,-0.534613,-1.54017,-1.5,0.0015335,4,0.0402925,0.475804,0.40008953323362945,0.001492156936590556
0.13000000000010914,63,2,0.493687,0.472681,0.02100599999999997,-0.00454664,-0.5424,-1.42017,-1.40625,0.00146849,4,0.0439225,0.474548,0.4001050764199929,0.0016164794158808064
0.13000000000010914,64,2,0.493679,0.471563,0.02211599999999997,-0.00461252,-0.553504,-1.30017,-0.9375,0.00151066,4,0.0463325,0.473241,0.4001050764199929,0.0016164794158808064
0.13000000000010914,65,2,0.49367,0.470013,0.023656999999999984,-0.00467889,-0.573597,-1.18017,-1.78125,0.00146591,4,0.0479672,0.471891,0.4001050764199929,0.0016164794158808064
0.13000000000010914,66,2,0.493661,0.46776,0.025901000000000007,-0.00474452,-0.597326,-1.06017,-0.46875,0.00144742,4,0.0501173,0.470492,0.4001050764199929,0.0016164794158808064
0.13000000000010914,67,2,0.493652,0.466178,0.027474,-0.00481013,-0.620006,-0.940174,-2.0625,0.00143993,4,0.0549018,0.469031,0.4001050764199929,0.0016164794158808064
0.14000000000032742,68,2,0.493642,0.464899,0.02874300000000002,-0.00487567,-0.631551,-0.820174,-1.3125,0.00142144,4,0.0596685,0.467506,0.40012186280280154,0.0017407961517396293
0.14000000000032742,69,2,0.493633,0.463813,0.029820000000000013,-0.00494119,-0.636062,-0.700174,0.0,0.00148524,4,0.0632705,0.465926,0.40012186280280154,0.0017407961517396293
0.14000000000032742,70,2,0.493623,0.462279,0.03134399999999998,-0.00500662,-0.657279,-0.580174,-1.125,0.00142289,4,0.0650219,0.464302,0.40012186280280154,0.0017407961517396293
0.14000000000032742,71,2,0.493614,0.460809,0.03280499999999997,-0.00507207,-0.673772,-0.460174,-1.21875,0.00151392,4,0.0663023,0.462639,0.40012186280280154,0.0017407961517396293
0.14000000000032742,72,2,0.493604,0.459642,0.03396199999999999,-0.00513723,-0.677249,-0.340174,0.1875,0.00154176,4,0.066833,0.460942,0.40012186280280154,0.0017407961517396293
0.1500000000005457,73,2,0.493594,0.458188,0.03540599999999999,-0.00520238,-0.687687,-0.220174,-0.46875,0.00166555,4,0.0656321,0.459224,0.40013989232241126,0.0018651067024512988
0.1500000000005457,74,2,0.493584,0.456574,0.03701000000000004,-0.00526742,-0.705326,-0.100174,-0.65625,0.001609,4,0.0636711,0.45749,0.40013989232241126,0.0018651067024512988
0.1500000000005457,75,2,0.493573,0.455472,0.038100999999999996,-0.00533247,-0.705916,0.019826,0.28125,0.00151281,4,0.0614422,0.455744,0.40013989232241126,0.0018651067024512988
0.1500000000005457,76,2,0.493563,0.454353,0.03920999999999997,-0.00539742,-0.704746,0.139826,0.1875,0.00145217,4,0.0573267,0.454,0.40013989232241126,0.0018651067024512988
0.1500000000005457,77,2,0.493553,0.452676,0.040877,-0.0054623,-0.716785,0.259826,-0.28125,0.00152285,4,0.0515396,0.45227,0.40013989232241126,0.0018651067024512988
0.16000000000076398,78,2,0.493542,0.451509,0.04203299999999999,-0.00552708,-0.71488,0.379826,0.46875,0.00149265,4,0.0460301,0.450556,0.40015916491476194,0.00198941062633343
0.16000000000076398,79,2,0.493531,0.450359,0.04317199999999999,-0.00559173,-0.707385,0.499826,0.1875,0.00161085,4,0.0392072,0.448868,0.40015916491476194,0.00198941062633343
0.16000000000076398,80,2,0.49352,0.448841,0.044679000000000024,-0.0056562,-0.709057,0.619826,0.09375,0.00160902,4,0.0312378,0.447217,0.40015916491476194,0.00198941062633343
0.16000000000076398,81,2,0.493509,0.447403,0.04610599999999998,-0.00572054,-0.709394,0.739826,0.375,0.00173285,4,0.0234883,0.445605,0.40015916491476194,0.00198941062633343
0.16000000000076398,82,2,0.493498,0.446396,0.04710199999999998,-0.00578473,-0.699041,0.859826,1.5,0.00156335,4,0.0158017,0.444035,0.40015916491476194,0.00198941062633343
0.17000000000007276,83,2,0.493487,0.445054,0.048433000000000004,-0.00584887,-0.694054,0.979826,0.1875,0.001639,4,0.00693476,0.442519,0.40017968051137526,0.0021137074817158216
0.17000000000007276,84,2,0.493476,0.44352,0.049956,-0.00591298,-0.697832,1.09983,0.0,0.00160141,4,-0.00177129,0.441058,0.40017968051137526,0.0021137074817158216
0.17000000000007276,85,2,0.493464,0.442465,0.05099900000000002,-0.005977,-0.688179,1.21983,1.03125,0.00161167,4,-0.00957485,0.439651,0.40017968051137526,0.0021137074817158216
0.17000000000007276,86,2,0.493453,0.44002,0.05343299999999995,-0.00604098,-0.679946,1.33983,-0.375,0.00160468,4,-0.0178877,0.438305,0.40017968051137526,0.0021137074817158216
0.17000000000007276,87,2,0.493441,0.438886,0.05455500000000002,-0.00610483,-0.674234,1.45983,1.03125,0.00165084,4,-0.0218541,0.436998,0.40017968051137526,0.0021137074817158216
0.18000000000029104,88,2,0.493429,0.437959,0.05547000000000002,-0.00616899,-0.65727,1.57983,1.59375,0.00163111,4,-0.0260904,0.435733,0.4002014390393617,0.002237996826987341
0.18000000000029104,89,2,0.493417,0.437048,0.056369,-0.00623299,-0.64356,1.69983,1.78125,0.00176704,4,-0.0310594,0.43452,0.4002014390393617,0.002237996826987341
0.18000000000029104,90,2,0.493404,0.435674,0.057730000000000004,-0.00629685,-0.641297,1.60444,0.5625,0.0017526,4,-0.0366188,0.433365,0.4002014390393617,0.002237996826987341
0.18000000000029104,91,2,0.493392,0.434603,0.05878899999999998,-0.00636023,-0.627244,1.48444,2.15625,0.00181034,4,-0.0410707,0.432261,0.4002014390393617,0.002237996826987341
0.18000000000029104,92,2,0.49338,0.433804,0.05957599999999996,-0.00642401,-0.606847,1.36444,1.59375,0.00178488,4,-0.0452654,0.431204,0.4002014390393617,0.002237996826987341
0.19000000000050932,93,2,0.493367,0.432958,0.06040899999999999,-0.00648765,-0.59,1.24444,2.15625,0.00179092,4,-0.0499223,0.430198,0.4002244404214102,0.0023622782205296295
0.19000000000050932,94,2,0.493354,0.431839,0.06151500000000004,-0.00655123,-0.580166,1.12444,1.59375,0.00170137,4,-0.0546986,0.429243,0.4002244404214102,0.0023622782205296295
0.19000000000050932,95,2,0.493342,0.430736,0.062606,-0.00661439,-0.567268,1.00444,1.5,0.00180704,4,-0.0585566,0.42833,0.4002244404214102,0.0023622782205296295
0.19000000000050932,96,2,0.493329,0.430001,0.063328,-0.00667795,-0.548586,0.884443,1.875,0.00172309,4,-0.0614539,0.427455,0.4002244404214102,0.0023622782205296295
0.19000000000050932,97,2,0.493315,0.42941,0.06390499999999999,-0.00674132,-0.530592,0.764443,1.96875,0.00181126,4,-0.0645272,0.426618,0.4002244404214102,0.0023622782205296295
0.2000000000007276,98,2,0.493302,0.428803,0.06449900000000003,-0.0068046,-0.506903,0.644443,1.6875,0.00188218,4,-0.0681191,0.425821,0.4002486845757956,0.0024865512207638395
0.2000000000007276,99,2,0.493289,0.428148,0.065141,-0.00686783,-0.484921,0.524443,1.59375,0.00199077,4,-0.0719657,0.425066,0.4002486845757956,0.0024865512207638395
0.2000000000007276,100,2,0.493275,0.427317,0.06595800000000002,-0.00693095,-0.471496,0.404443,0.5625,0.00195849,4,-0.0757454,0.424353,0.4002486845757956,0.0024865512207638395
0.2000000000007276,101,2,0.493262,0.426518,0.06674399999999997,-0.00699402,-0.456283,0.284443,0.5625,0.00196385,4,-0.0788091,0.423677,0.4002486845757956,0.0024865512207638395
0.2000000000007276,102,2,0.493248,0.425879,0.06736900000000001,-0.00705697,-0.432765,0.164443,1.21875,0.00185298,4,-0.0811792,0.423036,0.4002486845757956,0.0024865512207638395
0.21000000000003638,103,2,0.493234,0.425399,0.06783499999999998,-0.00711977,-0.409209,0.0444429,0.9375,0.00198524,4,-0.083276,0.422428,0.40027417141637467,0.0026108153861297066
0.21000000000003638,104,2,0.49322,0.424409,0.06881100000000001,-0.00718251,-0.369781,-0.0755571,0.1875,0.00198175,4,-0.0855453,0.421855,0.40027417141637467,0.0026108153861297066
0.21000000000003638,105,2,0.493205,0.423194,0.07001099999999999,-0.0072473,-0.334714,-0.195557,0.1875,1.22e-06,4,-0.0860491,0.421309,0.40027417141637467,0.0026108153861297066
0.21000000000003638,106,2,0.493191,0.422523,0.07066800000000001,-0.0073108,-0.328768,-0.315557,-0.75,0.000114722,4,-0.0841301,0.420777,0.40027417141637467,0.0026108153861297066
0.22000000000025466,107,2,0.493176,0.4219,0.071276,-0.00737403,-0.323818,-0.435557,0.375,0.000192626,4,-0.0819477,0.42026,0.4003009008525958,0.0027350702751321966
0.22000000000025466,108,2,0.493161,0.421389,0.071772,-0.00743819,-0.317423,-0.555557,-0.28125,0.000361286,4,-0.0796465,0.419757,0.4003009008525958,0.0027350702751321966
0.22000000000025466,109,2,0.493146,0.420973,0.07217299999999999,-0.00750125,-0.307717,-0.675557,-0.09375,0.000430124,4,-0.0775532,0.419271,0.4003009008525958,0.0027350702751321966
0.22000000000025466,110,2,0.493132,0.420606,0.07252600000000003,-0.00756318,-0.296119,-0.795557,-0.09375,0.00050619,4,-0.0758947,0.418805,0.4003009008525958,0.0027350702751321966
0.22000000000025466,111,2,0.493117,0.420174,0.07294300000000004,-0.00762472,-0.285982,-0.915557,-0.28125,0.000487271,4,-0.0747189,0.418361,0.4003009008525958,0.0027350702751321966
0.23000000000047294,112,2,0.493102,0.419711,0.07339099999999998,-0.00768623,-0.280042,-1.03556,-0.46875,0.000563736,4,-0.0737097,0.417939,0.4003288727894856,0.002859315446275379
0.23000000000047294,113,2,0.493087,0.419184,0.073903,-0.00774759,-0.278163,-1.15556,0.09375,0.000468985,4,-0.0726983,0.417538,0.4003288727894856,0.002859315446275379
0.23000000000047294,114,2,0.493071,0.418449,0.07462199999999997,-0.00780892,-0.28188,-1.27556,-1.03125,0.000533863,4,-0.0714238,0.417156,0.4003288727894856,0.002859315446275379
0.23000000000047294,115,2,0.493056,0.417778,0.07527800000000001,-0.00787016,-0.284931,-1.39556,-1.3125,0.000513118,4,-0.0691861,0.416784,0.4003288727894856,0.002859315446275379
0.23000000000047294,116,2,0.493041,0.417186,0.075855,-0.0079312,-0.284839,-1.51556,-0.75,0.000648846,4,-0.0662291,0.416416,0.4003288727894856,0.002859315446275379
0.24000000000069122,117,2,0.493025,0.416707,0.076318,-0.00799207,-0.281817,-1.63556,-0.9375,0.000667969,4,-0.062836,0.416044,0.4003580871276582,0.0029835504581091506
0.24000000000069122,118,2,0.493009,0.416244,0.07676499999999997,-0.00805282,-0.278973,-1.75556,-0.46875,0.000752492,4,-0.0593938,0.415666,0.4003580871276582,0.0029835504581091506
0.24000000000069122,119,2,0.492994,0.415812,0.07718199999999997,-0.00811347,-0.276857,-1.87556,-0.28125,0.000857119,4,-0.055971,0.415278,0.4003580871276582,0.0029835504581091506
0.24000000000069122,120,2,0.492978,0.414694,0.07828400000000002,-0.00817408,-0.284646,-1.99556,-1.78125,0.00090675,4,-0.0526985,0.414878,0.4003580871276582,0.0029835504581091506
0.24000000000069122,121,2,0.492962,0.41399,0.07897199999999999,-0.00823467,-0.29278,-2.11556,-1.5,0.000677396,4,-0.0473693,0.41445,0.4003580871276582,0.0029835504581091506
0.25,122,2,0.492946,0.41399,0.07895599999999997,-0.00829525,-0.29278,-2.23556,-1.5,0.000802237,4,-0.0416165,0.413988,0.4003885437633105,0.003107774869208166
0.25,123,2,0.492929,0.412712,0.08021699999999998,-0.0083558,-0.299603,-2.11556,-2.71875,0.000706657,4,-0.0378668,0.413498,0.4003885437633105,0.003107774869208166
0.25,124,2,0.492913,0.412249,0.08066400000000001,-0.00841647,-0.296387,-1.99556,-1.875,0.000873686,4,-0.031817,0.412969,0.4003885437633105,0.003107774869208166
0.25,125,2,0.492896,0.411753,0.08114300000000002,-0.00847702,-0.292677,-1.87556,-1.40625,0.000729743,4,-0.0264373,0.412405,0.4003885437633105,0.003107774869208166
0.25,126,2,0.49288,0.411194,0.08168599999999998,-0.00853749,-0.291262,-1.75556,-1.21875,0.000840598,4,-0.0216832,0.41181,0.4003885437633105,0.003107774869208166
0.2600000000002183,127,2,0.492863,0.410443,0.08242,-0.00859781,-0.297722,-1.63556,-1.78125,0.000784032,4,-0.0174118,0.411189,0.400420242588234,0.0032319882382186925
0.2600000000002183,128,2,0.492846,0.409468,0.08337800000000001,-0.00865799,-0.312038,-1.51556,-2.4375,0.000705368,4,-0.0130901,0.410541,0.400420242588234,0.0032319882382186925
0.2600000000002183,129,2,0.492829,0.408685,0.084144,-0.00871798,-0.323605,-1.39556,-1.3125,0.000542804,4,-0.0081187,0.409865,0.400420242588234,0.0032319882382186925
0.2600000000002183,130,2,0.492812,0.407998,0.08481399999999994,-0.00877781,-0.332453,-1.27556,-1.5,0.000700523,4,-0.00326969,0.409159,0.400420242588234,0.0032319882382186925
0.2600000000002183,131,2,0.492794,0.407391,0.085403,-0.00883741,-0.339199,-1.15556,-0.9375,0.000748094,4,0.00106978,0.408428,0.400420242588234,0.0032319882382186925
0.27000000000043656,132,2,0.492777,0.406656,0.086121,-0.00889689,-0.347008,-1.03556,-1.40625,0.000746236,4,0.00460333,0.407677,0.4004531834897982,0.003356190123792282
0.27000000000043656,133,2,0.49276,0.405713,0.08704699999999999,-0.00895627,-0.36146,-0.915557,-1.03125,0.000676211,4,0.00774524,0.406906,0.4004531834897982,0.003356190123792282
0.27000000000043656,134,2,0.492742,0.404675,0.088067,-0.00901557,-0.377626,-0.795557,-1.78125,0.000718355,4,0.0111131,0.406114,0.4004531834897982,0.003356190123792282
0.27000000000043656,135,2,0.492724,0.403956,0.08876800000000001,-0.00907488,-0.389389,-0.675557,-0.75,0.00062063,4,0.0149295,0.405298,0.4004531834897982,0.003356190123792282
0.27000000000043656,136,2,0.492706,0.403317,0.089389,-0.00913395,-0.39899,-0.555557,-0.375,0.00068542,4,0.0180437,0.404459,0.4004531834897982,0.003356190123792282
0.28000000000065484,137,2,0.492688,0.402693,0.08999499999999999,-0.00919288,-0.405277,-0.435557,-0.46875,0.000719267,4,0.0201913,0.403604,0.40048736635096216,0.0034803800846326277
0.28000000000065484,138,2,0.49267,0.402006,0.09066400000000002,-0.00925168,-0.40989,-0.315557,-0.65625,0.0008284,4,0.021365,0.402735,0.40048736635096216,0.0034803800846326277
0.28000000000065484,139,2,0.492652,0.400169,0.09248299999999998,-0.00931082,-0.417925,-0.195557,-1.03125,0.000774258,4,0.0218285,0.401857,0.40048736635096216,0.0034803800846326277
0.28000000000065484,140,2,0.492633,0.399545,0.093088,-0.00936982,-0.413188,-0.0755571,0.375,0.000768317,4,0.0254224,0.40095,0.40048736635096216,0.0034803800846326277
0.28000000000065484,141,2,0.492615,0.398938,0.09367700000000001,-0.00942878,-0.409468,0.0444429,0.09375,0.000804718,4,0.0278395,0.400021,0.40048736635096216,0.0034803800846326277
0.2899999999999636,142,2,0.492596,0.398347,0.09424899999999997,-0.00948764,-0.404632,0.164443,0.375,0.000772578,4,0.02904,0.399076,0.4005227910502691,0.0036045576794745
0.2899999999999636,143,2,0.492577,0.397644,0.09493299999999999,-0.00954645,-0.400238,0.284443,0.28125,0.000866599,4,0.029025,0.398125,0.4005227910502691,0.0036045576794745
0.2899999999999636,144,2,0.492558,0.396685,0.09587299999999999,-0.00960525,-0.399288,0.404443,0.1875,0.000763523,4,0.0282362,0.397172,0.4005227910502691,0.0036045576794745
0.2899999999999636,145,2,0.492539,0.39579,0.09674900000000003,-0.00966353,-0.395803,0.524443,0.0,0.00087474,4,0.0275569,0.396219,0.4005227910502691,0.0036045576794745
0.2899999999999636,146,2,0.49252,0.395071,0.09744900000000001,-0.00972222,-0.392816,0.644443,1.125,0.000945486,4,0.026776,0.395267,0.4005227910502691,0.0036045576794745
0.3000000000001819,147,2,0.492501,0.394496,0.09800500000000001,-0.0097809,-0.391377,0.764443,0.46875,0.000907113,4,0.0253128,0.394324,0.40055945746185945,0.003728722467130442
