time_s,cycle,joint_id,q_ref_raw,q_ref,q,q_error,dq_ref_raw,dq_ref,dq,dq_error,tau_cmd,u_raw,tau_est,lowstate_age,dt,flags
0.0,0,2,0.2,0.324972,0.324972,0.0,2.28348e-05,0.000509681,0.000510331,-6.500000000000429e-07,-0.12,-12.0,-0.09375,0.00050843,1.88998e-07,4
0.0,1,2,0.200003,0.324972,0.324956,1.599999999996049e-05,0.00348599,0.000414748,4.36425e-05,0.0003711055,0.0,1.22067,0.0,0.000589155,0.00202633,4
0.0,2,2,0.200019,0.324971,0.324972,-9.999999999732445e-07,0.013264,0.000320215,0.000236606,8.3609e-05,0.12,1.23498,0.09375,0.00056491,0.00202147,4
0.0,3,2,0.20006,0.324971,0.324956,1.4999999999987246e-05,0.028761,0.000226079,-2.17186e-06,0.00022825086,0.24,1.04945,-0.375,0.000613096,0.00201948,4
0.0,4,2,0.200139,0.32497,0.32494,2.999999999997449e-05,0.049414,0.000132443,-0.000524343,0.000656786,0.36,0.840369,0.28125,0.000505072,0.0020198,4
0.0,5,2,0.200264,0.324969,0.324956,1.2999999999985246e-05,0.0747015,3.94347e-05,7.2434e-06,3.21913e-05,0.48,0.631518,0.09375,0.000660517,0.00202396,4
0.0,6,2,0.200444,0.324968,0.324956,1.199999999995649e-05,0.10394,-5.22323e-05,-4.52963e-05,-6.935999999999996e-06,0.36,0.352165,0.46875,0.000705473,0.00201961,4
0.0,7,2,0.200685,0.324967,0.324956,1.0999999999983245e-05,0.136491,-0.000142062,-6.83164e-05,-7.374560000000001e-05,0.24,0.152345,0.1875,0.000776053,0.0020125,4
0.0,8,2,0.200996,0.324966,0.324956,9.99999999995449e-06,0.17195,-0.000230104,-6.83164e-05,-0.00016178759999999998,0.12,0.0141861,0.1875,0.00279104,0.00201478,4
0.0,9,2,0.201379,0.324964,0.324956,7.99999999995249e-06,0.209577,-0.000315521,-6.83164e-05,-0.0002472046,0.0,-0.0828664,0.1875,0.00479898,0.00200822,4
0.0,10,2,0.201839,0.324962,0.324956,5.999999999950489e-06,0.248955,-0.000398233,-6.83164e-05,-0.0003299166,-0.12,-0.158501,0.1875,0.00680721,0.00200814,4
0.0,11,2,0.202378,0.32496,0.324956,4.000000000004e-06,0.289439,-0.000477646,-6.83164e-05,-0.0004093296,-0.229403,-0.229403,0.1875,0.0088134,0.00200376,4
0.0,12,2,0.203001,0.324958,0.324988,-2.999999999997449e-05,0.33066,-0.000553721,0.00108983,-0.001643551,-0.309328,-0.309328,0.09375,0.00077084,0.00200724,4
0.0,13,2,0.203726,0.324956,0.324972,-1.599999999996049e-05,0.373043,-0.000627735,0.00100231,-0.001630045,-0.429328,-0.501658,-0.375,0.00076418,0.00205788,4
0.0,14,2,0.204534,0.324954,0.324956,-2.000000000002e-06,0.414796,-0.000697122,0.000790103,-0.001487225,-0.549328,-0.610121,0.1875,0.000840005,0.00204947,4
0.0,15,2,0.205408,0.324951,0.324956,-5.000000000032756e-06,0.454764,-0.000760744,0.000426817,-0.0011875610000000002,-0.669328,-0.683358,-0.1875,0.000864079,0.00200923,4
0.0,16,2,0.206364,0.324949,0.32494,8.999999999981245e-06,0.493373,-0.000820038,-0.000221108,-0.00059893,-0.789328,-0.790378,0.28125,0.000858061,0.00201643,4
0.0,17,2,0.207397,0.324946,0.324924,2.2000000000022002e-05,0.529957,-0.000874703,-0.00105031,0.00017560700000000004,-0.881186,-0.881186,-0.1875,0.000845182,0.00201725,4
0.0,18,2,0.208503,0.324943,0.324924,1.8999999999991246e-05,0.564021,-0.0009248,-0.00148368,0.00055888,-0.977681,-0.977681,-0.75,0.00073975,0.00202,4
0.0,19,2,0.209668,0.32494,0.324876,6.40000000000085e-05,0.594838,-0.000970141,-0.00412897,0.003158829,-1.09768,-1.13144,-0.65625,0.0009514,0.00201,4
0.0,20,2,0.210892,0.324937,0.32486,7.699999999999374e-05,0.622089,-0.00101126,-0.00540827,0.00439701,-1.17009,-1.17009,-0.75,0.000924175,0.00201053,4
0.0,21,2,0.212164,0.324934,0.324828,0.00010599999999999499,0.645206,-0.00104841,-0.00667382,0.005625409999999999,-1.2684,-1.2684,-0.9375,0.000922024,0.00200668,4
0.1000000000003638,22,2,0.213478,0.324931,0.324796,0.00013500000000005175,0.663737,-0.00108219,-0.00779576,0.0067135699999999994,-1.36394,-1.36394,-1.125,0.000855172,0.00200629,4
0.1000000000003638,23,2,0.214825,0.324928,0.32478,0.00014799999999998148,0.677187,-0.00111324,-0.00876081,0.007647570000000001,-1.47182,-1.47182,-0.5625,0.00083192,0.00200706,4
0.1000000000003638,24,2,0.216193,0.324924,0.324748,0.00017600000000000948,0.685052,-0.00114236,-0.00991234,0.00876998,-1.59182,-1.63973,-1.03125,0.000841486,0.0020082,4
0.1000000000003638,25,2,0.217573,0.324921,0.3247,0.00022100000000002673,0.688222,-0.00116984,-0.0115046,0.01033476,-1.71182,-1.79089,-1.3125,0.000817949,0.00200883,4
0.1000000000003638,26,2,0.218961,0.324917,0.324668,0.0002489999999999992,0.692817,-0.00119314,-0.0125832,0.011390059999999999,-1.83182,-1.90175,-1.125,0.000878466,0.00201033,4
0.1000000000003638,27,2,0.220363,0.324914,0.32462,0.00029399999999996096,0.703424,-0.00120931,-0.0141359,0.01292659,-1.95182,-2.04873,-0.75,0.000846545,0.00201003,4
0.1000000000003638,28,2,0.221793,0.324911,0.324572,0.0003389999999999782,0.719448,-0.00121769,-0.015917,0.01469931,-2.07182,-2.17808,-1.96875,0.000939474,0.00201138,4
0.1000000000003638,29,2,0.22326,0.324907,0.324492,0.0004149999999999987,0.740274,-0.00121764,-0.0181578,0.016940160000000003,-2.19182,-2.30713,-1.59375,0.000903532,0.002011,4
0.1000000000003638,30,2,0.224772,0.324904,0.324444,0.00046000000000001595,0.765298,-0.00120858,-0.019622,0.01841342,-2.31182,-2.36272,-1.5,0.00094305,0.00200962,4
0.1000000000003638,31,2,0.226342,0.3249,0.324269,0.0006310000000000482,0.794013,-0.00118994,-0.0250176,0.02382766,-2.43182,-2.49034,-1.6875,0.00103778,0.00201314,4
0.1000000000003638,32,2,0.227968,0.324897,0.324157,0.0007400000000000184,0.825716,-0.00116136,-0.0285303,0.02736894,-2.31182,-2.3035,-2.15625,0.00109118,0.00200897,4
0.1000000000003638,33,2,0.229663,0.324893,0.324029,0.0008639999999999759,0.859975,-0.00112234,-0.0324889,0.03136656,-2.21627,-2.21627,-2.0625,0.00106517,0.00201185,4
0.1000000000003638,34,2,0.231436,0.32489,0.323885,0.0010050000000000336,0.896319,-0.00107245,-0.0375806,0.036508149999999996,-2.15521,-2.15521,-2.15625,0.0010708,0.00201834,4
0.1000000000003638,35,2,0.233283,0.324887,0.323677,0.0012099999999999889,0.934074,-0.00101163,-0.0443493,0.04333767,-2.06372,-2.06372,-1.96875,0.00108979,0.00201836,4
0.1000000000003638,36,2,0.23521,0.324884,0.32347,0.0014140000000000263,0.972757,-0.000939687,-0.0518299,0.050890213,-1.94372,-1.79429,-2.53125,0.00104858,0.00202068,4
0.1000000000003638,37,2,0.237204,0.324881,0.32323,0.001650999999999958,1.0116,-0.000857174,-0.0604447,0.059587525999999995,-1.82372,-1.45767,-2.15625,0.000996298,0.00201052,4
0.1000000000003638,38,2,0.239278,0.324879,0.32291,0.0019689999999999985,1.05031,-0.000763862,-0.0714486,0.070684738,-1.70372,-1.02525,-2.25,0.00105672,0.00201129,4
0.1000000000003638,39,2,0.241429,0.324876,0.322559,0.0023170000000000135,1.08836,-0.000660076,-0.0848151,0.08415502400000001,-1.58372,-0.357483,-2.4375,0.00098709,0.00201096,4
0.1000000000003638,40,2,0.243667,0.324874,0.322223,0.0026510000000000145,1.12546,-0.000545626,-0.0969924,0.09644677400000001,-1.46372,0.470449,-2.25,0.00108303,0.00202179,4
0.1000000000003638,41,2,0.245963,0.324872,0.321888,0.0029839999999999867,1.16068,-0.000422464,-0.110254,0.10983153600000001,-1.34372,1.24158,-1.78125,0.00120389,0.0020084,4
0.1000000000003638,42,2,0.248342,0.32487,0.3216,0.003269999999999995,1.19401,-0.000289751,-0.12187,0.121580249,-1.22372,1.91347,-1.3125,0.00114429,0.00202003,4
0.1000000000003638,43,2,0.250784,0.324869,0.32136,0.00350900000000004,1.22472,-0.000149261,-0.130686,0.13053673899999998,-1.10372,2.32318,-1.6875,0.00121086,0.00201855,4
0.1000000000003638,44,2,0.253284,0.324868,0.321121,0.0037470000000000003,1.2524,-1.96398e-06,-0.138414,0.13841203602000002,-0.98372,2.40029,-1.59375,0.00122047,0.00201802,4
0.1000000000003638,45,2,0.255831,0.324867,0.320913,0.003954000000000013,1.27656,0.000150603,-0.143202,0.143352603,-0.86372,2.28182,-1.21875,0.00120739,0.00201424,4
0.1000000000003638,46,2,0.258433,0.324866,0.32053,0.0043360000000000065,1.2969,0.000307962,-0.144862,0.14516996199999999,-0.74372,1.9574,-1.40625,0.00121555,0.00202146,4
0.1000000000003638,47,2,0.261058,0.324866,0.320354,0.0045119999999999605,1.31282,0.000466992,-0.141467,0.141933992,-0.62372,1.9582,-0.84375,0.00117555,0.00201076,4
0.1000000000003638,48,2,0.26371,0.324866,0.320194,0.0046720000000000095,1.32403,0.000626855,-0.13603,0.13665685500000002,-0.50372,1.53271,-0.84375,0.00117254,0.00201112,4
0.1000000000003638,49,2,0.26638,0.324866,0.320018,0.0048479999999999634,1.33014,0.000785506,-0.128892,0.129677506,-0.38372,0.826553,-0.09375,0.00126612,0.00201114,4
0.1000000000003638,50,2,0.269059,0.324867,0.319858,0.005009000000000041,1.33301,0.000945201,-0.120456,0.121401201,-0.26372,0.175687,0.0,0.00123495,0.00201228,4
0.1000000000003638,51,2,0.27175,0.324868,0.319699,0.005168999999999979,1.33823,0.00111618,-0.112077,0.11319317999999999,-0.38372,-0.497794,-0.375,0.00117708,0.00201517,4
0.1000000000003638,52,2,0.27445,0.324869,0.319523,0.005346000000000017,1.34884,0.00130491,-0.105152,0.10645691,-0.50372,-1.03774,-0.375,0.00119739,0.00201066,4
0.1000000000003638,53,2,0.277176,0.324871,0.319379,0.005491999999999997,1.36424,0.0015121,-0.0996739,0.101186,-0.62372,-1.38012,0.46875,0.00127194,0.00200942,4
0.1000000000003638,54,2,0.279937,0.324874,0.319187,0.005686999999999998,1.38384,0.00173822,-0.0957938,0.09753202,-0.74372,-1.63409,-0.1875,0.00124261,0.00201008,4
0.1000000000003638,55,2,0.282742,0.324876,0.319027,0.005848999999999993,1.40708,0.00198341,-0.0930421,0.09502551000000001,-0.86372,-1.66397,-0.09375,0.00127632,0.00201066,4
0.1000000000003638,56,2,0.285597,0.324879,0.31882,0.006058999999999981,1.43339,0.00224765,-0.0916291,0.09387675000000001,-0.98372,-1.6341,-0.28125,0.00122191,0.00201052,4
0.1000000000003638,57,2,0.288508,0.324883,0.318628,0.006254999999999955,1.46223,0.00253087,-0.0917701,0.09430097,-1.10372,-1.43567,-0.28125,0.00131023,0.00201082,4
0.1000000000003638,58,2,0.291479,0.324888,0.31842,0.006468000000000029,1.49307,0.00283277,-0.0924331,0.09526587,-1.19415,-1.19415,0.0,0.00128029,0.00201061,4
0.1000000000003638,59,2,0.294512,0.324893,0.318181,0.006711999999999996,1.5254,0.00315286,-0.0944802,0.09763306,-1.07415,-0.917115,-0.75,0.00133215,0.00201011,4
0.1000000000003638,60,2,0.297616,0.324898,0.317925,0.006973000000000007,1.55876,0.00349104,-0.09838,0.10187104,-0.95415,-0.589093,-1.21875,0.00128461,0.00201238,4
0.1000000000003638,61,2,0.300782,0.324905,0.317685,0.007220000000000004,1.59259,0.00384573,-0.101743,0.10558873,-0.83415,-0.205302,-1.40625,0.00134341,0.00200965,4
0.1000000000003638,62,2,0.304017,0.324912,0.31743,0.007481999999999989,1.62648,0.00421656,-0.106122,0.11033855999999999,-0.71415,0.129535,0.0,0.00137515,0.00200964,4
0.1000000000003638,63,2,0.307337,0.32492,0.316966,0.007953999999999961,1.66015,0.00460447,-0.113771,0.11837547,-0.59415,0.467737,-0.375,0.00142136,0.00202011,4
0.1000000000003638,64,2,0.310722,0.324928,0.316758,0.00817000000000001,1.69298,0.00500606,-0.117136,0.12214206,-0.47415,1.34196,-0.375,0.00139333,0.00201874,4
0.1000000000003638,65,2,0.314172,0.324938,0.316535,0.008402999999999994,1.72455,0.00542026,-0.120173,0.12559326,-0.35415,1.7177,-0.09375,0.00141252,0.00201876,4
0.1000000000003638,66,2,0.317681,0.324948,0.316311,0.008637000000000006,1.75445,0.00584518,-0.122264,0.12810918,-0.23415,1.84986,-0.46875,0.00138146,0.0020173,4
0.1000000000003638,67,2,0.32125,0.324959,0.316103,0.008855999999999975,1.78233,0.00627956,-0.123595,0.12987456,-0.11415,1.84788,-0.1875,0.0015131,0.00201775,4
0.1000000000003638,68,2,0.324872,0.324971,0.315896,0.009075,1.80779,0.00672136,-0.123588,0.13030936,0.00584959,1.74425,-0.84375,0.00145843,0.00201746,4
0.1000000000003638,69,2,0.328542,0.324984,0.315688,0.009295999999999971,1.83051,0.00716862,-0.123272,0.13044062,0.12585,1.60068,0.0,0.00158665,0.00201754,4
0.1000000000003638,70,2,0.332268,0.324998,0.31548,0.009518000000000026,1.85019,0.00762071,-0.121671,0.12929171,0.24585,1.46481,-0.1875,0.00146383,0.00202445,4
0.1000000000003638,71,2,0.336048,0.325013,0.315256,0.009757000000000016,1.86649,0.00807578,-0.120622,0.12869777999999998,0.36585,1.35059,0.1875,0.00164824,0.00203188,4
0.2000000000007276,72,2,0.339841,0.325029,0.315017,0.010012000000000021,1.87898,0.00852749,-0.118633,0.12716049000000001,0.48585,1.32435,0.84375,0.00151688,0.00202644,4
0.2000000000007276,73,2,0.343632,0.325046,0.314745,0.010301000000000005,1.88739,0.00897219,-0.11864,0.12761219,0.60585,1.3957,-0.1875,0.00162152,0.00201314,4
0.2000000000007276,74,2,0.347435,0.325063,0.314505,0.010558000000000012,1.89153,0.00941005,-0.119104,0.12851405,0.72585,1.4462,0.09375,0.00157149,0.00201281,4
0.2000000000007276,75,2,0.35124,0.325081,0.314266,0.010815000000000019,1.89397,0.00984941,-0.119422,0.12927141,0.84585,1.88487,-0.375,0.00167507,0.00201033,4
0.2000000000007276,76,2,0.355061,0.325101,0.313994,0.011106999999999978,1.8993,0.010311,-0.121734,0.132045,0.96585,2.14143,0.09375,0.0015689,0.00201481,4
0.2000000000007276,77,2,0.358888,0.325121,0.313563,0.011558000000000013,1.90906,0.0108011,-0.123224,0.1340251,1.08585,2.50462,0.65625,0.00157784,0.00201017,4
0.2000000000007276,78,2,0.362739,0.325142,0.313387,0.01175499999999996,1.92272,0.0113203,-0.122955,0.1342753,1.20585,3.30014,0.1875,0.00142331,0.00201017,4
0.2000000000007276,79,2,0.366661,0.325165,0.313259,0.011905999999999972,1.9399,0.0118736,-0.120875,0.1327486,1.32585,3.59049,0.75,0.00160222,0.00203141,4
0.2000000000007276,80,2,0.370596,0.325188,0.313195,0.011992999999999976,1.95983,0.0124513,-0.116038,0.1284893,1.44585,3.4787,0.5625,0.001578,0.00201794,4
0.2000000000007276,81,2,0.374555,0.325213,0.313147,0.012065999999999966,1.98198,0.0130527,-0.109368,0.12242070000000001,1.56585,3.01139,0.75,0.00172055,0.00200904,4
0.2000000000007276,82,2,0.378562,0.325239,0.313163,0.012075999999999976,2.00598,0.0136798,-0.100003,0.1136828,1.68585,2.3823,0.46875,0.0017451,0.00200995,4
0.2000000000007276,83,2,0.382618,0.325266,0.313195,0.012070999999999998,2.03135,0.0143307,-0.08803,0.1023607,1.57911,1.57911,1.40625,0.00169563,0.00200927,4
0.2000000000007276,84,2,0.386725,0.325294,0.313291,0.012003000000000041,2.05766,0.0150041,-0.0727031,0.08770720000000001,1.45911,0.766436,1.125,0.00164313,0.00200896,4
0.2000000000007276,85,2,0.390886,0.325324,0.313387,0.011936999999999975,2.0845,0.0156986,-0.0567494,0.072448,1.33911,-0.138918,1.78125,0.00172209,0.002009,4
0.2000000000007276,86,2,0.395101,0.325355,0.313499,0.011855999999999978,2.11148,0.0164124,-0.039167,0.0555794,1.21911,-0.985556,1.125,0.00165542,0.00200924,4
0.2000000000007276,87,2,0.399371,0.325388,0.313627,0.011761000000000021,2.13823,0.0171438,-0.0207347,0.037878499999999996,1.09911,-1.75589,1.59375,0.00174817,0.00200953,4
0.2000000000007276,88,2,0.403695,0.325422,0.313659,0.011762999999999968,2.16438,0.0178908,-0.0058851,0.0237759,0.97911,-2.44117,1.78125,0.00164805,0.0020095,4
0.2000000000007276,89,2,0.408069,0.325458,0.313706,0.01175200000000004,2.18962,0.0186512,0.00753553,0.01111567,0.85911,-2.7142,1.5,0.00176964,0.00200943,4
0.2000000000007276,90,2,0.412494,0.325495,0.313706,0.011788999999999994,2.21363,0.0194229,0.0175056,0.0019173000000000003,0.73911,-2.75357,1.40625,0.00174364,0.00200948,4
0.2000000000007276,91,2,0.416964,0.325534,0.31377,0.011763999999999997,2.23611,0.0202036,0.0294656,-0.009262000000000003,0.61911,-2.48982,0.84375,0.00184731,0.00200899,4
0.2000000000007276,92,2,0.421486,0.325574,0.31377,0.011803999999999981,2.25686,0.0209927,0.0303035,-0.009310800000000001,0.49911,-2.26136,0.5625,0.0018127,0.00201313,4
0.2000000000007276,93,2,0.426041,0.325616,0.313802,0.011813999999999991,2.27553,0.0217849,0.0297666,-0.007981700000000001,0.37911,-1.76783,0.5625,0.00190641,0.00200957,4
0.2000000000007276,94,2,0.430629,0.32566,0.313786,0.011873999999999996,2.29195,0.0225788,0.0262967,-0.0037178999999999997,0.25911,-1.22736,1.5,0.00182989,0.00200914,4
0.2000000000007276,95,2,0.435249,0.325705,0.313786,0.011919000000000013,2.3059,0.0233722,0.0218494,0.0015227999999999978,0.13911,-0.545091,0.75,0.00197871,0.00200905,4
0.2000000000007276,96,2,0.439893,0.325752,0.313738,0.01201399999999997,2.31721,0.0241626,0.0152601,0.008902499999999999,0.120289,0.120289,1.78125,0.00187976,0.00200896,4
0.2000000000007276,97,2,0.444557,0.3258,0.313706,0.012093999999999994,2.32572,0.0249476,0.00922181,0.01572579,0.240289,0.839286,0.28125,0.00189328,0.00200911,4
0.2000000000007276,98,2,0.449235,0.32585,0.313627,0.012222999999999984,2.33127,0.0257244,0.00248696,0.02323744,0.360289,1.44203,0.375,0.00181091,0.00200868,4
0.2000000000007276,99,2,0.453922,0.325901,0.313579,0.012322,2.33377,0.0264908,-0.00239302,0.028883819999999998,0.480289,1.54995,0.1875,0.00189549,0.00200909,4
0.2000000000007276,100,2,0.458616,0.325954,0.313499,0.012454999999999994,2.33562,0.0272636,-0.00742887,0.034692469999999996,0.600289,2.49546,-0.1875,0.00179789,0.00201067,4
0.2000000000007276,101,2,0.463316,0.326009,0.313435,0.012573999999999974,2.34016,0.0280669,-0.0117222,0.0397891,0.720289,2.89154,0.28125,0.00196441,0.00201092,4
0.2000000000007276,102,2,0.468025,0.326065,0.313371,0.012693999999999983,2.34795,0.0289061,-0.0159216,0.0448277,0.840289,3.17265,-0.1875,0.00185841,0.00200907,4
0.2000000000007276,103,2,0.472797,0.326123,0.313339,0.012784000000000018,2.35862,0.0297883,-0.0196944,0.049482700000000004,0.960289,3.36816,0.375,0.00197677,0.00202716,4
0.2000000000007276,104,2,0.477597,0.326184,0.313307,0.012876999999999972,2.37166,0.0307048,-0.0235726,0.0542774,1.08029,3.42176,0.1875,0.0019169,0.0020297,4
0.2000000000007276,105,2,0.482425,0.326246,0.313307,0.012938999999999978,2.38661,0.0316523,-0.0235726,0.0552249,1.20029,3.40969,0.1875,0.00202945,0.00202957,4
0.2000000000007276,106,2,0.487294,0.32631,0.313371,0.012938999999999978,2.40309,0.0326308,-0.0207831,0.0534139,1.32029,3.25423,1.125,4.0181e-05,0.00203333,4
0.2000000000007276,107,2,0.492188,0.326377,0.313371,0.013005999999999962,2.42064,0.0336341,-0.0207831,0.0544172,1.44029,2.86186,1.125,0.00206927,0.00202924,4
0.2000000000007276,108,2,0.497161,0.326445,0.313483,0.012961999999999974,2.43907,0.0346707,-0.0081623,0.042832999999999996,1.56029,2.59749,0.9375,0.000103245,0.00204676,4
0.2000000000007276,109,2,0.502352,0.326519,0.313531,0.012988,2.45858,0.035768,-0.00217041,0.03793841,1.68029,2.02084,1.3125,0.000155183,0.00212033,4
0.2000000000007276,110,2,0.507609,0.326595,0.313595,0.013000000000000012,2.47825,0.0368916,0.00394194,0.03294966,1.59401,1.59401,1.21875,0.000359304,0.00212927,4
0.2000000000007276,111,2,0.512876,0.326674,0.313627,0.01304700000000003,2.49754,0.038027,0.0094037,0.028623299999999997,1.47401,1.30106,1.6875,0.000402258,0.00211815,4
0.2000000000007276,112,2,0.517989,0.326751,0.313675,0.013076000000000032,2.51557,0.0391353,0.0142191,0.0249162,1.35401,1.21872,1.03125,0.000409804,0.00203958,4
0.2000000000007276,113,2,0.523146,0.326831,0.313722,0.013108999999999982,2.53284,0.0402571,0.0182214,0.0220357,1.23406,1.23406,1.96875,0.000426894,0.00204284,4
0.2000000000007276,114,2,0.528574,0.326917,0.313754,0.013163000000000036,2.54982,0.0414395,0.021001,0.0204385,1.31742,1.31742,0.9375,0.000742347,0.00213509,4
0.2000000000007276,115,2,0.53376,0.327002,0.313786,0.013216000000000006,2.56475,0.0425694,0.0217482,0.0208212,1.43742,1.45793,0.9375,0.00057075,0.00202748,4
0.2000000000007276,116,2,0.539077,0.32709,0.313802,0.013287999999999967,2.57861,0.0437261,0.0226109,0.021115199999999997,1.55742,1.64693,1.5,0.000704912,0.00206812,4
0.2000000000007276,117,2,0.544342,0.327179,0.31377,0.013409000000000004,2.59078,0.044868,0.0207106,0.0241574,1.67742,1.90061,1.40625,0.000681352,0.00203611,4
0.2000000000007276,118,2,0.549616,0.32727,0.313738,0.013531999999999988,2.60135,0.0460075,0.0174965,0.028510999999999998,1.79742,2.33594,1.5,0.000799415,0.00203203,4
0.2000000000007276,119,2,0.554896,0.327364,0.313722,0.013641999999999987,2.61025,0.0471424,0.0146032,0.032539200000000004,1.91742,2.85963,0.9375,0.00072954,0.00202587,4
0.2000000000007276,120,2,0.560201,0.327459,0.313722,0.013737,2.61746,0.0482761,0.0116534,0.0366227,2.03742,3.35672,1.125,0.000858155,0.00202936,4
0.3000000000010914,121,2,0.565515,0.327557,0.313691,0.01386599999999999,2.62293,0.0494045,0.00762557,0.04177893,2.15742,3.77406,0.9375,0.000711729,0.00202801,4
0.3000000000010914,122,2,0.570841,0.327658,0.313675,0.013983000000000023,2.62667,0.0505276,0.00402115,0.04650645,2.27742,4.22329,1.40625,0.000944769,0.00202895,4
0.3000000000010914,123,2,0.576172,0.32776,0.313706,0.014054000000000011,2.62871,0.051644,-0.000459984,0.052103984,2.39742,4.29849,1.96875,0.000949912,0.00202853,4
0.3000000000010914,124,2,0.581513,0.327865,0.313754,0.01411100000000004,2.62964,0.0527609,-0.000899799,0.053660699,2.51742,4.85943,1.40625,0.00097943,0.00203179,4
0.3000000000010914,125,2,0.58686,0.327973,0.31377,0.014203000000000021,2.63155,0.0539008,-0.00162304,0.05552384,2.63742,4.93132,2.15625,0.00118035,0.00203273,4
0.3000000000010914,126,2,0.592226,0.328083,0.313802,0.014280999999999988,2.63563,0.0550803,-0.000332017,0.055412316999999996,2.75742,5.00866,1.875,0.00104804,0.00203726,4
0.3000000000010914,127,2,0.597565,0.328194,0.313882,0.014311999999999991,2.64142,0.0562851,0.00250221,0.05378289,2.87742,5.03291,2.71875,0.00129938,0.00202417,4
0.3000000000010914,128,2,0.602954,0.328309,0.31393,0.01437900000000003,2.64864,0.0575286,0.00572024,0.05180836,2.99742,4.90561,2.71875,0.00113675,0.00203701,4
0.3000000000010914,129,2,0.608303,0.328426,0.313978,0.014448000000000016,2.65681,0.0587861,0.00905081,0.04973529,3.11742,4.80809,2.625,0.00124161,0.00201699,4
0.3000000000010914,130,2,0.613658,0.328544,0.314042,0.014502000000000015,2.66568,0.060065,0.0135832,0.046481800000000004,3.23742,4.75536,2.71875,0.00117598,0.00201264,4
0.3000000000010914,131,2,0.619049,0.328666,0.314122,0.014544000000000001,2.67501,0.0613688,0.0184033,0.042965500000000004,3.35742,4.70137,3.0,0.00127444,0.0020185,4
0.3000000000010914,132,2,0.624464,0.32879,0.314202,0.014588000000000045,2.68453,0.0626917,0.0224087,0.040283,3.47742,4.63596,3.1875,0.00127231,0.00202048,4
0.3000000000010914,133,2,0.629897,0.328917,0.314298,0.014618999999999993,2.69401,0.0640297,0.0267917,0.03723799999999999,3.59742,4.61176,2.90625,0.00131449,0.00202062,4
0.3000000000010914,134,2,0.635344,0.329047,0.314394,0.014652999999999972,2.70322,0.0653789,0.0306673,0.0347116,3.71742,4.60163,3.1875,0.00130824,0.00201812,4
0.3000000000010914,135,2,0.640804,0.329179,0.314489,0.01468999999999998,2.71201,0.0667372,0.0340002,0.032736999999999995,3.83742,4.64234,3.0,0.00139786,0.00201669,4
0.3000000000010914,136,2,0.646267,0.329313,0.314601,0.014712000000000003,2.72022,0.0680996,0.0374284,0.030671199999999996,3.95742,4.74924,3.28125,0.00132015,0.00201154,4
0.3000000000010914,137,2,0.65177,0.329451,0.314713,0.014737999999999973,2.72777,0.0694737,0.04063,0.0288437,4.07742,4.8768,3.375,0.00139241,0.00201952,4
0.3000000000010914,138,2,0.65728,0.329592,0.314985,0.014606999999999981,2.73455,0.0708505,0.0482,0.022650499999999997,4.19742,5.04275,3.09375,0.00138797,0.00201779,4
0.3000000000010914,139,2,0.662803,0.329735,0.315097,0.014637999999999984,2.74048,0.0722295,0.0510998,0.0211297,4.31742,4.8,4.03125,0.00143422,0.00201725,4
0.3000000000010914,140,2,0.668337,0.329881,0.315224,0.014656999999999976,2.74554,0.0736102,0.0542918,0.0193184,4.43742,4.86735,3.65625,0.00142388,0.00201752,4
0.3000000000010914,141,2,0.673882,0.33003,0.315384,0.014645999999999992,2.74972,0.074992,0.0583639,0.0166281,4.55742,5.08177,3.65625,0.0014364,0.00201816,4
0.3000000000010914,142,2,0.679434,0.330182,0.315528,0.014654,2.75303,0.0763737,0.0615959,0.0147778,4.67742,5.29636,4.3125,0.0014486,0.00201774,4
0.3000000000010914,143,2,0.68498,0.330336,0.315704,0.014632000000000034,2.75552,0.0777528,0.0657149,0.01203789999999999,4.79742,5.57448,3.84375,0.00146887,0.00201381,4
0.3000000000010914,144,2,0.690529,0.330493,0.315864,0.014629000000000003,2.75726,0.0791323,0.0688206,0.010311700000000007,4.91742,5.8019,3.9375,0.00145339,0.0020132,4
0.3000000000010914,145,2,0.696069,0.330652,0.316055,0.014597000000000027,2.75835,0.0805102,0.0732332,0.007277000000000006,5.03742,6.06687,4.3125,0.00151305,0.00200873,4
0.3000000000010914,146,2,0.701606,0.330814,0.316263,0.01455099999999998,2.75893,0.0818901,0.0773807,0.004509399999999997,5.15742,6.26409,5.0625,0.00157301,0.00200726,4
0.3000000000010914,147,2,0.707145,0.330979,0.316487,0.014492000000000005,2.75914,0.0832752,0.0822591,0.001016099999999992,5.27742,6.40446,4.78125,0.00165967,0.0020076,4
0.3000000000010914,148,2,0.712696,0.331147,0.316727,0.014420000000000044,2.75916,0.0846706,0.0877477,-0.0030770999999999993,5.39742,5.58711,4.6875,0.00161211,0.00201153,4
0.3000000000010914,149,2,0.718239,0.331317,0.316982,0.014334999999999987,2.75937,0.0860777,0.0933873,-0.007309600000000013,5.51742,6.52804,4.21875,0.00155787,0.0020092,4
0.3000000000010914,150,2,0.723787,0.331491,0.317286,0.014204999999999968,2.76016,0.0875058,0.101071,-0.0135652,5.63742,6.53348,4.96875,0.00153044,0.00201034,4
0.3000000000010914,151,2,0.729339,0.331667,0.318117,0.013550000000000006,2.76151,0.0889544,0.123727,-0.0347726,5.75742,6.41636,5.90625,0.00154532,0.00201099,4
