cycle,t,joint_id,motor_q,motor_dq,motor_tau,motor_kp,motor_kd,tau_applied,tau_dist,tau_total,disturbance_scale,q_ref_shaped,dq_ref_shaped,q_actual,dq_actual,q_error_shaped,dq_error_shaped,kp_cmd,kd_cmd,tau_cmd,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31,debug_32,flags,joint_flags
140,0.28,1,-0.515215337276,0.0968415662646,0,120,5,0.350282250943,0,0.350282250943,0,-0.515215322043,0.0968415684498,-0.517524970354,0.0822163099291,0.00230964831076,0.0146252585207,120,5,0,-0.202167821535,1.73536194481,0.315357148818,1.65314563488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
140,0.28,2,0.769019126892,-0.121051959693,0,120,5,-0.170449852253,0,-0.170449852253,0,0.769019152514,-0.121051960656,0.770265635364,-0.11687819256,-0.00124648284961,-0.00417376809559,120,5,0,0.377709775303,-2.16920242366,-0.392555860061,-2.0523242311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
145,0.29,1,-0.514219462872,0.102453134954,0,120,5,0.358882193236,0,0.358882193236,0,-0.514219435582,0.102453132623,-0.516660439246,0.0892601292871,0.00244100366379,0.0131930033356,120,5,0,-0.185235335822,1.65672278413,0.331425103424,1.56746265485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
145,0.29,2,0.767774283886,-0.128066420555,0,120,5,-0.170348206667,0,-0.170348206667,0,0.767774294437,-0.128066415819,0.769050038914,-0.124614899904,-0.00127574447723,-0.00345151591533,120,5,0,0.356544168241,-2.0709034715,-0.412505870673,-1.9462885716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
150,0.3,1,-0.513162314892,0.109254069626,0,120,5,0.372454183592,0,0.372454183592,0,-0.513162312262,0.109254069721,-0.515725778232,0.0962863530778,0.00256346597031,0.0129677166434,120,5,0,-0.168876866497,1.62491091752,0.346848911735,1.52862456445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
150,0.3,2,0.766452908516,-0.136567592621,0,120,5,-0.178899310378,0,-0.178899310378,0,0.766452890287,-0.136567587157,0.767758874022,-0.132130902701,-0.00130598373552,-0.00443668445551,120,5,0,0.336096081675,-2.03113863779,-0.431662792347,-1.89900773509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
155,0.31,1,-0.512039124966,0.114662103355,0,120,5,0.377779828319,0,0.377779828319,0,-0.51203910889,0.114662099861,-0.51471988886,0.103444471146,0.00268077997001,0.0112176287151,120,5,0,-0.152910625938,1.54444734882,0.361809262922,1.44100287767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
155,0.31,2,0.765048861504,-0.143327623606,0,120,5,-0.178805969596,0,-0.178805969596,0,0.765048886072,-0.143327624785,0.766391379116,-0.139786852382,-0.00134249304428,-0.00354077240223,120,5,0,0.31613828107,-1.93055917624,-0.450253098046,-1.79077232385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
160,0.32,1,-0.510880231857,0.116719439626,0,120,5,0.364962394465,0,0.364962394465,0,-0.510880259537,0.116719438576,-0.51364493508,0.110079838066,0.00276467554206,0.00663960051042,120,5,0,-0.138303870542,1.36849673601,0.375341064538,1.25841689795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
160,0.32,2,0.763600349426,-0.145899295807,0,120,5,-0.160324271234,0,-0.160324271234,0,0.763600324382,-0.145899298103,0.764953001132,-0.146298082507,-0.00135267675015,0.000398784403714,120,5,0,0.297879836929,-1.71062090883,-0.467073164203,-1.56432282632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
165,0.33,1,-0.509708940983,0.117503762245,0,120,5,0.345056924046,0,0.345056924046,0,-0.509708964702,0.117503764577,-0.512509518723,0.115706243204,0.0028005540215,0.00179752137386,120,5,0,-0.12558207211,1.17943011762,0.386927446613,1.06372387442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
165,0.33,2,0.762136220932,-0.146879702806,0,120,5,-0.139378361374,0,-0.139378361374,0,0.762136205839,-0.14687970552,0.763461329358,-0.150806632757,-0.001325123519,0.00392692723754,120,5,0,0.281977589009,-1.47428763445,-0.481483740349,-1.3234810017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
170,0.34,1,-0.508527457714,0.119100734591,0,120,5,0.329173508645,0,0.329173508645,0,-0.508527454848,0.119100734065,-0.511323804302,0.12037835098,0.00279634945399,-0.00127761691488,120,5,0,-0.114552252737,1.03856639691,0.396771551565,0.918188045925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
170,0.34,2,0.760659337044,-0.148875921965,0,120,5,-0.129523224136,0,-0.129523224136,0,0.760659318525,-0.148875917301,0.761935496817,-0.153599111694,-0.00127617829212,0.00472319439299,120,5,0,0.268190314924,-1.29820798264,-0.493745181893,-1.14460887094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
175,0.35,1,-0.507317900658,0.123407900333,0,120,5,0.327242567879,0,0.327242567879,0,-0.507317871014,0.123407898771,-0.510094620324,0.124600658762,0.00277674931011,-0.00119275999095,120,5,0,-0.10451350616,0.986172341873,0.405581114164,0.861571683111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
175,0.35,2,0.75914734602,-0.154259875417,0,120,5,-0.140702804446,0,-0.140702804446,0,0.759147338736,-0.154259873122,0.76038619726,-0.155851744305,-0.00123885852491,0.00159187118264,120,5,0,0.255641881839,-1.23271541355,-0.504744315421,-1.07686366925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
180,0.36,1,-0.506067812443,0.125269278884,0,120,5,0.312863545844,0,0.312863545844,0,-0.506067812824,0.125269284452,-0.508822985739,0.128820728835,0.00275517291568,-0.0035514443836,120,5,0,-0.0950358379573,0.877273486013,0.413787147782,0.748452757178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
180,0.36,2,0.757584750652,-0.15658660233,0,120,5,-0.137431575115,0,-0.137431575115,0,0.757584766001,-0.156586605155,0.758811284499,-0.158537099632,-0.00122651849817,0.00195049447679,120,5,0,0.243794796725,-1.09659184339,-0.515016487775,-0.938054743757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
185,0.37,1,-0.504832327366,0.121173672378,0,120,5,0.268217627563,0,0.268217627563,0,-0.504832336687,0.121173670789,-0.507514860584,0.13191094411,0.00268252389746,-0.0107372733212,120,5,0,-0.087380032143,0.643628529122,0.420134828441,0.511717585012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
