cycle,t,joint_id,motor_q,motor_dq,motor_tau,motor_kp,motor_kd,tau_controller,tau_disturbance,tau_before_limit,tau_sent,tau_limit,saturation_flag,q_ref_shaped,dq_ref_shaped,q_actual,dq_actual,q_error_raw,dq_error_raw,u_star,u_feedback,u_t,eta_q,eta_dq,x_hat_q,x_hat_dq,rho_q,rho_dq,x_bar_q,q_ref_shaped_next,dq_ref_shaped_next,x_bar_dq,r_d_q,r_d_dq,e_q,e_dq,observer_qacc,observer_tau_applied,u_raw,q_ref_raw,dq_ref_raw,q_error_raw2,dq_error_raw2,q_error_shaped,dq_error_shaped,eta_u,flags,joint_flags
0,0,1,-0.40000000596,0,-1.14111375809,0,0,-1.14111375809,0,-1.14111375809,-1.14111375809,200,0,-0.4,-1.8927545136e-05,-0.4,0,0,-1.8927545136e-05,-3.54105698541,-5.67826354081e-05,-1.14111376805,-0.4,0,0,0,7.3644401688e-10,-1.8411100265e-07,-0.4,-0.400000037285,-1.80902511074e-05,0,-0.409502868919,-0.000256499268103,-0.00950286891867,-0.000256499268103,2.38810824752,-1.14111376805,-1.14111376805,-0.4,-1.8927545136e-05,0,-1.8927545136e-05,0,-1.8927545136e-05,-2.4,0,0
0,0,2,0.670000016689,0,-1.41444909573,0,0,-1.41444909573,0,-1.41444909573,-1.41444909573,300,0,0.67,-1.51420361146e-05,0.67,0,0,-1.51420361146e-05,0.930611460459,-6.05681444584e-05,-1.41444910769,0.67,0,0,0,5.89155280117e-10,-1.47288807676e-07,0.67,0.669999970172,-1.44722008914e-05,0,0.649860212008,-0.00116598706422,-0.0201397879918,-0.00116598706422,-9.37447672304,-1.41444910769,-1.41444910769,0.67,-1.51420361146e-05,0,-1.51420361146e-05,0,-1.51420361146e-05,2.345,0,0
1,0.002,1,-0.400000482798,0,-3.55599808693,0,0,-3.55599808693,0,-3.55599808693,-3.55599808693,200,0,-0.400000037285,-1.80902511074e-05,-0.400000476042,-0.00023802082709,4.38756485976e-07,0.000219930575983,-3.54046428153,-0.0155336864175,-3.55599796795,0,0,-0.399990447567,0.00477621649504,1.62606894616e-09,-4.06517237053e-07,-0.399990447567,-0.400000071428,-1.58516524891e-05,0.00477621649504,-0.429485477898,-0.000755226266416,-0.0294950303305,-0.00553144276146,-0.0194575549062,-3.55599796795,-3.55599796795,-0.400000037285,-1.80902511074e-05,4.38756485976e-07,0.000219930575983,4.38756485976e-07,0.000219930575983,0,0,0
1,0.002,2,0.669972956181,0,1.00829064846,0,0,1.00829064846,0,1.00829064846,1.00829064846,300,0,0.669999970172,-1.44722008914e-05,0.669972961545,-0.0135192274411,2.70086267475e-05,0.0135047552402,0.930729954507,0.0775606904938,1.008290645,0,0,0.669962502093,-0.0187489534461,1.30085520134e-09,-3.25213799108e-07,0.669962502093,0.669999942858,-1.26813219962e-05,-0.0187489534461,0.68325283771,0.000742834515551,0.0132903356165,0.0194917879616,0.386365940423,1.008290645,1.008290645,0.669999970172,-1.44722008914e-05,2.70086267475e-05,0.0135047552402,2.70086267475e-05,0.0135047552402,0,0,0
2,0.004,1,-0.400042384863,0,-3.55655217171,0,0,-3.55655217171,0,-3.55655217171,-3.55655217171,200,0,-0.400000071428,-1.58516524891e-05,-0.400042374214,-0.0209490863182,4.2302786714e-05,0.0209332346657,-3.54003132749,-0.0165223927067,-3.55655227609,-2.40683391464e-07,0,-0.399980972964,0.00473730138523,2.26373031431e-09,-5.65932581281e-07,-0.399981213648,-0.400000100014,-1.25955090443e-05,0.00473730138523,-0.429481894316,-0.000752897224712,-0.0295006806689,-0.00549019860994,-0.0201132863758,-3.55655227609,-3.55655227609,-0.400000071428,-1.58516524891e-05,4.2302786714e-05,0.0209332346657,4.2302786714e-05,0.0209332346657,-1.44410034878e-06,0,0
2,0.004,2,0.669997692108,0,1.00779998302,0,0,1.00779998302,0,1.00779998302,1.00779998302,300,0,0.669999942858,-1.26813219962e-05,0.669997682137,0.0123602961719,2.26072047693e-06,-0.0123729774939,0.930817485105,0.0769828995906,1.0077999454,1.25513424119e-07,0,0.66992654965,-0.0179762215652,1.81098425145e-09,-4.52746052591e-07,0.669926675163,0.669999919989,-1.00764072394e-05,-0.0179762215652,0.683254050508,0.000744696257994,0.0133273753444,0.0187209178232,0.381966320488,1.0077999454,1.0077999454,0.669999942858,-1.26813219962e-05,2.26072047693e-06,-0.0123729774939,2.26072047693e-06,-0.0123729774939,4.39296984418e-07,0,0
3,0.006,1,-0.400125294924,0,-3.55705213547,0,0,-3.55705213547,0,-3.55705213547,-3.55705213547,200,0,-0.400000100014,-1.25955090443e-05,-0.400125287561,-0.0414566734663,0.000125187547033,0.0414440779573,-3.53974385925,-0.0173185149279,-3.55705216628,-1.70131648955e-06,0,-0.399971819498,0.00469707481248,2.67268651655e-09,-6.68171625637e-07,-0.399973520814,-0.400000121365,-8.67069328498e-06,0.00469707481248,-0.429479455845,-0.000749579404807,-0.0295059350302,-0.00544665421729,-0.0206897137596,-3.55705216628,-3.55705216628,-0.400000100014,-1.25955090443e-05,0.000125187547033,0.0414440779573,0.000125187547033,0.0414440779573,-1.02078989373e-05,0,0
3,0.006,2,0.670073330402,0,1.00715065002,0,0,1.00715065002,0,1.00715065002,1.00715065002,300,0,0.669999919989,-1.00764072394e-05,0.670073348084,0.0378329733384,-7.34280954907e-05,-0.0378430497457,0.930876663004,0.0762774522056,1.00715070241,9.75086844359e-07,0,0.669892250586,-0.0172122889243,2.13814921324e-09,-5.34537295848e-07,0.669893225672,0.669999902908,-6.93655463087e-06,-0.0172122889243,0.683254827945,0.000747346904559,0.0133616022727,0.0179596358288,0.376924876744,1.00715070241,1.00715070241,0.669999919989,-1.00764072394e-05,-7.34280954907e-05,-0.0378430497457,-7.34280954907e-05,-0.0378430497457,3.41280395526e-06,0,0
4,0.008,1,-0.40024882555,0,-3.55722332001,0,0,-3.55722332001,0,-3.55722332001,-3.55722332001,200,0,-0.400000121365,-8.67069328498e-06,-0.400248811984,-0.0617622114851,0.000248690619587,0.0617535407918,-3.53958758923,-0.0176674096705,-3.55722324283,-5.29267891633e-06,0,-0.399964209424,0.00465569538496,2.87619544848e-09,-7.19048855813e-07,-0.399969502103,-0.400000134461,-4.39119047184e-06,0.00465569538496,-0.429477996302,-0.00074561756673,-0.0295084941998,-0.00540131295169,-0.0208809667239,-3.55722324283,-3.55722324283,-0.400000121365,-8.67069328498e-06,0.000248690619587,0.0617535407918,0.000248690619587,0.0617535407918,-3.1756073498e-05,0,0
4,0.008,2,0.670199155807,0,1.00625860691,0,0,1.00625860691,0,1.00625860691,1.00625860691,300,0,0.669999902908,-6.93655463087e-06,0.670199150831,0.0629013736065,-0.000199247923037,-0.0629083101611,0.930910124223,0.0753594046793,1.00625861921,3.11705404837e-06,0,0.669860308794,-0.0164584391708,2.30095642539e-09,-5.75239095192e-07,0.669863425848,0.669999892431,-3.51295237916e-06,-0.0164584391708,0.683255180577,0.000750507883557,0.0133917547285,0.0172089470543,0.370886631166,1.00625861921,1.00625861921,0.669999902908,-6.93655463087e-06,-0.000199247923037,-0.0629083101611,-0.000199247923037,-0.0629083101611,1.09096891693e-05,0,0
