joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.346767,1.001924,18.0000,7.6426,,0,
2,RightKnee,5000,,0.476182,1.494034,18.0000,4.6770,,0,
