joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.568763,1.980521,18.0000,8.5339,,0,
2,RightKnee,5000,,0.337126,1.323449,18.0000,3.4041,,0,
