cycle,t,joint_id,motor_q,motor_dq,motor_tau,motor_kp,motor_kd,tau_controller,tau_disturbance,tau_before_limit,tau_sent,tau_limit,saturation_flag,q_ref_shaped,dq_ref_shaped,q_actual,dq_actual,q_error_raw,dq_error_raw,u_star,u_feedback,u_t,eta_q,eta_dq,x_hat_q,x_hat_dq,rho_q,rho_dq,x_bar_q,q_ref_shaped_next,dq_ref_shaped_next,x_bar_dq,r_d_q,r_d_dq,e_q,e_dq,observer_qacc,observer_tau_applied,u_raw,q_ref_raw,dq_ref_raw,q_error_raw2,dq_error_raw2,q_error_shaped,dq_error_shaped,eta_u,flags,joint_flags
0,0,1,-0.40000000596,0,2.39994311333,0,0,2.39994311333,0,2.39994311333,2.39994311333,200,0,-0.4,-1.8927545136e-05,-0.4,0,0,-1.8927545136e-05,0,-5.67826354081e-05,2.39994321736,-0.4,0,0,0,1.40932991944e-05,0.00704609726421,-0.4,-0.400000037285,-1.80902511074e-05,0,-0.380012492192,0.000480760150054,0.0199875078076,0.000480760150054,5.91124893513,2.39994321736,2.39994321736,-0.4,-1.8927545136e-05,0,-1.8927545136e-05,0,-1.8927545136e-05,-2.4,0,0
0,0,2,0.829999983311,0,-2.90493941307,0,0,-2.90493941307,0,-2.90493941307,-2.90493941307,300,0,0.83,1.51420361176e-05,0.83,0,0,1.51420361176e-05,0,6.05681444702e-05,-2.90493943186,0.83,0,0,0,-2.6271347463e-05,-0.0131352318651,0.83,0.830000029828,1.44722008942e-05,0,0.788635069162,-0.00234856829749,-0.0413649308381,-0.00234856829749,-18.1807546491,-2.90493943186,-2.90493943186,0.83,1.51420361176e-05,0,1.51420361176e-05,0,1.51420361176e-05,2.905,0,0
1,0.002,1,-0.399957090616,0,-0.0383636392653,0,0,-0.0383636392653,0,-0.0383636392653,-0.0383636392653,200,0,-0.400000037285,-1.80902511074e-05,-0.399957104282,0.0214478588075,-4.29330027833e-05,-0.0214659490586,0,-0.0383636380732,-0.0383636380732,0,0,-0.399976355004,0.0118224978703,1.40918299992e-05,0.00704469544789,-0.399976355004,-0.400000071428,-1.58516524891e-05,0.0118224978703,-0.400000037285,-1.80902511074e-05,-2.36822809088e-05,-0.0118405881214,3.47315019545,-0.0383636380732,-0.0383636380732,-0.400000037285,-1.80902511074e-05,-4.29330027833e-05,-0.0214659490586,-4.29330027833e-05,-0.0214659490586,0,0,0
1,0.002,2,0.829913794994,0,0.150596618652,0,0,0.150596618652,0,0.150596618652,0.150596618652,300,0,0.830000029828,1.44722008942e-05,0.829913797502,-0.0431012491155,8.62323263656e-05,0.0431157213164,0,0.150596625268,0.150596625268,0,0,0.829927276981,-0.0363615092982,-2.62701642846e-05,-0.0131341065009,0.829927276981,0.830000057142,1.26813219984e-05,-0.0363615092982,0.830000029828,1.44722008942e-05,7.2752846731e-05,0.0363759814991,-5.81923976254,0.150596625268,0.150596625268,0.830000029828,1.44722008942e-05,8.62323263656e-05,0.0431157213164,8.62323263656e-05,0.0431157213164,0,0,0
2,0.004,1,-0.399916142225,0,-0.071688093245,0,0,-0.071688093245,0,-0.071688093245,-0.071688093245,200,0,-0.400000071428,-1.58516524891e-05,-0.39991612817,0.0204880564337,-8.3943258059e-05,-0.0205039080862,0,-0.0705653893978,-0.0716880914975,1.38605197497e-05,0.00173256496871,-0.399938817408,0.0187687982612,1.40907446067e-05,0.00704367450561,-0.399924956888,-0.400000100014,-1.25955090443e-05,0.0205013632299,-0.400009421435,-1.6085402666e-05,-8.44645466657e-05,-0.0205174486325,3.430563719,-0.0716880914975,-0.0716880914975,-0.400000071428,-1.58516524891e-05,-8.3943258059e-05,-0.0205039080862,-8.3943258059e-05,-0.0205039080862,0.00112270209972,0,0
2,0.004,2,0.829832673073,0,0.210223421454,0,0,0.210223421454,0,0.210223421454,0.210223421454,300,0,0.830000057142,1.26813219984e-05,0.829832655299,-0.0405711013358,0.000167401842964,0.0405837826578,0,0.209227427261,0.210223426011,-7.27891900268e-06,-0.00121315316711,0.829831277004,-0.0479999888233,-2.62692746649e-05,-0.0131332790942,0.829823998085,0.830000080011,1.00764072409e-05,-0.0492131419904,0.830014239386,1.3491735953e-05,0.000190241301512,0.0492266337263,-5.52770618057,0.210223426011,0.210223426011,0.830000057142,1.26813219984e-05,0.000167401842964,0.0405837826578,0.000167401842964,0.0405837826578,-0.000995998750198,0,0
3,0.006,1,-0.399877786636,0,-0.0993001163006,0,0,-0.0993001163006,0,-0.0993001163006,-0.0993001163006,200,0,-0.400000100014,-1.25955090443e-05,-0.399877773331,0.0191774194694,-0.000122326683611,-0.0191900149784,0,-0.0991511427688,-0.0993001159086,7.7427292733e-06,0.000170861273557,-0.399870231907,0.0273624906679,1.40900095078e-05,0.00704300023902,-0.399862489177,-0.400000121365,-8.67069328498e-06,0.0275333519414,-0.400001340682,-1.26265257297e-05,-0.000138851504226,-0.0275459784671,3.39512793588,-0.0993001159086,-0.0993001159086,-0.400000100014,-1.25955090443e-05,-0.000122326683611,-0.0191900149784,-0.000122326683611,-0.0191900149784,0.000148973139774,0,0
3,0.006,2,0.829758167267,0,0.254703342915,0,0,0.254703342915,0,0.254703342915,0.254703342915,300,0,0.830000080011,1.00764072409e-05,0.829758165654,-0.0372448226369,0.000241914357529,0.0372548990441,0,0.255864557233,0.254703341118,3.94700384493e-06,0.00143425200111,0.829703460976,-0.0602685543515,-2.62686554695e-05,-0.0131327241229,0.82970740798,0.830000097092,6.93655463142e-06,-0.0588343023504,0.829983545201,9.13156093144e-06,0.00027613722104,0.0588434339113,-5.30940739399,0.254703341118,0.254703341118,0.830000080011,1.00764072409e-05,0.000241914357529,0.0372548990441,0.000241914357529,0.0372548990441,0.00116121611435,0,0
4,0.008,1,-0.399842560291,0,-0.121108211577,0,0,-0.121108211577,0,-0.121108211577,-0.121108211577,200,0,-0.400000121365,-8.67069328498e-06,-0.399842573555,0.0175998875726,-0.000157547809173,-0.0176085582659,0,-0.122061780624,-0.121108209689,-1.0230317377e-05,-0.00148698171761,-0.399793841962,0.0343236078132,1.40895910993e-05,0.00704263840309,-0.399804072279,-0.400000134461,-4.39119047184e-06,0.0328366260956,-0.399992179904,-8.47215675889e-06,-0.000188107624434,-0.0328450982523,3.36724938351,-0.121108209689,-0.121108209689,-0.400000121365,-8.67069328498e-06,-0.000157547809173,-0.0176085582659,-0.000157547809173,-0.0176085582659,-0.00095357093483,0,0
4,0.008,2,0.829691469669,0,0.286666542292,0,0,0.286666542292,0,0.286666542292,0.286666542292,300,0,0.830000097092,6.93655463142e-06,0.829691496731,-0.0333344615852,0.000308600361032,0.0333413981398,0,0.289987493701,0.286666555007,2.78038443053e-05,0.00402953154855,0.829568501746,-0.0694531171384,-2.62682831585e-05,-0.013132415862,0.82959630559,0.830000107569,3.51295237871e-06,-0.0654235855899,0.829952809519,4.23440760628e-06,0.000356503928821,0.0654278199975,-5.15336115428,0.286666555007,0.286666555007,0.830000097092,6.93655463142e-06,0.000308600361032,0.0333413981398,0.000308600361032,0.0333413981398,0.0033209386939,0,0
