joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.027729,0.056223,10.0489,2.0456,,0,
2,RightKnee,4000,,0.015198,0.042934,6.4553,1.3066,,0,
