joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.550593,1.769323,18.0000,6.9195,,0,
2,RightKnee,5000,,0.613855,1.562517,18.0000,7.1033,,0,
