joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.418351,1.211860,18.0000,8.2248,,0,
2,RightKnee,5000,,0.406825,1.456255,18.0000,2.9862,,0,
