joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.552254,1.778126,18.0000,8.5467,,0,
2,RightKnee,5000,,0.295789,0.904948,18.0000,3.5553,,0,
