joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.018861,0.031693,4.1664,1.9966,,0,
2,RightKnee,4000,,0.008886,0.014665,1.9366,0.9457,,0,
