cycle,t,joint_id,motor_q,motor_dq,motor_tau,motor_kp,motor_kd,tau_applied,tau_dist,tau_total,disturbance_scale,q_ref_shaped,dq_ref_shaped,q_actual,dq_actual,q_error_shaped,dq_error_shaped,kp_cmd,kd_cmd,tau_cmd,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31,debug_32,flags,joint_flags
840,1.68,1,-0.301270872355,-0.429154843092,0,120,5,-2.44295302446,0,-2.44295302446,0,-0.301270877441,-0.429154851682,-0.283841095354,-0.358878886214,-0.0174297820867,-0.0702759654676,120,5,0,-0.146856862789,-1.04238631286,0.136984232565,-0.683507426645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
840,1.68,2,0.501588582993,0.536443591118,0,120,5,0.860734285947,0,0.860734285947,0,0.501588597571,0.536443569688,0.497273387196,0.467861433046,0.00431521037493,0.0685821366421,120,5,0,0.308571079792,1.30298289861,-0.188702307404,0.835121465562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
845,1.69,1,-0.305829435587,-0.479028224945,0,120,5,-2.48401954398,0,-2.48401954398,0,-0.305829449514,-0.479028211501,-0.287770593501,-0.415636526218,-0.0180588560131,-0.063391685283,120,5,0,-0.157640973813,-1.10820023416,0.130129619687,-0.692563707942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
845,1.69,2,0.507286787033,0.598785281181,0,120,5,0.915943850723,0,0.915943850723,0,0.507286812712,0.598785269175,0.50234947993,0.534091881519,0.00493733278214,0.0646933876558,120,5,0,0.322051218645,1.38525029963,-0.180298261284,0.851158418113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
850,1.7,1,-0.310768008232,-0.504149079323,0,120,5,-2.39568003217,0,-2.39568003217,0,-0.310768017358,-0.504149105115,-0.292254010141,-0.469349027075,-0.018514007217,-0.0348000780401,120,5,0,-0.16887686534,-1.1312876547,0.123377144801,-0.661938627627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
850,1.7,2,0.513460040092,0.630186378956,0,120,5,0.826405769536,0,0.826405769536,0,0.513460022564,0.630186386111,0.508061954623,0.594459276318,0.00539806794134,0.0357271097934,120,5,0,0.336096083121,1.41410957506,-0.171965871502,0.819650298745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
855,1.71,1,-0.315930336714,-0.533562362194,0,120,5,-2.3303073578,0,-2.3303073578,0,-0.315930339657,-0.533562363816,-0.297232905681,-0.516239235434,-0.018697433976,-0.0173231283823,120,5,0,-0.180295188886,-1.16097836261,0.116937716794,-0.644739127179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
855,1.71,2,0.51991289854,0.666952967644,0,120,5,0.799395603246,0,0.799395603246,0,0.519912925484,0.666952959334,0.514297917428,0.641833393684,0.0056150080558,0.0251195656503,120,5,0,0.350368987619,1.45122295959,-0.163928929809,0.809389565909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
860,1.72,1,-0.321503788233,-0.582562029362,0,120,5,-2.36614938715,0,-2.36614938715,0,-0.321503788873,-0.582562016147,-0.302665890218,-0.56144170428,-0.0188378986542,-0.0211203118675,120,5,0,-0.19219936038,-1.22197927162,0.110466529838,-0.660537567345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
860,1.72,2,0.52687972784,0.728202521801,0,120,5,0.910394194014,0,0.910394194014,0,0.526879737048,0.728202524309,0.520987630533,0.687534018382,0.00589210651505,0.0406685059274,120,5,0,0.365249202046,1.52747409504,-0.155738428487,0.839940076659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
865,1.73,1,-0.327581495047,-0.631780743599,0,120,5,-2.40268196725,0,-2.40268196725,0,-0.327581503699,-0.631780746379,-0.308557746477,-0.607814315818,-0.0190237572219,-0.0239664305611,120,5,0,-0.204729735896,-1.28190051858,0.103828010581,-0.674086202763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
865,1.73,2,0.534476876259,0.789725959301,0,120,5,1.01916718018,0,1.01916718018,0,0.53447688062,0.78972593658,0.528159735755,0.737503895349,0.00631714486422,0.0522220412311,120,5,0,0.380912171491,1.60237565281,-0.147247564264,0.86487175746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
870,1.74,1,-0.334098935127,-0.66910982132,0,120,5,-2.37830569471,0,-2.37830569471,0,-0.334098922559,-0.669109831085,-0.314913814822,-0.653891569715,-0.0191851077379,-0.0152182613701,120,5,0,-0.217767552602,-1.32130818555,0.0971462622194,-0.667416615832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
870,1.74,2,0.542623639107,0.836387276649,0,120,5,1.05280032393,0,1.05280032393,0,0.542623654229,0.836387292049,0.535842825406,0.788566740675,0.00678082882263,0.0478205513742,120,5,0,0.397209442416,1.65163523578,-0.13863338299,0.863068495108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
875,1.75,1,-0.340908288956,-0.690082013607,0,120,5,-2.27225450388,0,-2.27225450388,0,-0.340908286051,-0.690082040109,-0.321711763044,-0.696347734717,-0.0191965230069,0.00626569460829,120,5,0,-0.231064488215,-1.33372429982,0.090647274829,-0.637376565104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
875,1.75,2,0.551135361195,0.86260253191,0,120,5,0.998530729119,0,0.998530729119,0,0.551135358624,0.862602553181,0.544008089267,0.833950912348,0.00712726935687,0.0286516408329,120,5,0,0.413830611969,1.66715537833,-0.130177477298,0.833204465985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
880,1.76,1,-0.347908258438,-0.712449550629,0,120,5,-2.17792285485,0,-2.17792285485,0,-0.347908246164,-0.712449537721,-0.328899372168,-0.733078250143,-0.0190088739962,0.0206287124216,120,5,0,-0.244453802371,-1.34814641054,0.0844455697968,-0.6150681604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
880,1.76,2,0.559885323048,0.890561938286,0,120,5,0.981888984666,0,0.981888984666,0,0.559885308795,0.890561924968,0.55256830876,0.869792484251,0.0073170000352,0.0207694407171,120,5,0,0.430567254698,1.68518301632,-0.122001054062,0.815390532069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
885,1.77,1,-0.355182856321,-0.742688894272,0,120,5,-2.12903939172,0,-2.12903939172,0,-0.355182849417,-0.742688915277,-0.336434203379,-0.766848686534,-0.0187486460376,0.0241597712565,120,5,0,-0.258066550879,-1.37465617427,0.0783676525003,-0.60780748774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
885,1.77,2,0.56897854805,0.92836111784,0,120,5,1.0323634752,0,1.0323634752,0,0.568978562887,0.928361146352,0.561461859064,0.902288958472,0.00751670382355,0.0260721878792,120,5,0,0.44758319036,1.71832022006,-0.113878668703,0.816031261585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
890,1.78,1,-0.362751334906,-0.76992726326,0,120,5,-2.06986880513,0,-2.06986880513,0,-0.362751320019,-0.76992724914,-0.34429641834,-0.79887149981,-0.0184549016791,0.0289442506698,120,5,0,-0.27192832624,-1.39593337002,0.0723680920998,-0.597061870207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
890,1.78,2,0.578439176083,0.962409079075,0,120,5,1.07325076554,0,1.07325076554,0,0.578439151159,0.96240906304,0.570676378109,0.934066077326,0.00776277304952,0.0283429857138,120,5,0,0.464910409578,1.74491671371,-0.105765968531,0.81085063638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
895,1.79,1,-0.370555430651,-0.789600074291,0,120,5,-1.97776972616,0,-1.97776972616,0,-0.370555441341,-0.789600070691,-0.352464026184,-0.828239836263,-0.0180914151569,0.038639765572,120,5,0,-0.285943616289,-1.40507728564,0.0665204098946,-0.576837449374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
895,1.79,2,0.588194310665,0.987000107765,0,120,5,1.07839331201,0,1.07839331201,0,0.588194302825,0.987000089474,0.580195549861,0.963291704663,0.00799875296357,0.0237083848103,120,5,0,0.482429522147,1.75634660744,-0.0977660277138,0.793054902772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
900,1.8,1,-0.378524154425,-0.803754746914,0,120,5,-1.86449522693,0,-1.86449522693,0,-0.378524159537,-0.803754752837,-0.360902902209,-0.853765754713,-0.0176212573281,0.0500110018766,120,5,0,-0.299999999285,-1.40560671787,0.0609029029236,-0.551840963157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
900,1.8,2,0.598155200481,1.00469338894,0,120,5,1.06631970332,0,1.06631970332,0,0.598155200579,1.00469344196,0.58997898023,0.987658734315,0.0081762203494,0.0170347076406,120,5,0,0.500000000894,1.75700839742,-0.089978979336,0.769349663103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
905,1.81,1,-0.386626392603,-0.816045224667,0,120,5,-1.74987625298,0,-1.74987625298,0,-0.386626406131,-0.81604522903,-0.369573065741,-0.875349818766,-0.0170533403903,0.0593045897356,120,5,0,-0.314049664693,-1.40334849472,0.0555234010476,-0.527998675955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
905,1.81,2,0.608282983303,1.02005648613,0,120,5,1.06117779682,0,1.06117779682,0,0.60828300883,1.02005653691,0.599976198507,1.00718376188,0.00830681032323,0.0128727750387,120,5,0,0.517562082653,1.75418561805,-0.0824141158537,0.747001856175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
910,1.82,1,-0.394826024771,-0.822766542435,0,120,5,-1.61586497123,0,-1.61586497123,0,-0.394826012837,-0.822766519667,-0.37843566369,-0.892962214116,-0.0163903491463,0.0701956944493,120,5,0,-0.328038479546,-1.39277215279,0.0503971841446,-0.499809938677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
910,1.82,2,0.618532538414,1.02845811844,0,120,5,1.03933788132,0,1.03933788132,0,0.618532517216,1.02845814958,0.610141070958,1.02198576113,0.00839144625794,0.00647238845166,120,5,0,0.535048101211,1.74096518969,-0.0750929697465,0.718979428566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
915,1.83,1,-0.403060883284,-0.823386251926,0,120,5,-1.46086242931,0,-1.46086242931,0,-0.403060888782,-0.823386253039,-0.38744711379,-0.905944233916,-0.0156137749921,0.0825579808775,120,5,0,-0.341874767599,-1.37332253716,0.0455723461909,-0.46737830324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
915,1.83,2,0.628826141357,1.02923285961,0,120,5,1.00048828046,0,1.00048828046,0,0.628826112144,1.02923281559,0.620419484951,1.03089495727,0.00840662719247,-0.00166214167921,120,5,0,0.552343461259,1.71665316912,-0.0680760236918,0.685758211844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
920,1.84,1,-0.411286383867,-0.821954786777,0,120,5,-1.30672248887,0,-1.30672248887,0,-0.411286369638,-0.821954770873,-0.396558984192,-0.914067881222,-0.0147273854461,0.0921131103488,120,5,0,-0.355495616751,-1.35130763126,0.041063367441,-0.437239750038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
920,1.84,2,0.639107942581,1.02744340897,0,120,5,0.971846022095,0,0.971846022095,0,0.639107963203,1.02744346234,0.630749518204,1.03367638959,0.00835844499877,-0.00623292725129,120,5,0,0.569369522671,1.68913453597,-0.0613799955331,0.655458146376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
925,1.85,1,-0.419522017241,-0.827300012112,0,120,5,-1.19913252168,0,-1.19913252168,0,-0.419522021018,-0.827300018129,-0.405728331796,-0.918521958449,-0.013793689222,0.0912219403199,120,5,0,-0.368935510425,-1.33989855694,0.0367928213706,-0.421376598487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
925,1.85,2,0.649402499199,1.03412497044,0,120,5,1.00417527198,0,1.00417527198,0,0.649402527414,1.03412502118,0.641082734977,1.03296425738,0.00831979243765,0.00116076380239,120,5,0,0.586169389731,1.67487319277,-0.0549133452452,0.64190893539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
930,1.86,1,-0.427816003561,-0.827487528324,0,120,5,-1.07676749073,0,-1.07676749073,0,-0.427816007106,-0.827487557482,-0.414932345314,-0.921341828114,-0.0128836617921,0.0938542706318,120,5,0,-0.382270247945,-1.32118105053,0.0326620973686,-0.399839222417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
930,1.86,2,0.659770011902,1.03435945511,0,120,5,1.01030055374,0,1.01030055374,0,0.659770010008,1.03435944506,0.651412641813,1.0328762265,0.00835736819553,0.00148321856374,120,5,0,0.602837811596,1.65147630936,-0.0485748302169,0.618600082859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
935,1.87,1,-0.436006844044,-0.808268487453,0,120,5,-0.867403230792,0,-0.867403230792,0,-0.43600684576,-0.808268488388,-0.424140348451,-0.919583735525,-0.0118664973091,0.111315247137,120,5,0,-0.395265806479,-1.27455388898,0.0288745419718,-0.354970153457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
935,1.87,2,0.670008540154,1.01033556461,0,120,5,0.911150955936,0,0.911150955936,0,0.670008558305,1.01033560806,0.661714606171,1.02715978901,0.00829395213414,-0.01682418095,120,5,0,0.619082259721,1.59319235654,-0.0426323464499,0.566032567538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
940,1.88,1,-0.443952023983,-0.780313253403,0,120,5,-0.627723951591,0,-0.627723951591,0,-0.443952010712,-0.780313237395,-0.433288768818,-0.910686587056,-0.0106632418943,0.130373349661,120,5,0,-0.407722214947,-1.21628132586,0.0255665538709,-0.305594738802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
940,1.88,2,0.679939985275,0.975391566753,0,120,5,0.788342929671,0,0.788342929671,0,0.679940014467,0.975391543627,0.671896717465,1.01076140826,0.00804329700186,-0.0353698646321,120,5,0,0.634652770254,1.52035165171,-0.0372439472113,0.509590243448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
945,1.89,1,-0.45162665844,-0.756502091885,0,120,5,-0.425200947756,0,-0.425200947756,0,-0.451626670916,-0.756502088975,-0.442306708057,-0.895140711507,-0.00931996285897,0.138638622532,120,5,0,-0.419615319584,-1.16526257082,0.0226913884738,-0.270121859314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
945,1.89,2,0.689533352852,0.945627629757,0,120,5,0.723931934567,0,0.723931934567,0,0.689533339689,0.94562760757,0.681855661105,0.985105844779,0.00767767858426,-0.0394782372088,120,5,0,0.64951915099,1.45657820722,-0.0323365101142,0.471472362446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
950,1.9,1,-0.459146142006,-0.751994550228,0,120,5,-0.33745327788,0,-0.33745327788,0,-0.459146137115,-0.751994579593,-0.451146529373,-0.876494597831,-0.00799960774201,0.124500018239,120,5,0,-0.431123133503,-1.14303178963,0.0200233958705,-0.266537191795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
950,1.9,2,0.698932647705,0.939993202686,0,120,5,0.79861120893,0,0.79861120893,0,0.6989326724,0.939993220605,0.691539277953,0.957711834956,0.00739339444698,-0.017718614351,120,5,0,0.663903918325,1.42878973048,-0.027635359628,0.471077895522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
955,1.91,1,-0.466638833284,-0.739355504513,0,120,5,-0.222585474629,0,-0.222585474629,0,-0.466638840637,-0.739355498071,-0.459805935657,-0.858827952649,-0.0068329049801,0.119472454578,120,5,0,-0.442437646118,-1.10968719991,0.017368289539,-0.250859247256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
955,1.91,2,0.708298563957,0.924194395542,0,120,5,0.81530394571,0,0.81530394571,0,0.708298551762,0.924194368403,0.700987575743,0.936597323549,0.00731097601883,-0.0124029551462,120,5,0,0.678047059027,1.38710899299,-0.0229405167161,0.450511669441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
960,1.92,1,-0.473826050758,-0.694540321827,0,120,5,0.0425774971201,0,0.0425774971201,0,-0.473826053153,-0.694540328792,-0.468266495831,-0.836485139519,-0.00555955732277,0.141944810728,120,5,0,-0.453167852518,-1.03157341018,0.0150986433123,-0.195088270659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
960,1.92,2,0.71728259325,0.868175387383,0,120,5,0.642904736198,0,0.642904736198,0,0.717282567362,0.868175406231,0.710201342957,0.909544447176,0.00708122440518,-0.0413690409454,120,5,0,0.691459816955,1.28946675511,-0.0187415260025,0.379922307937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
965,1.93,1,-0.4804944098,-0.639133155346,0,120,5,0.344972795401,0,0.344972795401,0,-0.480494406866,-0.639133153599,-0.476450906088,-0.805171803513,-0.00404350077852,0.166038649914,120,5,0,-0.46302506135,-0.940182024055,0.0134258447371,-0.135010220542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
965,1.93,2,0.725618004799,0.798916459084,0,120,5,0.441986090656,0,0.441986090656,0,0.725618009453,0.798916436639,0.719059082013,0.867933387817,0.00655892743995,-0.0690169511779,120,5,0,0.703781327915,1.17522752172,-0.0152777540977,0.307294133899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
970,1.94,1,-0.486643433571,-0.594121038914,0,120,5,0.575165173929,0,0.575165173929,0,-0.486643439334,-0.594121026047,-0.484272504362,-0.76605637471,-0.00237093497148,0.171935348663,120,5,0,-0.472026241527,-0.865153491089,0.0122462628352,-0.0990971163797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
970,1.94,2,0.733304321766,0.742651283741,0,120,5,0.345166569299,0,0.345166569299,0,0.733304299981,0.742651276742,0.727424830109,0.814725769658,0.00587946987255,-0.0720744929158,120,5,0,0.715032803049,1.08144185498,-0.0123920270592,0.266716085324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
975,1.95,1,-0.492479324341,-0.579834461212,0,120,5,0.629295246817,0,0.629295246817,0,-0.492479325549,-0.579834489305,-0.491683932357,-0.72478291819,-0.000795393192566,0.144948428885,120,5,0,-0.480475510685,-0.834277106778,0.011208421672,-0.109494188588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
975,1.95,2,0.740599155426,0.724793076515,0,120,5,0.457370992617,0,0.457370992617,0,0.740599157691,0.724793105599,0.735247558683,0.761757199827,0.00535159900853,-0.0369640942283,120,5,0,0.725594389407,1.04284637441,-0.00965316927611,0.281089174581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
980,1.96,1,-0.498203188181,-0.555102348328,0,120,5,0.720572475501,0,0.720572475501,0,-0.498203200689,-0.555102359466,-0.498704981669,-0.687173799703,0.000501780980104,0.132071440238,120,5,0,-0.488662255067,-0.789569434508,0.0100427266024,-0.102395634805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
980,1.96,2,0.747753977776,0.69387793541,0,120,5,0.484728310966,0,0.484728310966,0,0.747754001555,0.693877943043,0.742611658889,0.720347926493,0.00514234266591,-0.0264699834504,120,5,0,0.735827819793,0.986961783833,-0.00678383909613,0.26661385734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
985,1.97,1,-0.503440320492,-0.487933039665,0,120,5,1.0141368425,0,1.0141368425,0,-0.50344029095,-0.487933044371,-0.505332630661,-0.645344964103,0.00189233971103,0.157411919732,120,5,0,-0.49607676197,-0.687615338592,0.00925586869146,-0.0422703744882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
985,1.97,2,0.754300355911,0.609916269779,0,120,5,0.253508597118,0,0.253508597118,0,0.754300364316,0.609916298732,0.749544885614,0.67334583749,0.00475547870178,-0.0634295387572,120,5,0,0.745095953326,0.859519163448,-0.00444893228821,0.186173325958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
990,1.98,1,-0.5079241395,-0.409336894751,0,120,5,1.34857534976,0,1.34857534976,0,-0.507924167689,-0.409336909359,-0.511483889143,-0.593617973255,0.00355972145481,0.184281063896,120,5,0,-0.502369878887,-0.572051155104,0.00911401025636,0.021566818151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
990,1.98,2,0.759905219078,0.511671125889,0,120,5,-0.00822249943236,0,-0.00822249943236,0,0.759905210169,0.511671129524,0.755907727302,0.609255428402,0.00399748286734,-0.0975842988782,120,5,0,0.752962349372,0.715063933608,-0.00294537792986,0.105808505206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
995,1.99,1,-0.511680841446,-0.346764951944,0,120,5,1.58095323792,0,1.58095323792,0,-0.511680858396,-0.346764962875,-0.517065065073,-0.533734232466,0.00538420667698,0.186969269591,120,5,0,-0.507598036372,-0.48035715977,0.00946702870123,0.0533770726958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
995,1.99,2,0.764601051807,0.43345618248,0,120,5,-0.127413132048,0,-0.127413132048,0,0.764601073481,0.433456196093,0.7615440868,0.532305969064,0.00305698668061,-0.0988497729705,120,5,0,0.759497546124,0.600446439126,-0.00204654067594,0.0681404700622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1000,2,1,-0.5149923563,-0.323930799961,0,120,5,1.59019586464,0,1.59019586464,0,-0.514992361062,-0.323930800317,-0.522034485761,-0.472958865838,0.00704212469846,0.149028065521,120,5,0,-0.512161687434,-0.443857567968,0.00987279832663,0.0291012978702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1000,2,2,0.768740475178,0.40491348505,0,120,5,0.0160376941725,0,0.0160376941725,0,0.768740451737,0.404913492726,0.766409353953,0.457652855607,0.00233109778398,-0.0527393628813,120,5,0,0.765202109845,0.554821949273,-0.00120724410804,0.0971690936656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1005,2.01,1,-0.518116593361,-0.28928437829,0,120,5,1.64349697592,0,1.64349697592,0,-0.518116610598,-0.289284387684,-0.526433801764,-0.41837077179,0.00831719116609,0.129086384106,120,5,0,-0.516419288003,-0.392163111608,0.0100145137614,0.0262076601819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1005,2.01,2,0.772645771503,0.361605465412,0,120,5,0.055476275886,0,0.055476275886,0,0.77264576358,0.361605476752,0.770626244758,0.398978852132,0.0020195188219,-0.0373733753802,120,5,0,0.770524110449,0.490203878707,-0.000102134308863,0.0912250265748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1010,2.02,1,-0.520615577698,-0.205700427294,0,120,5,1.93366238105,0,1.93366238105,0,-0.520615599589,-0.205700427219,-0.530277295164,-0.360551684316,0.00966169557464,0.154851257097,120,5,0,-0.519792311812,-0.276348686766,0.0104849833516,0.0842029975504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1010,2.02,2,0.775769472122,0.257125526667,0,120,5,-0.210436653452,0,-0.210436653452,0,0.775769499738,0.257125525915,0.774248683447,0.335711785561,0.00152081629145,-0.0785862596457,120,5,0,0.774740390101,0.345435847443,0.000491706654411,0.00972406188151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1015,2.03,1,-0.522194325924,-0.111016504467,0,120,5,2.26446853901,0,2.26446853901,0,-0.522194326108,-0.111016502163,-0.533485147289,-0.292930499505,0.0112908211813,0.181913997342,120,5,0,-0.521905322684,-0.147923933376,0.0115798246049,0.145006566129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1015,2.03,2,0.777742922306,0.138770624995,0,120,5,-0.505327842608,0,-0.505327842608,0,0.777742907804,0.138770619369,0.777132936104,0.25447586237,0.000609971700491,-0.115705243001,120,5,0,0.77738165358,0.184904905535,0.000248717476261,-0.0695709568353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1020,2.04,1,-0.522904574871,-0.0367090553045,0,120,5,2.47222302056,0,2.47222302056,0,-0.522904588539,-0.0367090560212,-0.535966408168,-0.217669660296,0.0130618196286,0.180960604274,120,5,0,-0.522848688997,-0.048540122808,0.0131177191709,0.169129537488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1020,2.04,2,0.77863073349,0.0458863116801,0,120,5,-0.631034833885,0,-0.631034833885,0,0.778630735759,0.0458863115377,0.779117971048,0.160399577061,-0.000487235288799,-0.114513265524,120,5,0,0.778560861359,0.0606751422514,-0.0005571096894,-0.09972443481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1025,2.05,1,-0.523079991341,-0.00761925289407,0,120,5,2.43024234073,0,2.43024234073,0,-0.52308,-0.00761925290133,-0.537690324667,-0.143019721208,0.014610324667,0.135400468306,120,5,0,-0.52308,-0.00999015786696,0.014610324667,0.133029563341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1025,2.05,2,0.778850018978,0.00952405761927,0,120,5,-0.46409937833,0,-0.46409937833,0,0.77885,0.0095240575368,0.780171104909,0.0706378709374,-0.00132110490928,-0.0611138134006,120,5,0,0.77885,0.0124876860709,-0.00132110490928,-0.0581501848665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1030,2.06,1,-0.523012280464,0.0335025005043,0,120,5,2.43564643833,0,2.43564643833,0,-0.523012269403,0.0335025010545,-0.538718265605,-0.0766831437889,0.0157059962018,0.110185644843,120,5,0,-0.522991693147,0.0436308690182,0.0157265724572,0.120314012807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1030,2.06,2,0.778765320778,-0.0418781340122,0,120,5,-0.410984353313,0,-0.410984353313,0,0.778765336667,-0.0418781349911,0.780444180649,2.6099741999e-05,-0.00167884398181,-0.0419042347331,120,5,0,0.778739616322,-0.0545385975174,-0.00170456432732,-0.0545646972594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
