run_time,experiment,method,scale,frequency_hz,hip_amplitude,knee_amplitude,hip_vmax,knee_vmax,config,condition,repeat,duration_s,command,start_time,end_time,returncode,status,log_path
2026-06-23T01:36:29,P1,PD,1.0,0.576,0.1144,0.143,0.4140267259054145,0.517533407381768,analysis_artifacts/real_p1p2_tuning/20260623_013615/configs/h1_real_p1_lite_hip_knee_pd_scale_x1.yaml,P1_PD_same_phase_no_disturbance_scale_x1,tune01,4.0,sudo -n /home/unitree/projects/whole_joint_control-1/build-h1/h1_direct analysis_artifacts/real_p1p2_tuning/20260623_013615/configs/h1_real_p1_lite_hip_knee_pd_scale_x1.yaml --duration 4 --condition P1_PD_same_phase_no_disturbance_scale_x1 --repeat tune01 --disturbance-target none --disturbance-method none,2026-06-23T01:36:29,2026-06-23T01:36:33,0,ok,data/20260623_013629/h1_real_p1_lite_hip_knee_pd_log.csv
2026-06-23T01:36:29,P1,PD,1.1,0.6336,0.12584,0.1573,0.5009723383455517,0.6262154229319395,analysis_artifacts/real_p1p2_tuning/20260623_013615/configs/h1_real_p1_lite_hip_knee_pd_scale_x1p1.yaml,P1_PD_same_phase_no_disturbance_scale_x1p1,tune01,4.0,sudo -n /home/unitree/projects/whole_joint_control-1/build-h1/h1_direct analysis_artifacts/real_p1p2_tuning/20260623_013615/configs/h1_real_p1_lite_hip_knee_pd_scale_x1p1.yaml --duration 4 --condition P1_PD_same_phase_no_disturbance_scale_x1p1 --repeat tune01 --disturbance-target none --disturbance-method none,2026-06-23T01:36:46,2026-06-23T01:36:51,0,ok,data/20260623_013646/h1_real_p1_lite_hip_knee_pd_log.csv
2026-06-23T01:36:29,P1,PD,1.2,0.6911999999999999,0.13727999999999999,0.17159999999999997,0.5961984853037968,0.7452481066297459,analysis_artifacts/real_p1p2_tuning/20260623_013615/configs/h1_real_p1_lite_hip_knee_pd_scale_x1p2.yaml,P1_PD_same_phase_no_disturbance_scale_x1p2,tune01,4.0,sudo -n /home/unitree/projects/whole_joint_control-1/build-h1/h1_direct analysis_artifacts/real_p1p2_tuning/20260623_013615/configs/h1_real_p1_lite_hip_knee_pd_scale_x1p2.yaml --duration 4 --condition P1_PD_same_phase_no_disturbance_scale_x1p2 --repeat tune01 --disturbance-target none --disturbance-method none,2026-06-23T01:36:57,2026-06-23T01:37:01,0,ok,data/20260623_013657/h1_real_p1_lite_hip_knee_pd_log.csv
2026-06-23T01:36:29,P1,PD,1.3,0.7488,0.14872000000000002,0.18589999999999998,0.6997051667801507,0.8746314584751881,analysis_artifacts/real_p1p2_tuning/20260623_013615/configs/h1_real_p1_lite_hip_knee_pd_scale_x1p3.yaml,P1_PD_same_phase_no_disturbance_scale_x1p3,tune01,4.0,sudo -n /home/unitree/projects/whole_joint_control-1/build-h1/h1_direct analysis_artifacts/real_p1p2_tuning/20260623_013615/configs/h1_real_p1_lite_hip_knee_pd_scale_x1p3.yaml --duration 4 --condition P1_PD_same_phase_no_disturbance_scale_x1p3 --repeat tune01 --disturbance-target none --disturbance-method none,2026-06-23T01:37:06,2026-06-23T01:37:10,0,ok,data/20260623_013706/h1_real_p1_lite_hip_knee_pd_log.csv
