joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,2000,,0.019417,0.039595,3.5562,0.2586,,0,
2,RightKnee,2000,,0.021909,0.028239,1.4144,0.1330,,0,
