scenario_id,scenario,method_id,method,disturbed_joint,disturbance_torque,rmse_h,rmse_k,rmse_coord,rmse_bar_h,rmse_bar_k,eta_u_h_mean,eta_u_k_mean,eta_u_h_rms,eta_u_k_rms,eta_u_rate_rms,tau_rms,tau_rate_rms,sat_count,samples,eta_u_h_dom_freq,eta_u_h_dom_amp,eta_u_k_dom_freq,eta_u_k_dom_amp,tau_dom_freq,tau_dom_amp,rmse_h_vs_pd,rmse_k_vs_pd,rmse_h_pre,rmse_k_pre,rmse_coord_pre,eta_u_h_mean_pre,eta_u_k_mean_pre,rmse_h_during,rmse_k_during,rmse_coord_during,eta_u_h_mean_during,eta_u_k_mean_during,rmse_h_post,rmse_k_post,rmse_coord_post,eta_u_h_mean_post,eta_u_k_mean_post,delta_rmse_h_during,delta_rmse_k_during,delta_rmse_coord_during,disturbed_rmse_during,undisturbed_rmse_during,cross_ratio,t_error_peak,t_eta_u_peak,eta_lag_s,eta_disturbance_mean_ratio,S_coord_vs_pd,S_cross_vs_pd
S0_no_disturbance,same-phase no disturbance,pd,PD,,,0.0014438038113784646,0.0015496865181293177,0.00045576579904270387,0.30822396869405166,0.7521298651811825,0.0,0.0,0.0,0.0,0.0,0.20604662217477285,0.6099818140057783,0,2000,1.249999999999999,0.0,1.249999999999999,0.0,1.9999999999999982,0.01002257775747193,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0_no_disturbance,same-phase no disturbance,eid_ku0,"EID observer, Ku=0",,,0.019459627739747597,0.022116888120804572,0.03866909463555007,0.019424610227383225,0.022165752583055767,0.0,0.0,0.0,0.0,0.0,0.663053067598469,22.976320641863712,0,2000,1.249999999999999,0.0,1.249999999999999,0.0,1.249999999999999,0.08021785244090916,13.478027683808794,14.27184650706174,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0_no_disturbance,same-phase no disturbance,eid_full,EID full,,,0.01942624258569252,0.021977175043486483,0.0385020386639613,0.019391730583079088,0.022032389857882542,-0.0041359468775010125,0.010093959199478314,0.053858358774760424,0.053312562167849666,37.52489114057014,0.6652232442783496,44.69954745976052,0,2000,6.249999999999995,0.001460276681678989,2.2499999999999982,0.0013490260258453724,1.249999999999999,0.08087741265334612,13.454904629421506,14.18169080416078,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0_no_disturbance,same-phase no disturbance,eid_ku_half,EID Ku 0.5x,,,0.019442890251902746,0.022046923635202914,0.038585412296110816,0.01940807791692641,0.02209861992977406,-0.002068148800069322,0.005048006500904234,0.02692908162637367,0.026656160890194156,18.762444164164247,0.6628612644015337,29.94259127661017,0,2000,6.249999999999995,0.0007376579748009048,2.2499999999999982,0.0006741843779469913,1.249999999999999,0.08045667271947761,13.466435050714917,14.226698998334546,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0_no_disturbance,same-phase no disturbance,eid_ku_neg,EID Ku -1x,,,0.019493378166710536,0.022257479276796225,0.03883740742473403,0.019458247806467675,0.02230277252520884,0.004137349593265429,-0.01010218664964776,0.05385885783323789,0.053312771130163555,37.52488686749439,0.6711123131322305,44.60096223573175,0,2000,6.249999999999995,0.0015228892216880463,2.2499999999999982,0.0013464007025253454,1.249999999999999,0.07996275216373576,13.501403731646427,14.362568826928964,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0_no_disturbance,same-phase no disturbance,eid_q_only,EID q-only,,,0.07707801591161699,0.12460988556141324,0.19833249394814464,0.07137784473298253,0.11868270394356212,-0.027079934670724393,0.012983976889535025,0.06004923775018283,0.05387634216812479,37.524432324478774,0.575689453507083,40.50346193471606,0,2000,1.249999999999999,0.001740229373632919,9.249999999999991,0.0011935244107321686,1.249999999999999,0.0847934022173244,53.38538055113397,80.40973713305212,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0_no_disturbance,same-phase no disturbance,eid_dq_only,EID dq-only,,,0.07504110051762183,0.166484154430694,0.23958978600827158,0.019094451170631643,0.01777688739514512,-0.0025841386610240256,0.008335523711513066,0.00725763112180012,0.012346636790933894,0.38727073834498543,1.2195704313722622,40.012460009536696,0,2000,5.499999999999995,0.004251870770558104,5.499999999999995,0.005790903076876397,10.99999999999999,0.2699949592471045,51.97458264497634,107.43085939191303,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0_no_disturbance,same-phase no disturbance,eid_alpha_low,EID alpha low,,,0.8258559838407328,0.7643814673956246,1.1738645218355,1.699361335686016,0.8935961971256763,-0.10062251092235723,-0.023927191761024667,0.6565530644577421,0.36247643867139473,42.543122283358215,155.7473887419401,5410.919507595597,0,2000,4.749999999999996,0.24809318578732512,4.749999999999996,0.13876163550259643,2.499999999999998,12.770409311383514,572.000141107988,493.24909164102235,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0_no_disturbance,same-phase no disturbance,eid_alpha_high,EID alpha high,,,0.019417340732601103,0.021908612493382603,0.03842573179930942,0.01934655179874337,0.021695712748162836,-0.004131415877246581,0.010091882699118619,0.053779215870213296,0.053249055641103125,37.52458992535887,0.5051464008379845,40.67039846166783,0,2000,2.499999999999998,0.0012829561934897245,2.2499999999999982,0.0013336968811095485,1.249999999999999,0.0695850072254144,13.448739073532776,14.137447952911971,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1_hip_pos,anti-phase hip + torque,pd,PD,hip,12.0,0.03514103516113136,0.005312281685958159,0.03332897327823774,0.30822396869405166,0.752131834761246,0.0,0.0,0.0,0.0,0.0,1.689713866441182,36.25645235244246,0,2000,1.249999999999999,0.0,1.249999999999999,0.0,4.749999999999996,0.23828495269834107,1.0,1.0,0.0011114966244495908,0.0016572058060124923,0.002754790514614527,0.0,0.0,0.09658395489678319,0.011151427968700398,0.09240541989623949,0.0,0.0,0.018036430830474397,0.00754245151564183,0.013554263392362433,0.0,0.0,0.0954724582723336,0.009494222162687905,0.08965062938162496,0.09658395489678319,0.011151427968700398,0.11545839037775626,1.764,1.5,-0.264,0.0,1.0,1.0
S1_hip_pos,anti-phase hip + torque,eid_full,EID full,hip,12.0,0.03944671820908716,0.02260010449562801,0.04770927989389215,0.03944254812423355,0.02366034070710887,-0.00224192778391519,0.010337920445301255,0.05448613376902115,0.06603348905817216,42.14196475590057,2.036640761990721,72.42986559634527,0,2000,5.999999999999995,0.0027741425919403932,5.999999999999995,0.0027816363681715446,4.749999999999996,0.25707846500945325,1.1225257886744957,4.254312145262626,0.014087787550017833,0.02037269759446085,0.03437027657867604,-0.0022694922663328283,0.008267778928250438,0.09491023995531106,0.02418473487683739,0.07561122217225731,0.013094755558693227,0.008397475805562432,0.01912951451412413,0.01864470982101559,0.025933725866578484,-0.0006640219604191372,0.006399154233578718,0.08082245240529323,0.0038120372823765396,0.04124094559358127,0.09491023995531106,0.02418473487683739,0.25481691847186233,1.772,1.6,-0.17199999999999993,0.001304279224298433,0.8182552739564399,2.2070021731478624
S1_hip_pos,anti-phase hip + torque,eid_ku_half,EID Ku 0.5x,hip,12.0,0.03947441123150637,0.022678899715796046,0.04778549398560686,0.03947113667443659,0.023743239961990507,-0.001121060093126008,0.0051700258547965295,0.027246875264329836,0.033019219967343055,21.070994627030394,2.0397224202700346,62.19496037343313,0,2000,5.999999999999995,0.0013986092457423163,5.999999999999995,0.0014051420300291147,4.749999999999996,0.25703494616638434,1.1233138423642128,4.26914479624503,0.014098032569439123,0.020433903029293415,0.03444154884530162,-0.001132526061319,0.004133110516070439,0.09497566708627159,0.02426872567353846,0.07563830852541148,0.00653902664470816,0.0042039357785657655,0.019130607332284024,0.018716323470146626,0.02598179790618231,-0.00032948079241099906,0.0032006166967405453,0.08087763451683247,0.0038348226442450443,0.04119675968010986,0.09497566708627159,0.02426872567353846,0.2555257195666112,1.772,1.6,-0.17199999999999993,0.000651307812627688,0.8185483991127845,2.2131411907838245
S1_hip_pos,anti-phase hip + torque,eid_ku_neg,EID Ku -1x,hip,12.0,0.03955801265590051,0.022918158784423676,0.04801773943039368,0.03955826117817538,0.024003920947331555,0.002242771657696444,-0.010346544270990818,0.05452101186577805,0.06605616792075807,42.142081051574486,2.0566089289911442,72.94186599648941,0,2000,5.999999999999995,0.0028693381534210176,5.999999999999995,0.0028995939938832697,4.749999999999996,0.25574018070352816,1.1256928680249767,4.314183648243421,0.01412877699633414,0.0206177275378811,0.0346555777637777,0.002250263519242231,-0.008260564118938087,0.09517285714862996,0.02452180014570551,0.0757233917316923,-0.01302692552974049,-0.008438083033492902,0.019133300943344367,0.01893917552956072,0.026134747241289866,0.0006452216199833441,-0.006409886046356806,0.08104408015229582,0.0039040726078244103,0.041067813967914604,0.09517285714862996,0.02452180014570551,0.2576553954601804,1.772,1.6,-0.17199999999999993,-0.001297523138081315,0.8194691590246638,2.2315865881828474
S1_hip_pos,anti-phase hip + torque,eid_q_only,EID q-only,hip,12.0,0.0680344824138468,0.11707238053173225,0.15194617426981882,0.0641677633299697,0.11152272876108314,-0.00641838812808606,0.012833086043176102,0.057231165999638386,0.06599695101458393,42.13990828988324,2.065671234461148,63.39974105594459,0,2000,1.249999999999999,0.002377089176495792,1.4999999999999987,0.0017302607171079155,1.9999999999999982,0.2906590094508517,1.9360409305499935,22.03805962345468,0.08168351334114698,0.12733388242243032,0.20901572532397833,-0.02989141391843187,0.012608435267991634,0.11245823653129637,0.10510865652278867,0.08526835420504851,0.0029376368643781806,0.010126792429801515,0.0513748941585167,0.11035390616505668,0.06791225317363796,0.021493994065339403,0.010871659804266708,0.030774723190149386,-0.022225225899641654,-0.12374737111892982,0.11245823653129637,0.10510865652278867,0.9346461385559575,1.966,1.966,0.0,0.0002925979575233868,0.9227635597651623,8.095090668577539
S1_hip_pos,anti-phase hip + torque,eid_dq_only,EID dq-only,hip,12.0,0.05186499876963648,0.16288614362686,0.18869573484535995,0.041920276217296715,0.023857293828834558,-0.0007927203521528649,0.008158640174629035,0.024061533207562373,0.030984363514913377,1.3212079310921385,4.329316735174504,141.01766381871158,0,2000,5.499999999999995,0.013616207669910604,5.499999999999995,0.017676132415439364,10.99999999999999,0.7563828917989915,1.4759098168799276,30.66218119747179,0.05952099132370066,0.10847989500609805,0.16791711701624037,-0.00143206431540708,0.006786513698334103,0.08947447750280471,0.13313425615239705,0.0874972999360357,0.01416449333056106,0.006047918156397804,0.024208826098700217,0.16494564554724994,0.1660448595896669,-0.003907155940233194,0.008806514573247808,0.029953486179104052,0.024654361146299,-0.08041981708020468,0.08947447750280471,0.13313425615239705,1.4879579056298344,1.83,1.954,0.12399999999999989,0.0014108285023693974,0.9468849341768585,12.887395197192168
S3_knee_pos,anti-phase knee + torque,pd,PD,knee,10.0,0.004372158939853367,0.044601087369008134,0.04329974888973481,0.30822396869405166,0.752131834761246,0.0,0.0,0.0,0.0,0.0,0.9207188317582835,22.011552598404514,0,2000,1.249999999999999,0.0,1.249999999999999,0.0,4.4999999999999964,0.12536290482224063,1.0,1.0,0.0011114966244495908,0.0016572058060124923,0.002754790514614527,0.0,0.0,0.009338092564055182,0.12268771346930593,0.11951906783920345,0.0,0.0,0.0059754131286693934,0.022883609944083515,0.020411205135113183,0.0,0.0,0.008226595939605591,0.12103050766329344,0.11676427732458892,0.12268771346930593,0.009338092564055182,0.07611269539546346,1.838,1.5,-0.3380000000000001,0.0,1.0,1.0
