joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.027004,0.046434,6.1786,2.9043,,0,
2,RightKnee,4000,,0.010231,0.017049,2.4117,1.1136,,0,
