cycle,t,joint_id,motor_q,motor_dq,motor_tau,motor_kp,motor_kd,tau_controller,tau_disturbance,tau_before_limit,tau_sent,tau_limit,saturation_flag,q_ref_shaped,dq_ref_shaped,q_actual,dq_actual,q_error_shaped,dq_error_shaped,kp_cmd,kd_cmd,tau_cmd,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31,debug_32,flags,joint_flags
369,0.738,1,-0.347075164318,0.139154985547,0,120,3,0.205046166998,0,0.205046166998,0.205046166998,200,0,-0.347075171431,0.139154983074,-0.348764556686,0.138381957931,0.00168938525472,0.000773025143524,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0.738,2,0.787660121918,-0.111323989928,0,70,4,-0.106349139886,0,-0.106349139886,-0.106349139886,300,0,0.787660137145,-0.111323986459,0.789082119556,-0.10962166362,-0.00142198241063,-0.00170232283948,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0.74,1,-0.346796631813,0.139385074377,0,120,3,0.205060894968,0,0.205060894968,0.205060894968,200,0,-0.346796625941,0.139385069804,-0.348487244764,0.138655960777,0.00169061882348,0.000729109027095,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0.74,2,0.787437319756,-0.111508056521,0,70,4,-0.106459928103,0,-0.106459928103,-0.106459928103,300,0,0.787437300753,-0.111508055843,0.788862453718,-0.109832918838,-0.0014251529652,-0.00167513700498,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0.742,1,-0.346517652273,0.139580741525,0,120,3,0.204965390787,0,0.204965390787,0.204965390787,200,0,-0.346517654095,0.139580747587,-0.348209388016,0.138928374302,0.00169173392128,0.000652373285506,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0.742,2,0.787214100361,-0.11166460067,0,70,4,-0.106468673531,0,-0.106468673531,-0.106468673531,300,0,0.787214123276,-0.11166459807,0.788642369436,-0.110042141098,-0.00142824616013,-0.00162245697144,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,0.744,1,-0.346238315105,0.139738544822,0,120,3,0.204741808323,0,0.204741808323,0.204741808323,200,0,-0.346238328211,0.139738538905,-0.347930991364,0.139198325737,0.0016926631529,0.000540213167387,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,0.744,2,0.786990642548,-0.111790828407,0,70,4,-0.10635858102,0,-0.10635858102,-0.10635858102,300,0,0.786990662569,-0.111790831124,0.78842187397,-0.110247733038,-0.00143121140053,-0.00154309808558,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0.746,1,-0.345958739519,0.139855116606,0,120,3,0.204369594861,0,0.204369594861,0.204369594861,200,0,-0.345958727422,0.139855110228,-0.347652061749,0.139464807526,0.00169333432718,0.000390302702059,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0.746,2,0.78676700592,-0.111884087324,0,70,4,-0.106123003465,0,-0.106123003465,-0.106123003465,300,0,0.786766981938,-0.111884088183,0.788200978265,-0.110447852483,-0.00143399632703,-0.00143623569932,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0.748,1,-0.345678925514,0.139927268028,0,120,3,0.203843638704,0,0.203843638704,0.203843638704,200,0,-0.34567893738,0.139927272022,-0.347372608346,0.139726701726,0.00169367096576,0.000200570296444,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0.748,2,0.786543130875,-0.111941814423,0,70,4,-0.105764783448,0,-0.105764783448,-0.105764783448,300,0,0.786543149904,-0.111941817618,0.787979697206,-0.11064052936,-0.00143654730193,-0.00130128825786,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,0.75,1,-0.345399051905,0.139951974154,0,120,3,0.20313813677,0,0.20313813677,0.20313813677,200,0,-0.345399049974,0.139951978742,-0.347092642569,0.139982888466,0.00169359259497,-3.09097244588e-05,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,0.75,2,0.786319255829,-0.111961580813,0,70,4,-0.105266533455,0,-0.105266533455,-0.105266533455,300,0,0.786319239979,-0.111961582994,0.787758049532,-0.110823837246,-0.00143880955235,-0.00113774574801,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0.752,1,-0.34511911869,0.139979630709,0,120,3,0.202409833607,0,0.202409833607,0.202409833607,200,0,-0.345119127422,0.139979631804,-0.346812178418,0.140232075287,0.00169305099676,-0.000252443483306,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0.752,2,0.786095321178,-0.111983709037,0,70,4,-0.10480414335,0,-0.10480414335,-0.10480414335,300,0,0.786095301937,-0.111983705443,0.787536058383,-0.110995574279,-0.00144075644569,-0.000988131164188,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0.754,1,-0.344839096069,0.140058800578,0,120,3,0.201809370622,0,0.201809370622,0.201809370622,200,0,-0.344839097109,0.140058796998,-0.346531229707,0.140474355862,0.00169213259804,-0.000415558864062,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0.754,2,0.785871267319,-0.112047038972,0,70,4,-0.10453662498,0,-0.10453662498,-0.10453662498,300,0,0.785871277687,-0.112047037599,0.787313745868,-0.111156257344,-0.00144246818141,-0.000890780254105,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0.756,1,-0.344558864832,0.140183895826,0,120,3,0.201331492851,0,0.201331492851,0.201331492851,200,0,-0.344558861616,0.140183893393,-0.346249807497,0.140711104812,0.00169094588094,-0.000527211419021,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0.756,2,0.78564709425,-0.112147115171,0,70,4,-0.104435398581,0,-0.104435398581,-0.104435398581,300,0,0.785647089293,-0.112147114715,0.787091128151,-0.111308858792,-0.00144403885784,-0.000838255922121,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0.758,1,-0.344278335571,0.140349492431,0,120,3,0.200967995387,0,0.200967995387,0.200967995387,200,0,-0.34427833454,0.140349486798,-0.34596792039,0.140943553392,0.00168958584995,-0.000594066594425,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0.758,2,0.785422682762,-0.112279586494,0,70,4,-0.104481909157,0,-0.104481909157,-0.104481909157,300,0,0.785422667632,-0.112279589438,0.78686821626,-0.111455945415,-0.00144554862765,-0.000823644023321,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0.76,1,-0.343997448683,0.140550285578,0,120,3,0.200707547863,0,0.200707547863,0.200707547863,200,0,-0.343997440199,0.14055028976,-0.345685574764,0.141172812889,0.00168813456535,-0.000622523129276,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0.76,2,0.785197973251,-0.112440228462,0,70,4,-0.104654773121,0,-0.104654773121,-0.104654773121,300,0,0.785197952159,-0.112440231808,0.78664501667,-0.111599795006,-0.00144706451057,-0.000840436802419,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0.762,1,-0.343716114759,0.140781164169,0,120,3,0.200543175056,0,0.200543175056,0.200543175056,200,0,-0.343716113339,0.14078116157,-0.345402775062,0.14139985125,0.00168666172335,-0.000618689680161,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0.762,2,0.784972906113,-0.112624928355,0,70,4,-0.104934103454,0,-0.104934103454,-0.104934103454,300,0,0.784972890671,-0.112624929256,0.78642153196,-0.111742354823,-0.00144864128933,-0.000882574432594,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,0.764,1,-0.343434303999,0.141037106514,0,120,3,0.200461158817,0,0.200461158817,0.200461158817,200,0,-0.343434298839,0.141037108257,-0.34511952402,0.141625521075,0.0016852251803,-0.000588412818031,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,0.764,2,0.784747421741,-0.112829685211,0,70,4,-0.105301398755,0,-0.105301398755,-0.105301398755,300,0,0.784747439072,-0.112829686606,0.786197761401,-0.111885279565,-0.00145032232948,-0.000944407040545,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,0.766,1,-0.343151956797,0.141313284636,0,120,3,0.200452191159,0,0.200452191159,0.200452191159,200,0,-0.343151951424,0.141313282591,-0.344835822952,0.141850533804,0.00168387152846,-0.000537251212523,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,0.766,2,0.784521579742,-0.113050624728,0,70,4,-0.105731312201,0,-0.105731312201,-0.105731312201,300,0,0.784521561139,-0.113050626073,0.785973701545,-0.112029928217,-0.00145214040566,-0.00102069785645,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0.768,1,-0.34286904335,0.141604989767,0,120,3,0.200504036468,0,0.200504036468,0.200504036468,200,0,-0.342869035361,0.141604984083,-0.344551672035,0.142075458354,0.00168263667453,-0.000470474271783,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0.768,2,0.784295201302,-0.113283984363,0,70,4,-0.106216930281,0,-0.106216930281,-0.106216930281,300,0,0.784295228289,-0.113283987266,0.785749346944,-0.112177300528,-0.00145411865483,-0.00110668673815,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0.77,1,-0.342585533857,0.141907662153,0,120,3,0.20060505932,0,0.20060505932,0.20060505932,200,0,-0.342585524175,0.141907658982,-0.344267070487,0.142300774233,0.00168154631196,-0.000393115250838,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0.77,2,0.784068405628,-0.113526128232,0,70,4,-0.106731428422,0,-0.106731428422,-0.106731428422,300,0,0.78406841934,-0.113526127186,0.785524690433,-0.112328255214,-0.00145627109312,-0.00119787197197,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0.772,1,-0.342301398516,0.142216905951,0,120,3,0.200744506452,0,0.200744506452,0.200744506452,200,0,-0.342301400351,0.14221690028,-0.343982016877,0.142526804925,0.00168061652648,-0.000309904645119,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0.772,2,0.783841133118,-0.113773517311,0,70,4,-0.107262334055,0,-0.107262334055,-0.107262334055,300,0,0.783841120281,-0.113773520224,0.785299723889,-0.112483272288,-0.00145860360804,-0.00129024793671,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0.774,1,-0.342016667128,0.142528444529,0,120,3,0.200905072634,0,0.200905072634,0.200905072634,200,0,-0.34201665504,0.142528447709,-0.343696509327,0.142753774968,0.00167985428745,-0.000225327259259,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0.774,2,0.783613324165,-0.114022761583,0,70,4,-0.107798516063,0,-0.107798516063,-0.107798516063,300,0,0.783613324032,-0.114022758167,0.785074438618,-0.112642635482,-0.0014611145858,-0.00138012268492,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0.776,1,-0.341731280088,0.142838194966,0,120,3,0.201081111816,0,0.201081111816,0.201081111816,200,0,-0.341731287768,0.142838187739,-0.343410545758,0.142981784487,0.00167925799021,-0.000143596747784,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0.776,2,0.783385038376,-0.114270552993,0,70,4,-0.108321616893,0,-0.108321616893,-0.108321616893,300,0,0.783385030214,-0.114270550191,0.784848825762,-0.11280642802,-0.00146379554715,-0.00146412217178,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0.778,1,-0.341445297003,0.143142148852,0,120,3,0.201253173029,0,0.201253173029,0.201253173029,200,0,-0.341445306142,0.143142153584,-0.343124124077,0.143210840797,0.00167881793512,-6.86872131082e-05,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0.778,2,0.783156216145,-0.114513725042,0,70,4,-0.108823189326,0,-0.108823189326,-0.108823189326,300,0,0.783156244913,-0.114513722867,0.784622876784,-0.112974488897,-0.00146663187056,-0.00153923396973,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0.78,1,-0.341158717871,0.143436521292,0,120,3,0.201410023774,0,0.201410023774,0.201410023774,200,0,-0.341158725553,0.143436525194,-0.342837242419,0.143440828646,0.00167851686624,-4.30345182509e-06,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0.78,2,0.782926976681,-0.114749222994,0,70,4,-0.109283440472,0,-0.109283440472,-0.109283440472,300,0,0.782926980442,-0.114749220155,0.784396583809,-0.113146487612,-0.00146960336606,-0.00160273254301,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0.782,1,-0.340871572495,0.143717631698,0,120,3,0.201537591591,0,0.201537591591,0.201537591591,200,0,-0.340871568889,0.143717629264,-0.342549899398,0.143671510643,0.00167833050903,4.61186204672e-05,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0.782,2,0.78269726038,-0.114974103868,0,70,4,-0.109696729543,0,-0.109696729543,-0.109696729543,300,0,0.782697255111,-0.114974103411,0.784169940173,-0.113321817861,-0.0014726850616,-0.00165228555029,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0.784,1,-0.340583860874,0.143981933594,0,120,3,0.201626112066,0,0.201626112066,0.201626112066,200,0,-0.340583866235,0.143981939225,-0.342262094267,0.143902565303,0.00167822803207,7.93739215006e-05,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0.784,2,0.782467067242,-0.115185551345,0,70,4,-0.110054291466,0,-0.110054291466,-0.110054291466,300,0,0.782467092988,-0.11518555138,0.783942940647,-0.113499763067,-0.00147584765838,-0.00168578831306,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0.786,1,-0.340295642614,0.144226074219,0,120,3,0.201659565329,0,0.201659565329,0.201659565329,200,0,-0.340295654585,0.144226075251,-0.341973827073,0.144133597438,0.0016781724879,9.24778133111e-05,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0.786,2,0.782236516476,-0.115380860865,0,70,4,-0.11034010783,0,-0.11034010783,-0.11034010783,300,0,0.782236523668,-0.115380860201,0.783715581696,-0.113679475266,-0.00147905802842,-0.00170138493501,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0.788,1,-0.34000697732,0.14444680512,0,120,3,0.201622755695,0,0.201622755695,0.201622755695,200,0,-0.340006977542,0.144446804257,-0.341685098906,0.144364083336,0.00167812136359,8.27209211443e-05,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0.788,2,0.782005608082,-0.115557447076,0,70,4,-0.110548093398,0,-0.110548093398,-0.110548093398,300,0,0.782005582034,-0.115557443405,0.783487861963,-0.113859866645,-0.00148227992901,-0.00169757676068,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0.79,1,-0.339717894793,0.144641041756,0,120,3,0.20150496607,0,0.20150496607,0.20150496607,200,0,-0.339717885033,0.144641039895,-0.341395912083,0.144593411358,0.00167802705003,4.76285371596e-05,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0.79,2,0.781774282455,-0.115712828934,0,70,4,-0.110677372527,0,-0.110677372527,-0.110677372527,300,0,0.781774308027,-0.115712831916,0.78325978249,-0.114039736408,-0.00148547446353,-0.00167309550799,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,0.792,1,-0.339428424835,0.144805848598,0,120,3,0.201296226049,0,0.201296226049,0.201296226049,200,0,-0.339428433008,0.144805842561,-0.341106270238,0.144820922687,0.00167783722984,-1.50801258937e-05,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,0.792,2,0.78154271841,-0.115844674408,0,70,4,-0.110711277746,0,-0.110711277746,-0.110711277746,300,0,0.781542746406,-0.115844674049,0.783031346787,-0.11421785156,-0.00148860038055,-0.00162682248906,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0.794,1,-0.339138686657,0.14493842423,0,120,3,0.200976718175,0,0.200976718175,0.200976718175,200,0,-0.33913868315,0.144938419389,-0.340816178519,0.145045859327,0.0016774953691,-0.000107439938094,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0.794,2,0.781310975552,-0.115950733423,0,70,4,-0.110642901224,0,-0.110642901224,-0.110642901224,300,0,0.78131094652,-0.115950735511,0.782802561271,-0.114392758199,-0.00149161475048,-0.00155797731234,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0.796,1,-0.33884871006,0.145036131144,0,120,3,0.200538385576,0,0.200538385576,0.200538385576,200,0,-0.338848702582,0.145036124254,-0.340525643814,0.145267352759,0.00167694123198,-0.000231228505761,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0.796,2,0.781078934669,-0.116028897464,0,70,4,-0.110479177649,0,-0.110479177649,-0.110479177649,300,0,0.781078962065,-0.116028899403,0.782573435534,-0.114562868184,-0.00149447346884,-0.00146603121901,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0.798,1,-0.338558554649,0.145096451044,0,120,3,0.199970174486,0,0.199970174486,0.199970174486,200,0,-0.338558563571,0.145096457771,-0.340234674753,0.145484530359,0.00167611118238,-0.00038807258767,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0.798,2,0.780846834183,-0.116077169776,0,70,4,-0.110202355929,0,-0.110202355929,-0.110202355929,300,0,0.780846850856,-0.116077166217,0.782343982192,-0.11472667096,-0.00149713133581,-0.00135049525643,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0.8,1,-0.338268339634,0.145117074251,0,120,3,0.199255057826,0,0.199255057826,0.199255057826,200,0,-0.338268343237,0.145117067297,-0.339943281926,0.145696413335,0.00167493868976,-0.000579346038895,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0.8,2,0.780614674091,-0.11609365046,0,70,4,-0.109812941744,0,-0.109812941744,-0.109812941744,300,0,0.780614674589,-0.116093653837,0.782114217348,-0.11488242202,-0.00149954275901,-0.00121123181767,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0.802,1,-0.337978094816,0.145140588284,0,120,3,0.19852188661,0,0.19852188661,0.19852188661,200,0,-0.337978093283,0.145140584588,-0.339651478018,0.14590195415,0.00167338473528,-0.000761369562778,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0.802,2,0.780382454395,-0.116112470627,0,70,4,-0.109455933676,0,-0.109455933676,-0.109455933676,300,0,0.780382474626,-0.11611246767,0.781884160655,-0.115028346748,-0.00150168602858,-0.00108412092222,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,0.804,1,-0.337687760592,0.145207792521,0,120,3,0.197901425277,0,0.197901425277,0.197901425277,200,0,-0.337687751779,0.145207786112,-0.339359275522,0.146101247981,0.00167152374336,-0.000893461868661,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,0.804,2,0.780150175095,-0.116166226566,0,70,4,-0.109261150634,0,-0.109261150634,-0.109261150634,300,0,0.780150201423,-0.11616622889,0.781653830826,-0.115164914212,-0.00150362940339,-0.00100131467797,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0.806,1,-0.337397247553,0.145313754678,0,120,3,0.197387282647,0,0.197387282647,0.197387282647,200,0,-0.337397236295,0.145313757787,-0.339066684573,0.146295474593,0.00166944827805,-0.000981716806662,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0.806,2,0.779917776585,-0.116251006722,0,70,4,-0.109208059878,0,-0.109208059878,-0.109208059878,300,0,0.779917789036,-0.116251006229,0.781423241568,-0.115294628968,-0.00150545253255,-0.000956377261095,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0.808,1,-0.337106466293,0.145453736186,0,120,3,0.196973748023,0,0.196973748023,0.196973748023,200,0,-0.337106474081,0.145453734109,-0.338773713181,0.146485695701,0.00166723910038,-0.001031961592,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0.808,2,0.779685199261,-0.116362988949,0,70,4,-0.109277403179,0,-0.109277403179,-0.109277403179,300,0,0.779685179265,-0.116362987287,0.78119240219,-0.115419689409,-0.00150722292472,-0.000943297878833,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0.81,1,-0.336815387011,0.145623102784,0,120,3,0.196648368246,0,0.196648368246,0.196648368246,200,0,-0.33681540177,0.145623098164,-0.338480367453,0.146672864385,0.00166496568283,-0.00104976622101,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0.81,2,0.779452323914,-0.116498477757,0,70,4,-0.109455470132,0,-0.109455470132,-0.109455470132,300,0,0.779452321416,-0.116498478531,0.78096131817,-0.115542009713,-0.00150899675427,-0.000956468817543,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0.812,1,-0.336523979902,0.145817384124,0,120,3,0.196399341156,0,0.196399341156,0.196399341156,200,0,-0.336523965079,0.145817381617,-0.338186651825,0.146857813969,0.00166268674596,-0.0010404323524,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0.812,2,0.779219150543,-0.116653904319,0,70,4,-0.109721425193,0,-0.109721425193,-0.109721425193,300,0,0.779219172063,-0.116653905293,0.780729991636,-0.115663267141,-0.00151081957284,-0.000990638152143,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0.814,1,-0.336232125759,0.146032258868,0,120,3,0.196226295626,0,0.196226295626,0.196226295626,200,0,-0.336232118514,0.146032264719,-0.33789256935,0.147041237299,0.00166045083656,-0.00100897257938,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0.814,2,0.77898567915,-0.116825811565,0,70,4,-0.110055961656,0,-0.110055961656,-0.110055961656,300,0,0.778985694811,-0.116825811776,0.780498421994,-0.115784820927,-0.00151272718314,-0.00104099084833,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0.816,1,-0.335939824581,0.146263569593,0,120,3,0.196115135175,0,0.196115135175,0.196115135175,200,0,-0.335939825071,0.146263576306,-0.337598121853,0.147223748728,0.00165829678181,-0.000960172422307,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0.816,2,0.778751850128,-0.117010861635,0,70,4,-0.110445285866,0,-0.110445285866,-0.110445285866,300,0,0.778751860057,-0.117010861045,0.780266606443,-0.115907775672,-0.00151474638596,-0.00110308537308,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,0.818,1,-0.335647046566,0.146507292986,0,120,3,0.196055994454,0,0.196055994454,0.196055994454,200,0,-0.335647055941,0.146507293796,-0.337303310174,0.147405839167,0.0016562542333,-0.000898545371236,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,0.818,2,0.778517663479,-0.117205835879,0,70,4,-0.110872718586,0,-0.110872718586,-0.110872718586,300,0,0.778517644753,-0.117205835036,0.780034540437,-0.116033002994,-0.00151689568383,-0.00117283204265,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0.82,1,-0.335353791714,0.146759539843,0,120,3,0.196036079164,0,0.196036079164,0.196036079164,200,0,-0.335353790211,0.14675954319,-0.337008134399,0.147587887542,0.00165434418821,-0.000828344352097,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0.82,2,0.778283059597,-0.117407634854,0,70,4,-0.111327142219,0,-0.111327142219,-0.111327142219,300,0,0.778283032169,-0.117407634552,0.779802218187,-0.116161124631,-0.00151918601856,-0.00124650992086,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
