joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.368727,1.083703,18.0000,7.6522,,0,
2,RightKnee,5000,,0.459106,1.491980,18.0000,4.6545,,0,
