joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.569187,1.966658,18.0000,6.9788,,0,
2,RightKnee,5000,,0.627681,1.606811,18.0000,7.1914,,0,
