joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.025935,0.056156,4.9089,1.7347,,0,
2,RightKnee,4000,,0.005847,0.019126,2.8005,1.1236,,0,
