joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.571226,1.891274,18.0000,6.9912,,0,
2,RightKnee,5000,,0.606471,1.516769,18.0000,7.1326,,0,
