joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.012610,0.020710,2.6646,1.3255,,0,
2,RightKnee,4000,,0.007231,0.011880,1.5096,0.7631,,0,
