cycle,t,joint_id,motor_q,motor_dq,motor_tau,motor_kp,motor_kd,tau_applied,tau_dist,tau_total,disturbance_scale,q_ref_shaped,dq_ref_shaped,q_actual,dq_actual,q_error_shaped,dq_error_shaped,kp_cmd,kd_cmd,tau_cmd,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31,debug_32,flags,joint_flags
45,0.09,2,0.778835654259,-0.00114187656436,0,120,5,-0.00476042696968,0,-0.00476042696968,0,0.778835631167,-0.00114187660318,0.778845543629,-0.000427136057558,-9.91246240467e-06,-0.000714740545619,120,5,0,0.773419601897,-0.312104094333,-0.00542594173161,-0.311676958276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
50,0.1,1,-0.523057162762,0.00134828302544,0,120,5,0.00668536577561,0,0.00668536577561,0,-0.523057157585,0.00134828298473,-0.523074382415,0.000424481554649,1.72248301988e-05,0.000923801430084,120,5,0,-0.516071531762,0.27510120289,0.00700285065282,0.274676721336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
50,0.1,2,0.778821468353,-0.0016853538109,0,120,5,-0.00645310136076,0,-0.00645310136076,0,0.77882144698,-0.00168535378799,0.778839032562,-0.000816274543196,-1.75855819848e-05,-0.000869079244793,120,5,0,0.770089414258,-0.343876512334,-0.00874961830334,-0.343060237791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
55,0.11,1,-0.523041188717,0.00190380774438,0,120,5,0.00931744116728,0,0.00931744116728,0,-0.523041164193,0.00190380769693,-0.523068561916,0.000697276300654,2.73977236783e-05,0.00120653139628,120,5,0,-0.513210021321,0.306639907426,0.00985854059532,0.305942631126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
55,0.11,2,0.778801441193,-0.00237975968048,0,120,5,-0.0085182352788,0,-0.0085182352788,0,0.778801455239,-0.00237975969276,0.778827987895,-0.00131323348791,-2.65326563736e-05,-0.00106652620485,120,5,0,0.76651252612,-0.383299892935,-0.0123154617753,-0.381986659447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
60,0.12,1,-0.52301800251,0.00278039486147,0,120,5,0.0134947555189,0,0.0134947555189,0,-0.523018003022,0.00278039482625,-0.523059426037,0.00107560839967,4.14230149757e-05,0.00170478642658,120,5,0,-0.509810098854,0.376983394308,0.0132493271832,0.375907785909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
60,0.12,2,0.77877253294,-0.00347549351864,0,120,5,-0.0120415965973,0,-0.0120415965973,0,0.778772503774,-0.00347549361978,0.778810980432,-0.00198991400085,-3.84766572255e-05,-0.00148557961893,120,5,0,0.76226262295,-0.471229251355,-0.0165483574818,-0.469239337354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
65,0.13,1,-0.522984623909,0.00393202342093,0,120,5,0.0189323401436,0,0.0189323401436,0,-0.522984631188,0.00393202327581,-0.523045607519,0.00160916202441,6.09763306849e-05,0.00232286125141,120,5,0,-0.505647005238,0.454545694638,0.0173986022809,0.452936532613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
65,0.13,2,0.778730809689,-0.00491502927616,0,120,5,-0.0164859771448,0,-0.0164859771448,0,0.778730788981,-0.00491502919786,0.778785653568,-0.00293408694465,-5.48645864781e-05,-0.00198094225321,120,5,0,0.757058755846,-0.568182126523,-0.0217268977212,-0.565248039579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
70,0.14,1,-0.522938847542,0.0052389758639,0,120,5,0.0249649932282,0,0.0249649932282,0,-0.522938837373,0.00523897569223,-0.523025379685,0.00232274864321,8.65423119888e-05,0.00291622704902,120,5,0,-0.500779687899,0.514171467767,0.0222456917854,0.511848719124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
70,0.14,2,0.778673529625,-0.0065487199463,0,120,5,-0.0209202758438,0,-0.0209202758438,0,0.778673546711,-0.00654871973549,0.778749083747,-0.00417796370348,-7.55370361436e-05,-0.00237075603202,120,5,0,0.750974609092,-0.64271434271,-0.0277744746547,-0.638536379006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
75,0.15,1,-0.522879958153,0.00651561887935,0,120,5,0.0306018648518,0,0.0306018648518,0,-0.522879947085,0.00651561902921,-0.522996983683,0.00320385863131,0.000117036597535,0.0033117603979,120,5,0,-0.495486494529,0.5371360013,0.0275104891542,0.533932142669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
75,0.15,2,0.778599917889,-0.00814452394843,0,120,5,-0.0241701143754,0,-0.0241701143754,0,0.77859993385,-0.00814452392558,0.778698479377,-0.00567597678251,-9.85455261006e-05,-0.00246854714307,120,5,0,0.7443581173,-0.671420009524,-0.0343403620769,-0.665744032742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
80,0.16,1,-0.522807896137,0.00799323990941,0,120,5,0.0369937057603,0,0.0369937057603,0,-0.52280788021,0.0079932398353,-0.522958967026,0.00422020007835,0.000151086815198,0.00377303975695,120,5,0,-0.490015329426,0.56555100492,0.0329436375992,0.561330804842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
80,0.16,2,0.77850985527,-0.00999154988676,0,120,5,-0.0278649484509,0,-0.0278649484509,0,0.778509850255,-0.00999154995295,0.778631854101,-0.00734653211981,-0.000122003845236,-0.00264501783314,120,5,0,0.737519160843,-0.70693876392,-0.0411126932572,-0.6995922318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
85,0.17,1,-0.522718310356,0.00999263022095,0,120,5,0.0457590059473,0,0.0457590059473,0,-0.522718333513,0.00999262997917,-0.522909676023,0.00543360502594,0.000191342509972,0.00455902495322,120,5,0,-0.484062782232,0.628007338469,0.0388468937907,0.622573733443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
85,0.17,2,0.778397917747,-0.0124907875434,0,120,5,-0.0338176855991,0,-0.0338176855991,0,0.778397916881,-0.0124907876516,0.778546937232,-0.00930371804357,-0.000149020350327,-0.00318706960808,120,5,0,0.730078476774,-0.785009180539,-0.0484684604577,-0.775705462495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
90,0.18,1,-0.522606790066,0.0123600838706,0,120,5,0.0560320778105,0,0.0560320778105,0,-0.522606793164,0.012360084102,-0.522846698977,0.00691148218808,0.000239905813432,0.00544860191394,120,5,0,-0.477438908563,0.695579570597,0.0454077904142,0.688668088409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
90,0.18,2,0.778258502483,-0.0154501050711,0,120,5,-0.0407106915229,0,-0.0407106915229,0,0.778258491444,-0.0154501053235,0.778440072573,-0.0116656489086,-0.000181581128931,-0.00378445641489,120,5,0,0.721798634616,-0.869474470309,-0.0566414379571,-0.8578088214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
95,0.19,1,-0.522470653057,0.0148748774081,0,120,5,0.0666147066778,0,0.0666147066778,0,-0.522470636121,0.0148748775987,-0.52276724878,0.00867023342991,0.000296612659129,0.0062046441688,120,5,0,-0.470207967788,0.746352382776,0.0525592809925,0.737682149346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
95,0.19,2,0.778088271618,-0.0185935962945,0,120,5,-0.0470196820903,0,-0.0470196820903,0,0.778088295138,-0.0185935972132,0.778307069975,-0.0144408204365,-0.000218774836407,-0.00415277677671,120,5,0,0.712759958578,-0.932940485196,-0.065547111397,-0.918499664759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
100,0.2,1,-0.522309660912,0.0172761455178,0,120,5,0.0761176786342,0,0.0761176786342,0,-0.522309673435,0.0172761449731,-0.522668711404,0.0106698216151,0.000359037969724,0.00660632335794,120,5,0,-0.462618321895,0.7654205693,0.0600503895096,0.754750747685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
100,0.2,2,0.777887105942,-0.0215951818973,0,120,5,-0.0512235118643,0,-0.0512235118643,0,0.777887091778,-0.0215951814525,0.778144339218,-0.0175240781648,-0.000257247440907,-0.0040711032877,120,5,0,0.703272901145,-0.956775718206,-0.0748714380738,-0.939251640041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
105,0.21,1,-0.522124290466,0.0199354887009,0,120,5,0.0863971260481,0,0.0863971260481,0,-0.522124263076,0.0199354892324,-0.522549085708,0.0128511492877,0.000424822632179,0.00708433994479,120,5,0,-0.454881275556,0.788926452824,0.0676678101515,0.776075303536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
105,0.21,2,0.777655303478,-0.0249193608761,0,120,5,-0.0560261846445,0,-0.0560261846445,0,0.777655328826,-0.024919361798,0.77794972796,-0.0207803115001,-0.000294399133115,-0.00413905029793,120,5,0,0.693601593157,-0.986158072428,-0.084348134803,-0.965377760928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
110,0.22,1,-0.521908760071,0.023256957531,0,120,5,0.0995059528124,0,0.0995059528124,0,-0.521908749151,0.0232569573689,-0.522406169489,0.015293593006,0.000497420337867,0.00796336436284,120,5,0,-0.446750124067,0.839571271905,0.0756560454221,0.824277678899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
110,0.22,2,0.777385950089,-0.0290711969137,0,120,5,-0.0637133040756,0,-0.0637133040756,0,0.777385936418,-0.0290711969862,0.777720762808,-0.024364041357,-0.000334826389371,-0.00470715562924,120,5,0,0.683437653733,-1.04946409585,-0.0942831090746,-1.02510005449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
115,0.23,1,-0.521657824516,0.0269740708172,0,120,5,0.113991228912,0,0.113991228912,0,-0.521657801691,0.0269740708012,-0.522236841906,0.0180722423821,0.000579040214504,0.00890182841907,120,5,0,-0.438081672689,0.892907623974,0.0841551692168,0.874835381591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
115,0.23,2,0.777072250843,-0.0337175875902,0,120,5,-0.0722448777558,0,-0.0722448777558,0,0.777072252091,-0.033717588792,0.777453221006,-0.0284118959406,-0.000380968915094,-0.00530569285142,120,5,0,0.672602089453,-1.11613453542,-0.104851131552,-1.08772263948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
120,0.24,1,-0.521368920803,0.0307906325907,0,120,5,0.128261268416,0,0.128261268416,0,-0.521368937808,0.0307906321536,-0.522037674936,0.0211884780889,0.000668737128107,0.00960215406467,120,5,0,-0.428941455079,0.931637232684,0.0930962198562,0.910448754595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
120,0.24,2,0.776711165905,-0.038488291204,0,120,5,-0.0796723045025,0,-0.0796723045025,0,0.776711172233,-0.0384882904983,0.77714245708,-0.0329048184941,-0.000431284846744,-0.00558347200416,120,5,0,0.661176817389,-1.16454654588,-0.11596563969,-1.13164172739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
125,0.25,1,-0.521042585373,0.0344255678356,0,120,5,0.140807402731,0,0.140807402731,0,-0.521042601984,0.0344255673227,-0.521805635253,0.0245772844104,0.000763033268623,0.00984828291237,120,5,0,-0.419532242028,0.945610947911,0.102273393225,0.9210336635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
125,0.25,2,0.776303231716,-0.0430319607258,0,120,5,-0.0844902294419,0,-0.0844902294419,0,0.776303252451,-0.0430319594794,0.776784833016,-0.0376923460294,-0.000481580565092,-0.00533961345004,120,5,0,0.649415301025,-1.18201368974,-0.127369531991,-1.14432134371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
130,0.26,1,-0.520679473877,0.0383395031095,0,120,5,0.153969697992,0,0.153969697992,0,-0.52067948072,0.0383395014943,-0.521538523021,0.028162742962,0.000859042300342,0.0101767585323,120,5,0,-0.41001546153,0.962730750228,0.111523061491,0.934568007266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
130,0.26,2,0.775849342346,-0.0479243770242,0,120,5,-0.0900518816382,0,-0.0900518816382,0,0.775849350867,-0.0479243772125,0.776378520404,-0.0426142740878,-0.000529169536711,-0.00531010312472,120,5,0,0.637519325355,-1.20341344241,-0.138859195049,-1.16079916832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
135,0.27,1,-0.520273566246,0.042930059135,0,120,5,0.169764137374,0,0.169764137374,0,-0.52027355458,0.0429300606387,-0.521233972757,0.0320269879337,0.000960418177091,0.0109030727051,120,5,0,-0.400216615898,0.998381854599,0.12101735686,0.966354866666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
135,0.27,2,0.775341928005,-0.0536625757813,0,120,5,-0.098634720907,0,-0.098634720907,0,0.775341943189,-0.0536625761544,0.775921338247,-0.0478414774034,-0.000579395058174,-0.00582109875099,120,5,0,0.625270768271,-1.24797732236,-0.150650569976,-1.20013584495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
140,0.28,1,-0.519819736481,0.0478585995734,0,120,5,0.18639412402,0,0.18639412402,0,-0.519819756597,0.0478586000621,-0.520888730503,0.0362356312961,0.00106897390604,0.011622968766,120,5,0,-0.390048257491,1.03413100745,0.130840473012,0.997895376155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
140,0.28,2,0.774774670601,-0.0598232522607,0,120,5,-0.107765975208,0,-0.107765975208,0,0.774774695706,-0.0598232504408,0.775409313196,-0.0535014795036,-0.00063461749047,-0.00632177093723,120,5,0,0.612560320225,-1.29266376282,-0.162848992971,-1.23916228331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
145,0.29,1,-0.519316256046,0.0528206452727,0,120,5,0.202222671556,0,0.202222671556,0,-0.519316281124,0.0528206467819,-0.520499396776,0.0407714884781,0.00118311565237,0.0120491583038,120,5,0,-0.379573076535,1.05838388894,0.140926320241,1.01761240046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
145,0.29,2,0.774145364761,-0.0660258084536,0,120,5,-0.115534544031,0,-0.115534544031,0,0.774145351361,-0.0660258088483,0.774838272371,-0.0595486822712,-0.000692921009785,-0.00647712657709,120,5,0,0.599466343997,-1.32297986419,-0.175371928373,-1.26343118192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
150,0.3,1,-0.518763959408,0.0576047897339,0,120,5,0.21612994989,0,0.21612994989,0,-0.51876395433,0.0576047910413,-0.52006312058,0.0455586678975,0.00129916625039,0.0120461231438,120,5,0,-0.368935511785,1.06638511295,0.151127608795,1.02082644505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
150,0.3,2,0.773454964161,-0.0720059871674,0,120,5,-0.120945985772,0,-0.120945985772,0,0.773454942865,-0.0720059891863,0.774205240041,-0.0658234111444,-0.000750297176514,-0.0061825780419,120,5,0,0.586169388031,-1.332981394,-0.18803585201,-1.26715798286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
155,0.31,1,-0.518163323402,0.0626419484615,0,120,5,0.230327074103,0,0.230327074103,0,-0.518163294146,0.0626419449477,-0.519577886735,0.0505260536282,0.00141459258961,0.0121158913194,120,5,0,-0.358236971446,1.07604313392,0.161340915289,1.02551708029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
155,0.31,2,0.772704124451,-0.0783024281263,0,120,5,-0.12714676187,0,-0.12714676187,0,0.77270411763,-0.0783024315811,0.773508922388,-0.0721882262463,-0.000804804757453,-0.00611420533477,120,5,0,0.572796212581,-1.34505391996,-0.200712709807,-1.27286569371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
160,0.32,1,-0.517509460449,0.0681843906641,0,120,5,0.246109762003,0,0.246109762003,0,-0.517509437117,0.0681843910481,-0.519041597481,0.0557337270347,0.00153216036391,0.0124506640134,120,5,0,-0.347386129181,1.09446043358,0.171655468301,1.03872670654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
160,0.32,2,0.771886825562,-0.0852304920554,0,120,5,-0.135557452454,0,-0.135557452454,0,0.771886796341,-0.0852304892067,0.77274772309,-0.0787805422402,-0.000860926748365,-0.00644994696643,120,5,0,0.559232659726,-1.36807554396,-0.213515063364,-1.28929500172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
165,0.33,1,-0.516799032688,0.073911242187,0,120,5,0.261796356418,0,0.261796356418,0,-0.516799004295,0.0739112391305,-0.518451593048,0.0612134195462,0.00165258875288,0.0126978195843,120,5,0,-0.3363567791,1.11037613646,0.182094813948,1.04916271692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
165,0.33,2,0.770998775959,-0.0923890471458,0,120,5,-0.143985169872,0,-0.143985169872,0,0.77099875531,-0.0923890493039,0.771918794294,-0.0856724532003,-0.000920038983766,-0.00671659610354,120,5,0,0.545445972109,-1.38797017191,-0.226472822185,-1.30229771871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
170,0.34,1,-0.516031324863,0.0796162113547,0,120,5,0.276309078673,0,0.276309078673,0,-0.516031305314,0.0796162099103,-0.517805323229,0.0669303563887,0.0017740179148,0.0126858535216,120,5,0,-0.325204828942,1.11862839299,0.192600494287,1.0516980366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
170,0.34,2,0.770039141178,-0.0995202660561,0,120,5,-0.151243449927,0,-0.151243449927,0,0.770039131579,-0.0995202627739,0.771019452886,-0.092799057068,-0.000980321307163,-0.00672120570591,120,5,0,0.5315060344,-1.39828549205,-0.239513418486,-1.30548643498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
175,0.35,1,-0.515206873417,0.0852743163705,0,120,5,0.289522580945,0,0.289522580945,0,-0.515206864528,0.0852743143043,-0.517100779361,0.0728235428506,0.00189391483369,0.0124507714537,120,5,0,-0.31400730981,1.12015437945,0.203093469551,1.0473308366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
175,0.35,2,0.76900857687,-0.1065928936,0,120,5,-0.157461006911,0,-0.157461006911,0,0.769008580593,-0.106592893271,0.770048030204,-0.100047572244,-0.00103944961186,-0.00654532102632,120,5,0,0.517509135479,-1.40019297492,-0.252538894726,-1.30014540267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
180,0.36,1,-0.514325141907,0.0911058783531,0,120,5,0.302592500551,0,0.302592500551,0,-0.514325161406,0.0911058812768,-0.516336450024,0.0788587730565,0.00201128861831,0.0122471082203,120,5,0,-0.302799238267,1.1217437701,0.213537211757,1.04288499704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
180,0.36,2,0.767906427383,-0.113882355392,0,120,5,-0.164247983068,0,-0.164247983068,0,0.767906451686,-0.113882351987,0.769003708716,-0.107367510758,-0.00109725702994,-0.00651484122893,120,5,0,0.503499046044,-1.40217971296,-0.265504662672,-1.2948122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
