joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.509704,1.707844,18.0000,8.2649,,0,
2,RightKnee,5000,,0.326468,0.900914,18.0000,4.0502,,0,
