joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.027559,0.055945,10.0712,2.0458,,0,
2,RightKnee,4000,,0.014888,0.042223,6.4818,1.3069,,0,
