joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.021645,0.040073,3.2000,0.5334,,0,
2,RightKnee,4000,,0.004099,0.011787,0.8632,0.3180,,0,
