joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.183060,0.898344,3.0303,0.6674,,0,
2,RightKnee,4000,,0.025759,0.093517,0.7952,0.3478,,0,
