joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,3000,,0.001449,0.002398,0.2954,0.1554,,0,
2,RightKnee,3000,,0.001563,0.002270,0.1626,0.0986,,0,
