cycle,t,joint_id,motor_q,motor_dq,motor_tau,motor_kp,motor_kd,tau_controller,tau_disturbance,tau_before_limit,tau_sent,tau_limit,saturation_flag,q_ref_shaped,dq_ref_shaped,q_actual,dq_actual,q_error_shaped,dq_error_shaped,kp_cmd,kd_cmd,tau_cmd,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31,debug_32,flags,joint_flags
445,0.89,2,0.730103254318,0.121960632503,0,70,4,0.152511769077,0,0.152511769077,0.152511769077,300,0,0.730103252934,0.121960634356,0.727883082883,0.122685690355,0.00222017005141,-0.000725055999027,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,0.892,1,-0.324565917253,0.15255099535,0,120,3,0.208266523944,0,0.208266523944,0.208266523944,200,0,-0.324565928765,0.152550993806,-0.326350920559,0.154528952939,0.00178499179451,-0.0019779591339,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,0.892,2,0.730347275734,0.1220407933,0,70,4,0.152234120388,0,0.152234120388,0.152234120388,300,0,0.730347256988,0.122040795044,0.728128697642,0.122807379806,0.00221855934573,-0.000766584761474,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,0.894,1,-0.324260741472,0.152630850673,0,120,3,0.207634895626,0,0.207634895626,0.207634895626,200,0,-0.324260743424,0.152630850008,-0.326041612444,0.154654057671,0.00178086902055,-0.00202320766321,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,0.894,2,0.730591416359,0.122104682028,0,70,4,0.151893223902,0,0.151893223902,0.151893223902,300,0,0.730591405261,0.122104680007,0.728374550693,0.122926525211,0.00221685456841,-0.000821845204607,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,0.896,1,-0.323955416679,0.152689129114,0,120,3,0.206932256151,0,0.206932256151,0.206932256151,200,0,-0.323955419749,0.152689134839,-0.325732057739,0.154777352764,0.00177663798943,-0.00208821792571,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,0.896,2,0.730835676193,0.122151307762,0,70,4,0.151487570284,0,0.151487570284,0.151487570284,300,0,0.730835664201,0.122151307871,0.728620635932,0.123042619758,0.00221502826843,-0.000891311886656,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,0.898,1,-0.32365000248,0.152724772692,0,120,3,0.206149064136,0,0.206149064136,0.206149064136,200,0,-0.323650001987,0.152724771094,-0.325422260279,0.154898729944,0.00177225829211,-0.00217395885091,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,0.898,2,0.731079995632,0.122179813683,0,70,4,0.151012092067,0,0.151012092067,0.151012092067,300,0,0.731079998411,0.122179816875,0.728866946242,0.12315515499,0.0022130521685,-0.000975338115114,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0.9,1,-0.323344528675,0.152736827731,0,120,3,0.205279786512,0,0.205279786512,0.205279786512,200,0,-0.323344536386,0.15273683108,-0.325112224174,0.155018052195,0.00176768778869,-0.00228122111491,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0.9,2,0.731324374676,0.122189462185,0,70,4,0.150466532217,0,0.150466532217,0.150466532217,300,0,0.731324370892,0.122189464864,0.729113473444,0.123263600693,0.00221089744789,-0.00107413582825,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,0.902,1,-0.323039054871,0.152751669288,0,120,3,0.204397420096,0,0.204397420096,0.204397420096,200,0,-0.32303905273,0.152751668246,-0.324801953863,0.15513515562,0.00176290113268,-0.00238348737336,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,0.902,2,0.731568753719,0.12220133096,0,70,4,0.149933700648,0,0.149933700648,0.149933700648,300,0,0.731568757816,0.122201334597,0.729360208343,0.123367449877,0.00220854947232,-0.00116611527973,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0.904,1,-0.322733521461,0.152793779969,0,120,3,0.203583469829,0,0.203583469829,0.203583469829,200,0,-0.322733511536,0.152793775788,-0.324491454012,0.155249925391,0.00175794247658,-0.00245614960309,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0.904,2,0.731813192368,0.122235022485,0,70,4,0.149495764813,0,0.149495764813,0.149495764813,300,0,0.731813190771,0.12223502063,0.72960714226,0.123466958169,0.00220604851173,-0.00123193753903,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,0.906,1,-0.322427868843,0.152859658003,0,120,3,0.202835207855,0,0.202835207855,0.202835207855,200,0,-0.322427861779,0.152859659907,-0.324180729329,0.155362341499,0.00175286754978,-0.00250268159202,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,0.906,2,0.73205769062,0.122287727892,0,70,4,0.149138081787,0,0.149138081787,0.149138081787,300,0,0.732057710576,0.122287727925,0.729854268451,0.123563095418,0.00220344212585,-0.00127536749305,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0.908,1,-0.322122067213,0.15294598043,0,120,3,0.202146729828,0,0.202146729828,0.202146729828,200,0,-0.322122059278,0.152945976323,-0.323869784474,0.155472427594,0.00174772519623,-0.00252645127138,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0.908,2,0.732302367687,0.122356779873,0,70,4,0.148855541846,0,0.148855541846,0.148855541846,300,0,0.732302352578,0.122356781058,0.730101581747,0.123656648361,0.00220077083044,-0.00129986730247,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0.91,1,-0.321816056967,0.153049528599,0,120,3,0.201516037722,0,0.201516037722,0.201516037722,200,0,-0.321816066386,0.153049530273,-0.323558624073,0.155580200293,0.00174255768766,-0.00253067002012,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0.91,2,0.732547163963,0.122439622879,0,70,4,0.148631068684,0,0.148631068684,0.148631068684,300,0,0.732547146891,0.122439624218,0.730349078452,0.123748352163,0.00219806843973,-0.00130872794445,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0.912,1,-0.321509838104,0.153167277575,0,120,3,0.200934380178,0,0.200934380178,0.200934380178,200,0,-0.321509851699,0.15316727651,-0.323247252611,0.155685731128,0.00173740091269,-0.00251845461775,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0.912,2,0.732792139053,0.12253382057,0,70,4,0.148457184813,0,0.148457184813,0.148457184813,300,0,0.732792118641,0.122533821208,0.73059675591,0.123838729369,0.00219536273081,-0.0013049081605,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,0.914,1,-0.321203380823,0.15329632163,0,120,3,0.200396965812,0,0.200396965812,0.200396965812,200,0,-0.321203389752,0.153296319305,-0.322935674455,0.155789078287,0.00173228470259,-0.00249275898207,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,0.914,2,0.733037292957,0.122637055814,0,70,4,0.148322921118,0,0.148322921118,0.148322921118,300,0,0.733037288198,0.122637055444,0.730844612382,0.12392823561,0.00219267581677,-0.00129118016596,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,0.916,1,-0.320896655321,0.153433918953,0,120,3,0.199899422278,0,0.199899422278,0.199899422278,200,0,-0.320896660724,0.153433912445,-0.322623893818,0.155890318088,0.00172723309406,-0.0024564056433,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,0.916,2,0.73328268528,0.122747130692,0,70,4,0.148222405097,0,0.148222405097,0.148222405097,300,0,0.73328267142,0.122747129956,0.731092646788,0.124017203032,0.00219002463283,-0.00127007307561,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0.918,1,-0.320589661598,0.153577461839,0,120,3,0.199434181324,0,0.199434181324,0.199434181324,200,0,-0.320589650137,0.153577459234,-0.322311914763,0.155989527971,0.00172226462603,-0.0024120687372,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0.918,2,0.733528256416,0.122861966491,0,70,4,0.148142100566,0,0.148142100566,0.148142100566,300,0,0.733528279891,0.122861967387,0.731340858594,0.124105903238,0.00218742129668,-0.00124393585128,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0.92,1,-0.32028234005,0.153724506497,0,120,3,0.199001257263,0,0.199001257263,0.199001257263,200,0,-0.320282348553,0.153724512492,-0.321999741165,0.156086798693,0.00171739261199,-0.00236228620071,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0.92,2,0.733774125576,0.122979611158,0,70,4,0.148082047466,0,0.148082047466,0.148082047466,300,0,0.733774121157,0.122979609994,0.731589247524,0.124194465194,0.00218487363298,-0.00121485519974,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0.922,1,-0.31997475028,0.153872773051,0,120,3,0.19858682948,0,0.19858682948,0.19858682948,200,0,-0.319974751284,0.153872774559,-0.321687376723,0.15618222094,0.00171262543928,-0.00230944638136,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0.922,2,0.73402017355,0.123098216951,0,70,4,0.148025999397,0,0.148025999397,0.148025999397,300,0,0.734020198973,0.123098219647,0.731837813558,0.124283016949,0.00218238541441,-0.00118479730154,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,0.924,1,-0.319666862488,0.154020100832,0,120,3,0.198188166287,0,0.198188166287,0.198188166287,200,0,-0.319666858084,0.154020097289,-0.321374824967,0.156275877922,0.00170796688296,-0.002255780633,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,0.924,2,0.734266519547,0.123216077685,0,70,4,0.147975574787,0,0.147975574787,0.147975574787,300,0,0.734266513532,0.123216077831,0.732086556628,0.124371535054,0.00217995690392,-0.00115545722267,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0.926,1,-0.319358676672,0.154164478183,0,120,3,0.197799449936,0,0.197799449936,0.197799449936,200,0,-0.319358672857,0.154164482054,-0.321062089301,0.156367833354,0.00170341644392,-0.00220335130013,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0.926,2,0.734513044357,0.123331584036,0,70,4,0.147915967596,0,0.147915967596,0.147915967596,300,0,0.734513061715,0.123331585643,0.732335476681,0.124460026465,0.00217758503312,-0.00112844082223,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0.928,1,-0.319050192833,0.154304087162,0,120,3,0.197415346245,0,0.197415346245,0.197415346245,200,0,-0.319050203351,0.154304079742,-0.320749172948,0.15645817635,0.00169896959706,-0.00215409660771,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0.928,2,0.734759807587,0.123443260789,0,70,4,0.147846091829,0,0.147846091829,0.147846091829,300,0,0.734759837319,0.123443263794,0.732584573355,0.124548336883,0.00217526396403,-0.00110507308877,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0.93,1,-0.318741470575,0.154437184334,0,120,3,0.197023644163,0,0.197023644163,0.197023644163,200,0,-0.318741460866,0.15443719076,-0.320436079001,0.156546973321,0.00169461813577,-0.00210978256105,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0.93,2,0.735006809235,0.123549751937,0,70,4,0.147761153683,0,0.147761153683,0.147761153683,300,0,0.735006831308,0.123549752608,0.732833845996,0.1246363202,0.00217298531192,-0.00108656759125,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0.932,1,-0.318432450294,0.154562264681,0,120,3,0.19662727358,0,0.19662727358,0.19662727358,200,0,-0.318432459949,0.154562265031,-0.320122810504,0.156634248546,0.00169035055521,-0.00207198351524,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0.932,2,0.735254049301,0.123649813235,0,70,4,0.147656879683,0,0.147656879683,0.147656879683,300,0,0.735254032041,0.123649812025,0.733083293631,0.124723817547,0.00217073841005,-0.00107400552259,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0.934,1,-0.318123221397,0.154677897692,0,120,3,0.196211407304,0,0.196211407304,0.196211407304,200,0,-0.3181232181,0.154677901993,-0.319809370394,0.156720055123,0.0016861522937,-0.0020421531301,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0.934,2,0.735501408577,0.123742319643,0,70,4,0.147521403941,0,0.147521403941,0.147521403941,300,0,0.73550142552,0.123742321594,0.733332914849,0.124810608906,0.00216851067122,-0.00106828731226,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0.936,1,-0.317813754082,0.15478284657,0,120,3,0.195776186561,0,0.195776186561,0.195776186561,200,0,-0.31781375547,0.154782850603,-0.31949576156,0.15680441686,0.00168200609033,-0.00202156625706,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0.936,2,0.735749006271,0.123826280236,0,70,4,0.147360487676,0,0.147360487676,0.147360487676,300,0,0.735748995624,0.123826280483,0.733582707618,0.124896384751,0.002166288006,-0.00107010426849,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0.938,1,-0.317504107952,0.15487600863,0,120,3,0.195311489868,0,0.195311489868,0.195311489868,200,0,-0.317504094561,0.154876009335,-0.319181986888,0.156887336113,0.00167789232692,-0.00201132677752,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0.938,2,0.735996723175,0.123900808394,0,70,4,0.147163355001,0,0.147163355001,0.147163355001,300,0,0.735996724351,0.123900807468,0.733832669438,0.12498091004,0.00216405491298,-0.00108010257219,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0.94,1,-0.317194253206,0.154956430197,0,120,3,0.194818404913,0,0.194818404913,0.194818404913,200,0,-0.317194259931,0.15495642618,-0.318868049279,0.156968804783,0.00167378934796,-0.00201237860376,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0.94,2,0.736244618893,0.123965144157,0,70,4,0.146932671882,0,0.146932671882,0.146932671882,300,0,0.736244592056,0.123965140944,0.734082797151,0.125063856659,0.00216179490414,-0.00109871571529,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0.942,1,-0.316884279251,0.155023291707,0,120,3,0.194284136707,0,0.194284136707,0.194284136707,200,0,-0.316884277889,0.155023298644,-0.31855395166,0.157048809168,0.00166967377083,-0.00202551052488,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0.942,2,0.736492574215,0.124018639326,0,70,4,0.146658943398,0,0.146658943398,0.146658943398,300,0,0.736492577689,0.124018638915,0.734333087011,0.125144929554,0.002159490678,-0.00112629063923,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,0.944,1,-0.316574186087,0.155075967312,0,120,3,0.193707294475,0,0.193707294475,0.193707294475,200,0,-0.316574176204,0.155075973751,-0.318239697045,0.157127307495,0.00166552084098,-0.00205133374431,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,0.944,2,0.736740648746,0.12406077981,0,70,4,0.14634604629,0,0.14634604629,0.14634604629,300,0,0.736740659037,0.124060779001,0.734583534544,0.12522376678,0.00215712449255,-0.0011629877789,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0.946,1,-0.316263973713,0.155113950372,0,120,3,0.193086925844,0,0.193086925844,0.193086925844,200,0,-0.316263983798,0.155113948044,-0.317925288573,0.157204236156,0.00166130477466,-0.00209028811222,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0.946,2,0.736988842487,0.124091155827,0,70,4,0.1459939158,0,0.1459939158,0.1459939158,300,0,0.736988812961,0.124091158435,0.734834134671,0.125300063656,0.00215467829003,-0.0012089052215,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0.948,1,-0.315953731537,0.155136868358,0,120,3,0.192411783858,0,0.192411783858,0.192411783858,200,0,-0.315953730452,0.155136867579,-0.31761072952,0.157279526401,0.00165699906821,-0.00214265882179,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0.948,2,0.737237036228,0.124109491706,0,70,4,0.145594695368,0,0.145594695368,0.145594695368,300,0,0.737237015638,0.124109494063,0.735084881715,0.125373521843,0.00215213392343,-0.00126402778022,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0.95,1,-0.315643459558,0.155144527555,0,120,3,0.191681988568,0,0.191681988568,0.191681988568,200,0,-0.315643446504,0.155144527932,-0.317296023354,0.157353083175,0.00165257684972,-0.00220855524291,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0.95,2,0.737485229969,0.124115623534,0,70,4,0.145149578991,0,0.145149578991,0.145149578991,300,0,0.737485242797,0.124115622346,0.735335769296,0.125443790561,0.00214947350059,-0.00132816821464,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,0.952,1,-0.315333157778,0.15515486896,0,120,3,0.190952101746,0,0.190952101746,0.190952101746,200,0,-0.31533315047,0.15515487426,-0.31698117374,0.157424806867,0.0016480232703,-0.00226993260724,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,0.952,2,0.737733483315,0.124123901129,0,70,4,0.144721960663,0,0.144721960663,0.144721960663,300,0,0.737733479624,0.124123899408,0.735586790371,0.125510537472,0.0021466892531,-0.00138663806426,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,0.954,1,-0.315022826195,0.155184000731,0,120,3,0.190271107565,0,0.190271107565,0.190271107565,200,0,-0.315022814487,0.1551840062,-0.316666184481,0.157494629647,0.00164336999417,-0.00231062344722,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,0.954,2,0.73798173666,0.124147206545,0,70,4,0.144358635213,0,0.144358635213,0.144358635213,300,0,0.737981748411,0.12414720496,0.735837938406,0.125574017195,0.00214381000524,-0.0014268122353,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0.956,1,-0.314712405205,0.155229181051,0,120,3,0.189638391722,0,0.189638391722,0.189638391722,200,0,-0.314712403757,0.155229174637,-0.316351059379,0.157562550785,0.00163865562193,-0.00233337614795,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0.956,2,0.73823004961,0.124183341861,0,70,4,0.144052749787,0,0.144052749787,0.144052749787,300,0,0.738230076994,0.12418333971,0.736089208165,0.125634879705,0.0021408688293,-0.00145153999511,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0.958,1,-0.314401894808,0.155287772417,0,120,3,0.189046421885,0,0.189046421885,0.189046421885,200,0,-0.314401888834,0.15528777906,-0.316035802192,0.157628593804,0.00163391335756,-0.00234081474396,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0.958,2,0.73847848177,0.124230220914,0,70,4,0.143798181931,0,0.143798181931,0.143798181931,300,0,0.738478488933,0.124230223248,0.736340595534,0.125693684553,0.00213789339878,-0.00146346130483,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0.96,1,-0.314091235399,0.15535736084,0,120,3,0.188495522277,0,0.188495522277,0.188495522277,200,0,-0.314091245322,0.155357367555,-0.315720416651,0.157692770159,0.00162917132966,-0.00233540260428,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0.96,2,0.738727033138,0.124285891652,0,70,4,0.143585323363,0,0.143585323363,0.143585323363,300,0,0.738727003743,0.124285894044,0.736592097406,0.125750936121,0.00213490633647,-0.00146504207702,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0.962,1,-0.313780456781,0.15543563664,0,120,3,0.187975474945,0,0.187975474945,0.187975474945,200,0,-0.31378045358,0.155435636811,-0.315404906392,0.15775512943,0.00162445281247,-0.00231949261892,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0.962,2,0.738975644112,0.124348506331,0,70,4,0.143401261027,0,0.143401261027,0.143401261027,300,0,0.738975637136,0.124348509449,0.736843711432,0.125807012965,0.00213192570388,-0.00145850351576,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0.964,1,-0.31346949935,0.155520439148,0,120,3,0.18748722979,0,0.18748722979,0.18748722979,200,0,-0.313469498427,0.155520432117,-0.315089274952,0.157815719995,0.00161977652545,-0.00229528787862,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0.964,2,0.739224374294,0.124416343868,0,70,4,0.143242404393,0,0.143242404393,0.143242404393,300,0,0.739224401258,0.124416345693,0.737095435766,0.12586216701,0.00212896549224,-0.00144582131695,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0.966,1,-0.313158363104,0.155609741807,0,120,3,0.18702491582,0,0.18702491582,0.18702491582,200,0,-0.313158368841,0.155609747362,-0.314773525735,0.157874608463,0.00161515689401,-0.00226486110095,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0.966,2,0.739473283291,0.124487794936,0,70,4,0.143105784514,0,0.143105784514,0.143105784514,300,0,0.739473304927,0.12448779789,0.737347268965,0.125916599506,0.00212603596162,-0.00142880161593,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0.968,1,-0.312847048044,0.155701726675,0,120,3,0.186583327149,0,0.186583327149,0.186583327149,200,0,-0.312847057666,0.155701725038,-0.314457662047,0.15793184439,0.00161060438084,-0.00223011935253,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0.968,2,0.739722371101,0.12456137687,0,70,4,0.142984811653,0,0.142984811653,0.142984811653,300,0,0.739722353867,0.12456138003,0.737599209953,0.125970494047,0.00212314391401,-0.00140911401698,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0.97,1,-0.312535554171,0.155794650316,0,120,3,0.186157471903,0,0.186157471903,0.186157471903,200,0,-0.312535561309,0.155794656235,-0.314141687093,0.157987476596,0.00160612578457,-0.00219282036144,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0.97,2,0.739971578121,0.124635726213,0,70,4,0.142869441654,0,0.142869441654,0.142869441654,300,0,0.739971550953,0.124635724988,0.737851257893,0.126023969795,0.00212029305996,-0.00138824480673,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0.972,1,-0.312223881483,0.155886977911,0,120,3,0.185742931688,0,0.185742931688,0.185742931688,200,0,-0.312223879449,0.155886980645,-0.313825603961,0.158041566448,0.00160172451187,-0.00215458580271,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0.972,2,0.74022090435,0.124709583819,0,70,4,0.142754645759,0,0.142754645759,0.142754645759,300,0,0.740220896441,0.124709584516,0.738103411971,0.126077039017,0.00211748447008,-0.00136745450089,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0.974,1,-0.311912000179,0.155977293849,0,120,3,0.18533921798,0,0.18533921798,0.18533921798,200,0,-0.311912014735,0.155977286562,-0.313509415617,0.158094172012,0.00159740088127,-0.00211688544997,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0.974,2,0.740470409393,0.124781832099,0,70,4,0.14264032188,0,0.14264032188,0.14264032188,300,0,0.740470388212,0.12478182925,0.738355671307,0.126129668135,0.00211471690455,-0.00134783888549,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,0.976,1,-0.311599969864,0.15606431663,0,120,3,0.184935509601,0,0.184935509601,0.184935509601,200,0,-0.311599972493,0.156064310879,-0.313193124919,0.158145348953,0.00159315242515,-0.00208103807366,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
