family,method,scan,group,ko_scale,ku_scale,window,n_runs,n_complete_window,duration_s_mean,rows_total_mean,coord_rmse_rad_mean,coord_peak_abs_rad_mean,hip_rmse_rad_mean,hip_peak_abs_err_rad_mean,hip_dq_rmse_rad_s_mean,hip_tau_est_rms_nm_mean,hip_tau_est_diff_rms_nm_per_sample_mean,hip_tau_cmd_rms_nm_mean,hip_tau_cmd_peak_abs_nm_mean,hip_eta_u_rms_nm_mean,hip_tau_dist_rms_nm_mean,hip_tau_dist_peak_abs_nm_mean,knee_rmse_rad_mean,knee_peak_abs_err_rad_mean,knee_dq_rmse_rad_s_mean,knee_tau_est_rms_nm_mean,knee_tau_est_diff_rms_nm_per_sample_mean,knee_tau_cmd_rms_nm_mean,knee_tau_cmd_peak_abs_nm_mean,knee_eta_u_rms_nm_mean,knee_tau_dist_rms_nm_mean,knee_tau_dist_peak_abs_nm_mean,duration_s_std,rows_total_std,coord_rmse_rad_std,coord_peak_abs_rad_std,hip_rmse_rad_std,hip_peak_abs_err_rad_std,hip_dq_rmse_rad_s_std,hip_tau_est_rms_nm_std,hip_tau_est_diff_rms_nm_per_sample_std,hip_tau_cmd_rms_nm_std,hip_tau_cmd_peak_abs_nm_std,hip_eta_u_rms_nm_std,hip_tau_dist_rms_nm_std,hip_tau_dist_peak_abs_nm_std,knee_rmse_rad_std,knee_peak_abs_err_rad_std,knee_dq_rmse_rad_s_std,knee_tau_est_rms_nm_std,knee_tau_est_diff_rms_nm_per_sample_std,knee_tau_cmd_rms_nm_std,knee_tau_cmd_peak_abs_nm_std,knee_eta_u_rms_nm_std,knee_tau_dist_rms_nm_std,knee_tau_dist_peak_abs_nm_std
P4D,eid,ko,o0,0.0,1.0,disturbance,3,0,4.295995496999997,4194.666666666667,0.7330703883484627,0.9893013387210444,0.3221562045013558,0.4564429128679126,0.8778159387061996,3.02887195704082,0.6215648798643058,3.1059331846026126,5.5128458340962725,0.0,4.568298026245012,6.0,0.4142862471253161,0.5328584258531318,1.0504104771009675,3.870692426831667,0.9817792376007716,3.928457058173427,5.526488622029622,0.0,3.0455320174966745,4.0,0.006596812142283104,10.263202878893798,0.019073926384228612,0.015447330207521256,0.0028263375206061155,0.01713332436502828,0.12514330470317428,0.03168454875542063,0.06487019417865122,0.02378625844053581,0.058403650703959024,0.0,0.037132472376233176,0.0,0.016663314691271462,0.003228769115845004,0.047004018150988154,0.08529987188851397,0.08209162410043336,0.026964537311360743,0.01127933554874193,0.0,0.024754981584155664,0.0
P4D,eid,ko,o0,0.0,1.0,plateau,3,0,4.295995496999997,4194.666666666667,0.8494255586165211,0.9893013387210444,0.40032953325516424,0.4564429128679126,1.240640339389496,3.9337657019759042,0.746135826509406,3.7726128013834845,5.5128458340962725,0.0,6.0,6.0,0.44914684330681914,0.5328584258531318,1.5853523531983267,4.818950389213814,1.136523460088869,4.6347711992205065,5.47071107228597,0.0,4.0,4.0,0.006596812142283104,10.263202878893798,0.002131973204167041,0.015447330207521256,0.008972786570514632,0.01713332436502828,0.12596743926565357,0.08792282213739434,0.06028403332093749,0.05920388903115718,0.058403650703959024,0.0,0.0,0.0,0.010778826304652002,0.003228769115845004,0.06986263347156317,0.10431891006480691,0.0925805465420691,0.02855494533712055,0.016351071589314734,0.0,0.0,0.0
P4D,eid,ko,o0,0.0,1.0,post,3,0,4.295995496999997,4194.666666666667,,,,,,,,,,,,,,,,,,,,,,,0.006596812142283104,10.263202878893798,,,,,,,,,,,,,,,,,,,,,,
P4D,eid,ko,o0,0.0,1.0,pre,3,3,4.295995496999997,4194.666666666667,0.45023087139340734,0.689104453951705,0.11453752085138318,0.22936660425073438,0.4015569902582367,3.0892419837631024,0.5578537592453038,3.1271889466527756,6.199082851409912,0.0,0.0,0.0,0.3600218282756719,0.5391599645669134,0.689191236581566,1.1910677673143806,0.598273625307832,1.1980648531511147,2.1261918544769287,0.0,0.0,0.0,0.006596812142283104,10.263202878893798,0.03652301323333925,0.050379831051573926,0.008942441807990314,0.008307912908117639,0.026734937876140532,0.00933633668811325,0.016153048525604622,0.011433356328610244,0.06262560841049206,0.0,0.0,0.0,0.01652951871595094,0.011153329233003504,0.049752029892946824,0.014203192919595493,0.009021355576584362,0.0034809400115225738,0.020060939802670957,0.0,0.0,0.0
P4D,eid,ko,o0,0.0,1.0,steady,3,3,4.295995496999997,4194.666666666667,0.5284269268476042,0.9893013387210444,0.18391288230507188,0.4564429128679126,0.5484432471574742,3.075552941880339,0.5733498875854358,3.1223220761691994,6.199082851409912,0.0,2.1813952036550357,6.0,0.37310585579040695,0.5400316572448679,0.7865653999302266,2.124393995301617,0.7043397777505752,2.151062485693309,5.526488622029622,0.0,1.4542634691033571,4.0,0.006596812142283104,10.263202878893798,0.0284103860937655,0.015447330207521256,0.004016835659743725,0.01713332436502828,0.06346198195527408,0.002746485403834094,0.01811930253404099,0.0034117681211763584,0.06262560841049206,0.0,0.03727570675119519,0.0,0.01588694834529513,0.009744358410237974,0.042879648582112684,0.04246972426218525,0.03076720964988371,0.025216008429524674,0.01127933554874193,0.0,0.024850471167463577,0.0
P4D,eid,ko,o1,0.25,1.0,disturbance,3,3,8.753958294333339,8548.0,0.13343583705370346,0.20107187850414507,0.05883856758998881,0.08783149334827837,0.22604256334569472,2.636233703431827,0.4946753731596149,2.65313324302316,5.9997250239054365,0.020361286916102537,5.43694623548113,6.0,0.07550251855881036,0.1139466027866689,0.3547575787874213,2.5497652016813626,0.7506120002523572,2.5886820378640487,5.574705759684245,0.05286816850880155,3.624630823654087,4.0,2.155975123149306,2085.389172312928,0.0008520697443554799,0.007490296792645604,0.00031598526927443876,0.004293988978117226,0.0036705353447943775,0.0562799615131607,0.010981624173686632,0.06156996232144682,0.20328813893270195,0.00017553234127333172,0.0029766224304944213,0.0,0.001366276808559941,0.0033957515186819423,0.02951492561712825,0.026866311168144398,0.00694427079862903,0.01622971739737439,0.21633813865223778,0.0006856782530370654,0.001984414953663555,0.0
P4D,eid,ko,o1,0.25,1.0,plateau,3,3,8.753958294333339,8548.0,0.14741700568679586,0.20107187850414507,0.06466833711209043,0.08783149334827837,0.19445436603125113,2.8685282380189077,0.48789313019588726,2.8879547464214865,5.9997250239054365,0.020456382642794046,6.0,6.0,0.08375856447039787,0.1139466027866689,0.32545172918182197,2.821173467326131,0.7503176656709756,2.8754013997196086,5.574705759684245,0.05774324115834908,4.0,4.0,2.155975123149306,2085.389172312928,0.0019182584444552523,0.007490296792645604,0.0006546957583189496,0.004293988978117226,0.006581194814493352,0.03814158908955232,0.01932102831182089,0.03222032012938058,0.20328813893270195,0.0005074751989411622,0.0,0.0,0.0017354276905152167,0.0033957515186819423,0.029204474582330688,0.0403031554398887,0.03669381067303485,0.06278970927627193,0.21633813865223778,0.0010019090302327072,0.0,0.0
P4D,eid,ko,o1,0.25,1.0,post,3,2,8.753958294333339,8548.0,0.0859456777140329,0.24656212731602548,0.026839102115167022,0.08849837072644633,0.4359511013523765,3.8969775009808862,0.5754283227124963,3.94348224367085,8.81821378072103,0.014831088712453047,0.0,0.0,0.06187815287628964,0.15929810956090104,0.9816670297844787,3.928762284395829,0.8047095781675658,3.9146540446497213,8.185255845387777,0.02379026444646175,0.0,0.0,2.155975123149306,2085.389172312928,0.08702402661085352,0.28758839706602823,0.02695080402213602,0.10675040100292213,0.4413686524435001,0.9004014730517289,0.035505040090182155,0.9004680048712042,2.9093254333245495,0.009893871250986922,0.0,0.0,0.06348015354155707,0.1797526688814788,1.1057762946901188,1.829032451811444,0.0591726632015663,1.7327031176938956,3.7744127160683494,0.008162052693234566,0.0,0.0
P4D,eid,ko,o1,0.25,1.0,pre,3,3,8.753958294333339,8548.0,0.04112534556282254,0.08432452048577943,0.013476605281082148,0.029996022775633013,0.16357655972331045,3.4374411417273207,0.5086365337684288,3.483193181486266,6.767735481262207,0.0073302795595207885,0.0,0.0,0.02870401301044555,0.0549900294740134,0.30445799220376984,2.9030239262160333,0.7167508759405496,2.9413676186075204,5.370316346486409,0.02043029806379584,0.0,0.0,2.155975123149306,2085.389172312928,0.0017156378735687279,0.006866539046943101,0.001374895129281197,0.007575380544397286,0.0033958141578481612,0.09806509130903412,0.01902017135650839,0.10904985240879139,0.3203695877127707,0.00013672385866470878,0.0,0.0,0.0005947372160744486,0.0008773607955216427,0.020230496876023876,0.008781123225066727,0.04122788544216721,0.016320048373129583,0.2707229540720354,0.0001663798073926263,0.0,0.0
P4D,eid,ko,o1,0.25,1.0,steady,3,3,8.753958294333339,8548.0,0.08954778214764013,0.3297599028767873,0.03534434368014078,0.13071884935942898,0.29310373169651155,3.3085535949910585,0.5218885565655329,3.3433743157274978,8.81821378072103,0.014391733851482348,2.805986241790706,6.0,0.05639105765398334,0.19955543907809034,0.6176543034330317,3.112775498445321,0.7562127791260407,3.1311325785447934,8.185255845387777,0.03298026353708224,1.8706574945271377,4.0,2.155975123149306,2085.389172312928,0.035986886655317116,0.21549309151543683,0.012031027577610183,0.07017160799673373,0.1929398489795448,0.25698827467769947,0.006909993718776849,0.2557421929030748,2.9093254333245495,0.0042922831683629824,0.6476993529549524,0.0,0.025776889802320697,0.14488336548397504,0.5083068580354346,0.6694487668106645,0.009186127258775845,0.6191121745765996,3.7744127160683494,0.005822567089325373,0.43179956863663493,0.0
P4D,eid,ko,o2,0.5,1.0,disturbance,3,3,8.84685690400003,8647.333333333334,0.11009555442177256,0.165798813301037,0.05289834750749303,0.07961113038542687,0.20552602674151907,2.589455593669941,0.4862107467681449,2.626331314026428,6.0831254323323565,0.018157654987724217,5.438059042468619,6.0,0.058209530734263194,0.08861466049876776,0.34060125693630744,2.718291986660903,0.8038611444916253,2.7680022816245127,5.27173646291097,0.049176254236474454,3.625372694979079,4.0,1.9942297256978234,1947.9890485660676,0.00028598766911302055,0.00340454659288986,0.00026801925432523056,0.0013833303316958562,0.007786468261434123,0.023692391607460252,0.014327163023575036,0.019755731760872794,0.15864809795090684,0.0006051085115478798,0.0011693494103533538,0.0,0.0002575189653108443,0.002832644351507892,0.004376925834120599,0.07236393188210569,0.03495878823255985,0.06705230545828467,0.6595291205910421,0.0002535048021393649,0.000779566273569232,0.0
P4D,eid,ko,o2,0.5,1.0,plateau,3,3,8.84685690400003,8647.333333333334,0.12192876334075982,0.165798813301037,0.05819750523728311,0.07961113038542687,0.15684375277105464,2.8670795353080987,0.4789377274861391,2.9016825053475563,6.0831254323323565,0.017969783050035226,6.0,6.0,0.064865494950531,0.08861466049876776,0.2896953899816889,2.991234419764005,0.7924491081323385,3.05809217351092,5.27173646291097,0.05277880729312883,4.0,4.0,1.9942297256978234,1947.9890485660676,0.0006075336894668937,0.00340454659288986,0.0003317915974095309,0.0013833303316958562,0.008909995116613835,0.05692425930713679,0.024561347179406876,0.050311904881939845,0.15864809795090684,0.0006934864238520306,0.0,0.0,0.0005325765383199832,0.002832644351507892,0.011455426985583725,0.09889565993788468,0.04133849459701881,0.09016199268746179,0.6595291205910421,0.0006080602286696896,0.0,0.0
P4D,eid,ko,o2,0.5,1.0,post,3,2,8.84685690400003,8647.333333333334,0.10445075485506945,0.25560476033539553,0.03165939093477772,0.07874181002031534,0.40812187967601155,4.402137022831819,0.5812541956842355,4.44455117773363,9.667097250620523,0.015045671196570872,0.0,0.0,0.0754261760838393,0.1862128385806887,0.8490239885552192,4.07599027956199,0.8532085110695621,4.092153245287414,9.648026625315348,0.022003831170187883,0.0,0.0,1.9942297256978234,1947.9890485660676,0.12847824761882856,0.3407581543882907,0.036179052287198324,0.0977677537814359,0.4221415010322723,1.9900303247197615,0.060409985748208654,1.9873699703148902,4.883760713627952,0.00905661819272938,0.0,0.0,0.09442905476802414,0.24924045792563998,0.88800720412072,1.89565449916834,0.08347548230547247,1.9068901029989118,5.556158918333245,0.005190875504680262,0.0,0.0
P4D,eid,ko,o2,0.5,1.0,pre,3,3,8.84685690400003,8647.333333333334,0.032420080929822355,0.06198548932435025,0.010872796487849126,0.021342742172453338,0.1224717867211414,3.1769561181098442,0.5092807694946498,3.220662421901618,6.705794493357341,0.007325008901856011,0.0,0.0,0.022345955560177457,0.04279582600369303,0.25294912866797187,2.859826015176773,0.7427205381613963,2.9115963467746426,5.50129508972168,0.01958998084297571,0.0,0.0,1.9942297256978234,1947.9890485660676,0.0008944128701674869,0.0022598411605322427,7.611217139052543e-05,0.0028066616615155704,0.0037186417664443663,0.0828840435971753,0.015938354655192086,0.0866334984603483,0.1807679680663197,0.00018480858340414832,0.0,0.0,0.0009230449876202136,0.0021072550408831937,0.010459279564210807,0.07866123829097246,0.0200835061473815,0.1022842961432895,0.39630675765282347,0.000729715111459228,0.0,0.0
P4D,eid,ko,o2,0.5,1.0,steady,3,3,8.84685690400003,8647.333333333334,0.09137359766628288,0.3281597273028322,0.03492188008136358,0.11746241814676985,0.28153830779062683,3.5021306803946057,0.5292217524026929,3.539395219888276,9.691419760386148,0.013827199408148243,2.7611257868104455,6.0,0.05897690665711234,0.2180971065588269,0.5705147509783798,3.324221864656284,0.8078594815837041,3.358402797008631,9.821199258168539,0.031049967838466808,1.840750524540297,4.0,1.9942297256978234,1947.9890485660676,0.05969534326209678,0.27792007686157444,0.016157030792492217,0.06422349440076741,0.21348054781499456,0.8239657834713573,0.01367350475335622,0.8250802368891971,4.861125906089286,0.004165932823554604,0.5669142884519625,0.0,0.04556033346304957,0.22162310767774054,0.4539206841803949,0.7559925807618433,0.04086991760831233,0.7554289087428162,5.407750057429007,0.0043199476485095605,0.37794285896797486,0.0
P4D,eid,ko,o3,0.75,1.0,disturbance,3,3,8.830774252333336,8623.333333333334,0.10309726699977824,0.15342968148340352,0.05103294689166005,0.07894240182759855,0.2166597465385526,2.6377940641888933,0.47129532373417765,2.662029316673226,6.808667182922363,0.01890452415766844,5.4378506988854935,6.0,0.05323389097520082,0.07818219357762402,0.36371378876880184,2.9039598367148423,0.8109362198793093,2.9457661580966517,5.620445251464844,0.04817975508808564,3.625233799256996,4.0,2.0219801171366925,1973.9628500388078,0.0008718212223086907,0.002533799761168442,5.876366782216441e-05,0.0015845751877510289,0.008562509319712586,0.003994809602994664,0.016573197269036104,0.001616263459811964,0.5000266351862321,0.0007272756931691952,0.0029985783071084034,0.0,0.0008154947338045653,0.0007796871184431168,0.012742406170387242,0.07543952218444691,0.02974259989927633,0.08834578943655551,0.5089126683991494,0.0002737784123197359,0.0019990522047391305,0.0
P4D,eid,ko,o3,0.75,1.0,plateau,3,3,8.830774252333336,8623.333333333334,0.1144502144823164,0.15342968148340352,0.05652698527973316,0.07894240182759855,0.17779863667270354,2.9590809585240145,0.47059404330084975,2.9825878983172185,6.808667182922363,0.01850361724478193,6.0,6.0,0.059267608891001716,0.07818219357762402,0.3164711040511147,3.2184837908672037,0.8048409925433395,3.257797700290766,5.620445251464844,0.05111566587554731,4.0,4.0,2.0219801171366925,1973.9628500388078,0.001375411132599458,0.002533799761168442,0.00020739900714356898,0.0015845751877510289,0.016914739340024593,0.02522109209539136,0.018419430087410368,0.025703095111523112,0.5000266351862321,0.0008290894097233636,0.0,0.0,0.0011320600109875028,0.0007796871184431168,0.03450480920302354,0.09962680679935862,0.02996564955684087,0.11126029559689751,0.5089126683991494,0.0005610760364332962,0.0,0.0
