family,method,scan,group,ko_scale,ku_scale,repeat,condition,manifest_log_path,log_path,returncode,status,window,duration_s,rows_total,flags_seen,coord_rmse_rad,coord_peak_abs_rad,window_complete,hip_rmse_rad,hip_peak_abs_err_rad,hip_dq_rmse_rad_s,hip_tau_est_rms_nm,hip_tau_est_diff_rms_nm_per_sample,hip_tau_cmd_rms_nm,hip_tau_cmd_peak_abs_nm,hip_eta_u_rms_nm,hip_tau_dist_rms_nm,hip_tau_dist_peak_abs_nm,knee_rmse_rad,knee_peak_abs_err_rad,knee_dq_rmse_rad_s,knee_tau_est_rms_nm,knee_tau_est_diff_rms_nm_per_sample,knee_tau_cmd_rms_nm,knee_tau_cmd_peak_abs_nm,knee_eta_u_rms_nm,knee_tau_dist_rms_nm,knee_tau_dist_peak_abs_nm
P2D,pd,,,,,r02,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191407/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191407/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,steady,9.999667886999987,9798,4,0.06566293640839592,0.15561878938534035,True,0.03760671934459086,0.08945780758176529,0.1505485530292885,2.818509191141608,0.41035637147005977,2.4242678899103103,6.0,0.0,2.4242678891560745,6.0,0.029607984033567448,0.07404375691886794,0.19421062380513582,2.2664147047853036,0.632883758058232,1.6161785928318555,4.0,0.0,1.6161785927707162,4.0
P2D,pd,,,,,r02,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191407/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191407/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,pre,9.999667886999987,9798,4,0.05379379013934591,0.08032165041404327,True,0.029510522908899325,0.04434770829699741,0.14916859652878656,3.072155446996257,0.41754260518231434,0.0,0.0,0.0,0.0,0.0,0.025683334683509546,0.03807483530636202,0.20833495316998865,2.4801092342173776,0.6650689997752791,0.0,0.0,0.0,0.0,0.0
P2D,pd,,,,,r02,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191407/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191407/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,disturbance,9.999667886999987,9798,4,0.1070153384713569,0.15561878938534035,True,0.06316503927427736,0.08945780758176529,0.18104644720942303,2.308661870106004,0.3937444277977863,5.436701412153805,6.0,0.0,5.4367014104623435,6.0,0.045325171184123894,0.07404375691886794,0.21545880439128343,2.165987908523045,0.6512851050005632,3.624467607112007,4.0,0.0,3.624467606974896,4.0
P2D,pd,,,,,r02,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191407/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191407/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,plateau,9.999667886999987,9798,4,0.12431196240113433,0.15561878938534035,True,0.07262558079712769,0.08945780758176529,0.17722911338167502,2.6264934772898085,0.40300653618903276,6.0,6.0,0.0,6.0,6.0,0.0530293630813518,0.07404375691886794,0.22010075380719285,2.5247428051254754,0.6639484515354308,4.0,4.0,0.0,4.0,4.0
P2D,pd,,,,,r02,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191407/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191407/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,post,9.999667886999987,9798,4,0.050599698902429706,0.08424703071298556,True,0.02842356153980493,0.05088154967303801,0.14615891321750848,3.001393067351624,0.4143624831918256,0.0,0.0,0.0,0.0,0.0,0.023799408767165672,0.03743107742594154,0.1830801926582642,2.2463584903844565,0.6227857116881591,0.0,0.0,0.0,0.0,0.0
P2D,eid,,,,,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191422/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191422/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,steady,9.998127536999846,9772,4,0.05133015907004715,0.1501339467516758,True,0.025195106260365408,0.08079285711774004,0.14897246085430377,3.1945436677088552,0.5277720182580898,3.2353286392395435,7.7414770126342765,0.013100156035255488,2.4352459555520265,6.0,0.02701551924628674,0.07571711372931961,0.29323575163421856,2.7472881178476904,0.8065349294510967,2.785231900766267,7.199522018432617,0.02756415661245333,1.623497303701351,4.0
P2D,eid,,,,,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191422/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191422/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,pre,9.998127536999846,9772,4,0.02813673132774075,0.05107012678052891,True,0.01107310966722535,0.021772611877807435,0.11663695617741386,3.360735168438481,0.5325107928765874,3.410502815637807,6.937586784362793,0.009337392357585761,0.0,0.0,0.017786591223757715,0.032189410241625915,0.240216071859928,2.788086001024205,0.7574994115590256,2.846961165398641,5.341118812561035,0.01971678788546664,0.0,0.0
P2D,eid,,,,,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191422/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191422/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,disturbance,9.998127536999846,9772,4,0.10146487843514375,0.1501339467516758,True,0.05192965349405468,0.08079285711774004,0.23278706753730743,2.8239699325533727,0.504251574224549,2.8676621835718947,7.7414770126342765,0.02171933270431867,5.441399320214506,6.0,0.050546448007724246,0.07571711372931961,0.4153210861483303,2.991714865308895,0.8236207569724002,3.0576599614701863,7.199522018432617,0.04752371599795696,3.6275995468096704,4.0
P2D,eid,,,,,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191422/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191422/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,plateau,9.998127536999846,9772,4,0.11250472181086017,0.1501339467516758,True,0.05794609103835293,0.08079285711774004,0.21634095849407697,3.196472897932839,0.5154646303832882,3.2435948084813466,7.7414770126342765,0.021288319157295257,6.0,6.0,0.055726944197746944,0.07571711372931961,0.39833484489574217,3.2859654798941524,0.8168874378376367,3.337768891208429,7.199522018432617,0.04977531864102328,4.0,4.0
P2D,eid,,,,,r02,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191422/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191422/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,post,9.998127536999846,9772,4,0.024904356327264822,0.05064063600449531,True,0.010262337864356794,0.02103899782834784,0.12424256641841082,3.35720062748991,0.5427653368919925,3.4062515596948426,6.885589599609375,0.010141601066381276,0.0,0.0,0.01531142144993463,0.03084140289530457,0.2574975942676938,2.6902710556965412,0.8220927267496134,2.6959517992369304,5.795485496520996,0.01913933065043129,0.0,0.0
P2D,pd,,,,,r03,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191438/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191438/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,steady,9.999119689999816,9768,4,0.06554151502181353,0.15646129729984454,True,0.03759845767394232,0.08999223074141718,0.15060079640677418,2.81490216646412,0.3900398245293865,2.4291977664283366,6.0,0.0,2.429197768178838,6.0,0.029474999014088447,0.07325227931761136,0.19343185892803383,2.247615329518985,0.6379979366371059,1.619465179313959,4.0,0.0,1.619465178785892,4.0
P2D,pd,,,,,r03,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191438/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191438/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,pre,9.999119689999816,9768,4,0.05338385047976374,0.08033073091506604,True,0.02945130636594031,0.04420087333949402,0.14872997083626208,3.056399759862449,0.39612911840320947,0.0,0.0,0.0,0.0,0.0,0.025340823142954334,0.03746863148184765,0.20716045946358633,2.4309534382295017,0.6218962284670019,0.0,0.0,0.0,0.0,0.0
P2D,pd,,,,,r03,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191438/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191438/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,disturbance,9.999119689999816,9768,4,0.10672752482448347,0.15646129729984454,True,0.06306381534400286,0.08999223074141718,0.18176330669932173,2.3118859102500537,0.3855589864166327,5.434236691833651,6.0,0.0,5.43423669574961,6.0,0.04511878488751578,0.07325227931761136,0.21360660519684566,2.1662053744477316,0.6329893956892053,3.6228244650143857,4.0,0.0,3.6228244638330733,4.0
P2D,pd,,,,,r03,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191438/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191438/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,plateau,9.999119689999816,9768,4,0.12406794302136459,0.15646129729984454,True,0.07259024536465082,0.08999223074141718,0.17848900455192337,2.6391319808727087,0.3898375309151014,6.0,6.0,0.0,6.0,6.0,0.052825321463904513,0.07325227931761136,0.21769779500206884,2.522955123243661,0.6250578676914346,4.0,4.0,0.0,4.0,4.0
P2D,pd,,,,,r03,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191438/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191438/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,post,9.999119689999816,9768,4,0.050427597142446524,0.08367673172274781,True,0.02835190825289445,0.051198875597363885,0.14591659792184614,2.993118108020157,0.40028616096505293,0.0,0.0,0.0,0.0,0.0,0.023685134576894095,0.037566422401117405,0.18268206258783612,2.214847018374625,0.6417641561116296,0.0,0.0,0.0,0.0,0.0
P2D,eid,,,,,r03,P2D_EID_anti_phase_hip_knee_software_disturbance,,data/20260623_191453/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,steady,6.602754989999994,6450,4,0.13925586077821803,0.6053381932937585,True,0.050240187485507654,0.1799697198260457,0.6142857173086407,4.510983428647654,0.5674247501041153,4.533858830639895,16.897911071777344,0.02037822778733969,3.3869059946520412,6.0,0.09437456933630343,0.4349754021915214,1.2619003499529717,4.319863981139974,0.8535566061473517,4.269307143059752,15.343228340148926,0.03707521713991441,2.2579373297680276,4.0
P2D,eid,,,,,r03,P2D_EID_anti_phase_hip_knee_software_disturbance,,data/20260623_191453/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,pre,6.602754989999994,6450,4,0.027476809626724497,0.0501215000557913,True,0.010990205196999989,0.021619768980519316,0.11296766679583019,3.367360252870654,0.5251177724918406,3.4043013620806333,6.566899299621582,0.009724577332734902,0.0,0.0,0.017215522688334033,0.030483699297431,0.23421884526206083,2.762275221263467,0.7875082332707781,2.7751342378859154,5.248408317565918,0.01931715513922637,0.0,0.0
P2D,eid,,,,,r03,P2D_EID_anti_phase_hip_knee_software_disturbance,,data/20260623_191453/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,disturbance,6.602754989999994,6450,4,0.10072141857012903,0.1479008177020884,True,0.051826778050377095,0.08068631902113044,0.2274523650100886,2.8051161181981104,0.515144553864137,2.8371144209679238,7.342798233032226,0.02181530192880711,5.435982424600484,6.0,0.04994747403227142,0.07235117641150973,0.38435183675198814,2.816909919878612,0.810764773379161,2.8875544333571583,5.411944389343262,0.04693331338577302,3.623988283066989,4.0
P2D,eid,,,,,r03,P2D_EID_anti_phase_hip_knee_software_disturbance,,data/20260623_191453/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,plateau,6.602754989999994,6450,4,0.11153042315560033,0.1479008177020884,True,0.05774565362073927,0.08068631902113044,0.19432541070323886,3.1577637170464468,0.5175200448191122,3.19720952179895,7.342798233032226,0.02094006056002621,6.0,6.0,0.054977165574591334,0.07235117641150973,0.33448892739947345,3.0464493712800382,0.7649742001024491,3.120903949357316,5.411944389343262,0.04879366686397863,4.0,4.0
P2D,eid,,,,,r03,P2D_EID_anti_phase_hip_knee_software_disturbance,,data/20260623_191453/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,post,6.602754989999994,6450,4,0.21355117841061258,0.6053381932937585,False,0.06581247221530563,0.1799697198260457,1.028670819587173,6.505565831547114,0.6528973142589558,6.521042876739522,16.897911071777344,0.024720695758288523,0.0,0.0,0.1532999847015505,0.4349754021915214,2.1322668496232087,6.34631564178538,0.9506020053170281,6.200772591649647,15.343228340148926,0.03527366832622631,0.0,0.0
P2D,pd,,,,,r04,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191505/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191505/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,steady,9.998001490000206,9760,4,0.0653944302538819,0.15732260348077676,True,0.037223905887352506,0.0903108479226187,0.15099289430875906,2.759682357608689,0.3717931519083017,2.4328708248424165,6.0,0.0,2.4328708244480985,6.0,0.029733744505367653,0.07442412847931479,0.1947370922285301,2.2772423129087622,0.6096421528089626,1.6219138826860888,4.0,0.0,1.621913882965399,4.0
P2D,pd,,,,,r04,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191505/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191505/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,pre,9.998001490000206,9760,4,0.05261338196149012,0.07984815281281055,True,0.028422347891482215,0.0438585982059648,0.14861203261207645,2.9560225968029044,0.3973401813063159,0.0,0.0,0.0,0.0,0.0,0.025776739396765967,0.03844526590256869,0.20971970759004765,2.483093234865902,0.5715681705098343,0.0,0.0,0.0,0.0,0.0
P2D,pd,,,,,r04,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191505/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191505/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,disturbance,9.998001490000206,9760,4,0.10687209828691004,0.15732260348077676,True,0.06306302907115967,0.0903108479226187,0.18406771125112795,2.3184678708399575,0.3747870324344584,5.440064544823627,6.0,0.0,5.440064543941905,6.0,0.0452665739950691,0.07442412847931479,0.21315351191301365,2.1600154514607177,0.5996699972250134,3.626709695336714,4.0,0.0,3.6267096959612704,4.0
P2D,pd,,,,,r04,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191505/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191505/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,plateau,9.998001490000206,9760,4,0.12415498430875863,0.15732260348077676,True,0.07256691953382256,0.0903108479226187,0.17875622139377284,2.66294351502479,0.37772987796107493,6.0,6.0,0.0,6.0,6.0,0.05295614049991452,0.07442412847931479,0.21735019895420285,2.52184757587624,0.611743393479749,4.0,4.0,0.0,4.0,4.0
P2D,pd,,,,,r04,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191505/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191505/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,post,9.998001490000206,9760,4,0.050396295860890415,0.08389891220196077,True,0.027890192671743794,0.0512224225472909,0.14606195358156623,2.9416522508607286,0.3686817077141288,0.0,0.0,0.0,0.0,0.0,0.024145213454926207,0.03901302067364687,0.18490022573213005,2.2705491912327496,0.5979432873801644,0.0,0.0,0.0,0.0,0.0
P2D,eid,,,,,r04,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191520/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191520/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,steady,9.999256566000213,9732,4,0.05035080576573186,0.14591507189911068,True,0.024873353126687668,0.08128941220857855,0.14567249182260084,3.152435862238383,0.5209802961952934,3.1822115030280025,6.932094097137451,0.013283070199555588,2.433433658410193,6.0,0.026517988707242833,0.07087629264315376,0.2676939603984264,2.666396579586443,0.7692168397880988,2.6994837388628175,5.750867366790772,0.027199227679300296,1.6222891056067954,4.0
P2D,eid,,,,,r04,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191520/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191520/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,pre,9.999256566000213,9732,4,0.027419114196479525,0.04802151412023803,True,0.011274995465291256,0.020670046019981125,0.11271382712292914,3.3780113150635875,0.5348941328413495,3.3982583568656266,6.932094097137451,0.009108637130488349,0.0,0.0,0.01701381612756431,0.03059008415186304,0.24087517811958845,2.7079259843234404,0.698220653651528,2.7734261216304317,5.750867366790772,0.019499330733188967,0.0,0.0
P2D,eid,,,,,r04,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191520/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191520/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,disturbance,9.999256566000213,9732,4,0.09961914508212225,0.14591507189911068,True,0.051505312134011765,0.08128941220857855,0.22035258641218156,2.7794298210752353,0.48551321687979937,2.803448650801818,6.648595809936523,0.022086983612279846,5.439727148981969,6.0,0.049275597200996245,0.07087629264315376,0.3270971441941864,2.692184589307209,0.7809553409084236,2.7414010598146987,5.013311386108398,0.04695451700403992,3.626484765987979,4.0
P2D,eid,,,,,r04,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191520/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191520/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,plateau,9.999256566000213,9732,4,0.11027452929864665,0.14591507189911068,True,0.057431885128909704,0.08128941220857855,0.1874919217104132,3.1404728957121786,0.4992899621548522,3.1659463172570486,6.648595809936523,0.02100581544546542,6.0,6.0,0.05415538611195712,0.07087629264315376,0.25298233095134204,2.8989629282589866,0.7733746584085351,2.9440036370015332,5.013311386108398,0.048649352445912675,4.0,4.0
P2D,eid,,,,,r04,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191520/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191520/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,post,9.999256566000213,9732,4,0.02490454719428157,0.05071776904631364,True,0.009993479522759925,0.020254280434044425,0.13005712302031489,3.3214271685607137,0.5367242257033179,3.3495983134332508,6.923686504364014,0.0102427375850738,0.0,0.0,0.0157578557808833,0.03293574328884197,0.2646876826608288,2.6959821195846922,0.8050750515928433,2.7089890253961832,5.5555925369262695,0.01902939544049788,0.0,0.0
P2D,pd,,,,,r05,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191536/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191536/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,steady,9.999946284000089,9766,4,0.06525580210194856,0.15612106274403525,True,0.03718736736131252,0.08940231616145741,0.1508140315425287,2.750237887088479,0.3931918424668726,2.4305188328692116,6.0,0.0,2.4305188331019205,6.0,0.02955451859130202,0.07340277302979825,0.193644846985023,2.259115753445006,0.6106674394062341,1.6203458890583307,4.0,0.0,1.6203458887346136,4.0
P2D,pd,,,,,r05,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191536/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191536/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,pre,9.999946284000089,9766,4,0.05270949225937492,0.07939478756151352,True,0.028624627316385737,0.04369039335732633,0.14920505847501842,2.945431955687481,0.38917346858369223,0.0,0.0,0.0,0.0,0.0,0.025489298747151237,0.03859133780257673,0.20734015668883393,2.4092235232634627,0.6240355006698829,0.0,0.0,0.0,0.0,0.0
P2D,pd,,,,,r05,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191536/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191536/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,disturbance,9.999946284000089,9766,4,0.10655243757510593,0.15612106274403525,True,0.0627960370235285,0.08940231616145741,0.18179186281658294,2.272316751275233,0.3890165174506205,5.434805330889008,6.0,0.0,5.43480533140936,6.0,0.045183388434825694,0.07340277302979825,0.21419903279396013,2.171287442117177,0.6150323198002093,3.6232035549967603,4.0,0.0,3.6232035542729064,4.0
P2D,pd,,,,,r05,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191536/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191536/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,plateau,9.999946284000089,9766,4,0.1239937657710177,0.15612106274403525,True,0.07237765529547853,0.08940231616145741,0.17728777220081704,2.597785421722249,0.4056092305507129,6.0,6.0,0.0,6.0,6.0,0.052955485833177406,0.07340277302979825,0.21819223957498332,2.5357292044655773,0.630189473532799,4.0,4.0,0.0,4.0,4.0
P2D,pd,,,,,r05,P2D_PD_anti_phase_hip_knee_software_disturbance,data/20260623_191536/h1_real_p2_anti_hip_knee_pd_log.csv,data/20260623_191536/h1_real_p2_anti_hip_knee_pd_log.csv,0,ok,post,9.999946284000089,9766,4,0.05024734806186446,0.08324989477813594,True,0.027947353747023666,0.05032190533637168,0.1467843613996921,2.9372342702793737,0.3832144462833687,0.0,0.0,0.0,0.0,0.0,0.023815115022066766,0.037495155953879755,0.18314963505535495,2.270783418058792,0.6024461454136101,0.0,0.0,0.0,0.0,0.0
P2D,eid,,,,,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,steady,9.999816001999989,9764,4,0.05063146774023797,0.1484207935562023,True,0.02464412051711557,0.08030332344579677,0.14749700434546353,3.120643962367609,0.5241062386363352,3.154291199337222,7.149221897125244,0.013295877292019002,2.435113163745948,6.0,0.02691416369419748,0.0712938091444536,0.2826829419627032,2.7135946474395136,0.7729058943233651,2.755002538379471,5.7123308181762695,0.027404995819460997,1.623408775830632,4.0
P2D,eid,,,,,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,pre,9.999816001999989,9764,4,0.02713201050207038,0.04679637127514091,True,0.011079880725849119,0.019592584236225896,0.11533758606708804,3.3178746719680654,0.5616664467671544,3.3566212140169185,7.149221897125244,0.00919320066810727,0.0,0.0,0.01700429830910802,0.030011867117308966,0.23766169957734978,2.7131033698736724,0.7551080543657094,2.759180566831838,5.4511542320251465,0.019170003387087547,0.0,0.0
P2D,eid,,,,,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,disturbance,9.999816001999989,9764,4,0.10015400255275324,0.1484207935562023,True,0.051016338944098065,0.08030332344579677,0.22434260731118136,2.743329176865067,0.4756228724027895,2.7688753350359327,7.135377883911133,0.022044984575677332,5.434750109302978,6.0,0.05004743805653389,0.0712938091444536,0.36878699190056446,2.830819075241813,0.7907956975794816,2.880810749550942,5.545066833496094,0.047066012503796884,3.6231667395353186,4.0
P2D,eid,,,,,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,plateau,9.999816001999989,9764,4,0.1108360406775358,0.1484207935562023,True,0.05676531301278938,0.08030332344579677,0.1969739279730917,3.081827322271976,0.484185274322578,3.109338072740305,7.135377883911133,0.021529093669279322,6.0,6.0,0.055109251224670884,0.0712938091444536,0.3200957474891551,3.083302163613365,0.7643846767492659,3.11859322949012,5.545066833496094,0.04899693197314273,4.0,4.0
P2D,eid,,,,,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,0,ok,post,9.999816001999989,9764,4,0.02474401656948161,0.050453656236533195,True,0.009697503167386868,0.02011111075433858,0.12785755040854616,3.2878792684568503,0.5475624542470765,3.3263461029315344,6.791662693023682,0.010184911641603405,0.0,0.0,0.01576645832883791,0.031991637519747984,0.266473984389686,2.7066316137041566,0.7628762470212523,2.7294916898799513,5.7123308181762695,0.01910734522113698,0.0,0.0
P4D,eid,ko,o0,0.0,1.0,r01,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191631/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,steady,4.303555644999733,4206,4,0.4958163068312527,1.004249564718572,True,0.17934352867712314,0.47460562341427304,0.6199906656268873,3.072859606301024,0.5942523347406157,3.1252684705823004,6.2300124168396,0.0,2.224290059318973,6.0,0.3548318818225194,0.5296439413042989,0.8358140794285674,2.173110099131683,0.7126884075387767,2.180124286784675,5.539031505584717,0.0,1.4828600395459821,4.0
P4D,eid,ko,o0,0.0,1.0,r01,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191631/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,pre,4.303555644999733,4206,4,0.4081168132374784,0.6324223023952079,True,0.10472183818312897,0.220420709013755,0.4314652339454692,3.093248625150398,0.5666274770649012,3.1362163380203687,6.2300124168396,0.0,0.0,0.0,0.3409505755639284,0.5270288632704354,0.7413198720375975,1.174668800876251,0.5940369996954624,1.2002830761198409,2.127429485321045,0.0,0.0,0.0
P4D,eid,ko,o0,0.0,1.0,r01,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191631/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,disturbance,4.303555644999733,4206,4,0.7121975347168007,1.004249564718572,False,0.3194657351410257,0.47460562341427304,1.0188223909641876,3.0046508925800244,0.6795273551220845,3.0888952061515296,5.4457106590271,0.0,4.610936284734625,6.0,0.3971802860311577,0.5296439413042989,1.0908627165750113,3.967848775095521,1.0123204678321172,3.9590978653097535,5.539031505584717,0.0,3.073957523156417,4.0
P4D,eid,ko,o0,0.0,1.0,r01,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191631/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,plateau,4.303555644999733,4206,4,0.8469723131757048,1.004249564718572,False,0.4092928964007301,0.47460562341427304,1.3791819430230703,3.8391379841794424,0.8022423788810065,3.72478343422612,5.4457106590271,0.0,6.0,6.0,0.4377373098738617,0.5296439413042989,1.63559531779612,4.891146197091591,1.1394385953178872,4.665655334330236,5.4540205001831055,0.0,4.0,4.0
P4D,eid,ko,o0,0.0,1.0,r01,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191631/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,post,4.303555644999733,4206,4,,,False,,,,,,,,,,,,,,,,,,,,
P4D,eid,ko,o0,0.0,1.0,r02,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191641/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,steady,4.2914085449999675,4186,4,0.5478242644443816,0.9733991230185087,True,0.1868872868076687,0.440569079180772,0.4989528205143076,3.0783496578300142,0.5636891711322859,3.123113659677092,6.240226268768311,0.0,2.1568652716497385,6.0,0.3836362322718714,0.5489703835680738,0.7663671124037198,2.10490763709819,0.6702598367113064,2.134980498717969,5.517179012298584,0.0,1.4379101810998254,4.0
P4D,eid,ko,o0,0.0,1.0,r02,P4D_EID_Ko_o0_anti_phase_hip_knee_software_disturbance,,data/20260623_191641/h1_real_p4_ko_o0_hip_knee_eid_log.csv,0,ok,pre,4.2914085449999675,4186,4,0.47322053465091857,0.7287803278304869,True,0.122221428792491,0.23683949115121128,0.379978698813838,3.09590626373798,0.5677212815352309,3.131017989773424,6.240226268768311,0.0,0.0,0.0,0.36889376872346363,0.5489703835680738,0.6840366893589337,1.199077213873628,0.5921503903828785,1.1998585951783123,2.1456053256988525,0.0,0.0,0.0
