joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.533714,1.674096,18.0000,8.5490,,0,
2,RightKnee,5000,,0.420258,1.450607,18.0000,4.6554,,0,
