experiment_id,condition_id,repeat_id,disturbance_target,disturbance_method,config_path,log_path,cycle,t,dt,lowstate_age,joint_id,q,dq,tau_est,q_cmd,dq_cmd,kp_cmd,kd_cmd,tau_cmd,flags,debug_0,debug_1,debug_2,debug_3,debug_4,debug_5,debug_6,debug_7,debug_8,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31,debug_32,tau_dist,disturbance_scale
P4,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,r02,hip_knee,software_load_torque_pulse,config/h1_real_p4_ko_o2_hip_knee_eid.yaml,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,1327.8224837070002,2.4099995243886951e-07,0.000115501,1,-0.039955433458089828,0.0002402200479991734,0.17578125,-0.039955433458089828,0,0,0,0.20000000298023224,4,-0.039955433562929743,0.00023200216619736824,-0.039955433458089828,0.0002402200479991734,-0.48312467419492267,-0.0044594029685839547,1.8578530225225811,-4.1101989798769136e-05,0.20000000000000001,0,0,-0.039955433458089828,0.0002402200479991734,-1.0877687950383574e-07,2.7194219875467792e-05,-0.039955433458089828,-0.039956093879025004,-0.00041174070725671561,0.0002402200479991734,-0.024500157119067716,0.00087597201802495266,0.015455276339022113,0.00063575197002577926,-1.9577474700860622,0.20000000000000001,1.8578119205327825,-0.52308010765301249,-0.0042191829205847813,-0.48312467419492267,-0.0044594029685839547,-1.0483991452758801e-10,-8.217881801805165e-06,0,0,0
P4,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,r02,hip_knee,software_load_torque_pulse,config/h1_real_p4_ko_o2_hip_knee_eid.yaml,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,0,1327.8224837070002,2.4099995243886951e-07,0.000115501,2,0.067135021090507507,0.00017533470236230642,-0.09375,0.067135021090507507,0,0,0,-0.20000000298023224,4,0.067135021244952423,0.00018744087461412725,0.067135021090507507,0.00017533470236230642,0.71171511347552863,0.0050986349530288072,-1.7194023446379738,6.0549394648927001e-05,-0.20000000000000001,0,0,0.067135021090507507,0.00017533470236230642,8.6586023247126054e-07,-0.00021646505811855933,0.067135021090507507,0.0671359939870739,0.0011357662350942987,0.00017533470236230642,0.05283150087361399,-0.00040853914085830736,-0.014303520216893517,-0.00058387384322061372,6.4399823996463565,-0.20000000000000001,-1.7193417952433252,0.77885013456603613,0.0052739696553911137,0.71171511347552863,0.0050986349530288072,1.5444491519023273e-10,1.2106172251820835e-05,0,0,0
P4,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,r02,hip_knee,software_load_torque_pulse,config/h1_real_p4_ko_o2_hip_knee_eid.yaml,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,1,1327.8245752310002,0.0020903350000480714,2.7656000000000001e-05,1,-0.039981000125408173,-0.00013988061982672662,0.1171875,-0.039981000125408173,0,0,0,0.40000000596046448,4,-0.039956154896258207,-0.00044117987601130341,-0.039981000125408173,-0.00013988061982672662,-0.4831077819849543,-0.0038712253499363436,1.8575320323519231,0.016965968474724341,0.40000000000000002,0,0,-0.039962784007874175,-0.003675274892172951,-1.081979262296251e-07,2.7049481557227164e-05,-0.039962784007874175,-0.039958160708367267,-0.0010840544992016432,-0.003675274892172951,-0.024503548734578433,0.00020267871405868726,0.015459235273295742,0.0038779536062316382,-1.7547480851730177,0.40000000000000002,1.8744980008266472,-0.52308878211036247,-0.0040111059697630702,-0.4831077819849543,-0.0038712253499363436,2.4845229149965398e-05,-0.0003012992561845768,0,0,0
P4,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,r02,hip_knee,software_load_torque_pulse,config/h1_real_p4_ko_o2_hip_knee_eid.yaml,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,1,1327.8245752310002,0.0020903350000480714,2.7656000000000001e-05,2,0.067135021090507507,0.00016467846580781043,0,0.067135021090507507,0,0,0,-0.40000000596046448,4,0.067136083874254279,0.0011791341430642849,0.067135021090507507,0.00016467846580781043,0.71172595652872206,0.0048491954446782289,-1.7185401988867528,-0.062386564623738844,-0.40000000000000002,0,0,0.067161131689510822,0.013055299501655019,8.6500020690660762e-07,-0.00021625005172619871,0.067161131689510822,0.067139038718812799,0.0021261724344384951,0.013055299501655019,0.052839735599286494,0.00058345296494062701,-0.014321396090224328,-0.012471846536714392,5.5885217560803548,-0.40000000000000002,-1.7809267635104915,0.77886097761922957,0.0050138739104860393,0.71172595652872206,0.0048491954446782289,1.0627837467719337e-06,0.0010144556772564745,0,0,0
P4,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,r02,hip_knee,software_load_torque_pulse,config/h1_real_p4_ko_o2_hip_knee_eid.yaml,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,2,1327.826642045,0.0020671689999289811,4.9914000000000004e-05,1,-0.039955433458089828,0.00033046450698748231,0.05859375,-0.039955433458089828,0,0,0,0.60000002384185791,4,-0.039958249905342524,-0.0011055165504757793,-0.039955433458089828,0.00033046450698748231,-0.48314113305919959,-0.0038055261462768457,1.8571992973736742,0.031905384948658647,0.60000000000000009,-6.1934799615592786e-06,0.00030050851314942909,-0.039977153549999214,-0.007184771062518986,-1.0761752035348682e-07,2.6904380088456706e-05,-0.039983347029960772,-0.039961583519698786,-0.00174752031839612,-0.0068842625493695572,-0.024510293352523971,-0.00046185169410833959,0.015473053677436802,0.0064224108552612177,-1.5522438096275544,0.60000000000000009,1.8888784955687223,-0.52309656651728942,-0.0034750616392893634,-0.48314113305919959,-0.0038055261462768457,-2.8164472526959194e-06,-0.0014359810574632616,0.00022618675361071774,0,0
P4,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,r02,hip_knee,software_load_torque_pulse,config/h1_real_p4_ko_o2_hip_knee_eid.yaml,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,2,1327.826642045,0.0020671689999289811,4.9914000000000004e-05,2,0.067135021090507507,0.00017098533862736076,0.09375,0.067135021090507507,0,0,0,-0.60000002384185791,4,0.067139170118365399,0.0021577887358464609,0.067135021090507507,0.00017098533862736076,0.71173568702078438,0.0041728343016182263,-1.7176824921658358,-0.11228009587104332,-0.60000000000000009,-8.8776036611271091e-06,-0.0010957027880470129,0.067209596375538458,0.02423234301381573,8.6413816453856374e-07,-0.0002160345411357633,0.067200718771877332,0.067144080989293226,0.0031035390873206466,0.023136640225768716,0.052859958265605425,0.0015628215753147952,-0.014340760506271907,-0.021573818650453921,4.7480187914833412,-0.60000000000000009,-1.8287603540048984,0.77887070811129189,0.0043438196402455871,0.71173568702078438,0.0041728343016182263,4.1490278578915074e-06,0.0019868033972191002,-0.0012022340319805382,0,0
P4,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,r02,hip_knee,software_load_torque_pulse,config/h1_real_p4_ko_o2_hip_knee_eid.yaml,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,3,1327.828663107,0.0020211389999076346,0.00030950500000000001,1,-0.039955433458089828,0.00027716119075194001,0,-0.039955433458089828,0,0,0,0.80000001192092896,4,-0.039961625456573668,-0.001754276720037064,-0.039955433458089828,0.00027716119075194001,-0.48314742787011389,-0.0030008461020463893,1.8568607422462333,0.041857224613020334,0.80000000000000004,8.5615924418870336e-06,0.00065832807676276283,-0.040003324530298021,-0.0099887501686246657,-1.0703969376135714e-07,2.6759923440471556e-05,-0.039994762937856136,-0.039966255722173549,-0.0023954125702618598,-0.0093304220918619032,-0.024520934918811438,-0.0011109146142969711,0.015473828019044698,0.0082195074775649329,-1.3506423799891167,0.80000000000000004,1.8979568996731884,-0.52310286132820372,-0.0027236849112944493,-0.48314742787011389,-0.0030008461020463893,-6.1919984838398889e-06,-0.0020314379107890038,0.00076106718606540726,0,0
P4,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,r02,hip_knee,software_load_torque_pulse,config/h1_real_p4_ko_o2_hip_knee_eid.yaml,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,3,1327.828663107,0.0020211389999076346,0.00030950500000000001,2,0.067135021090507507,-6.5672960772644728e-05,0.1875,0.067135021090507507,0,0,0,-0.80000001192092896,4,0.067144142767996504,0.0031134920826839736,0.067135021090507507,-6.5672960772644728e-05,0.71174355552100677,0.0034702732929670164,-1.716838806808106,-0.14879444908619352,-0.80000000000000004,-2.3668852214909611e-05,-0.0021164360836140672,0.067265984127494807,0.032632677808735397,8.6328062949558859e-07,-0.00021582015737248422,0.067242315275279893,0.067150963772215022,0.0040579625813767055,0.030516241725121331,0.052881917371826688,0.002519232691176898,-0.014360397903453205,-0.027997009033944434,3.9182820406883656,-0.80000000000000004,-1.8632327935841069,0.77887857661151427,0.0034046003321943717,0.71174355552100677,0.0034702732929670164,9.1216774889962826e-06,0.0031791650434566184,-0.0024004623101929828,0,0
P4,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,r02,hip_knee,software_load_torque_pulse,config/h1_real_p4_ko_o2_hip_knee_eid.yaml,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,4,1327.8307836590002,0.002119896000067456,0.00028321100000000001,1,-0.039955433458089828,0.00020441171363927424,0.41015625,-0.039955433458089828,0,0,0,1,4,-0.039966575780026714,-0.0024340298564397979,-0.039955433458089828,0.00020441171363927424,-0.48315222487085008,-0.0019856389518387745,1.8564920062033079,0.047922733169871432,1,1.4656261986827669e-05,0.00091539379053659118,-0.040018826351559816,-0.012031706851840136,-1.0642216790451853e-07,2.6605541975389339e-05,-0.040004170089572987,-0.039972564620191081,-0.0030742367081097021,-0.011116313061303545,-0.024531699629435966,-0.0017909100168318501,0.015472470460137021,0.0093254030444716949,-1.1497294744395361,1,1.9033234704388009,-0.52310765832893991,-0.0017812272381995003,-0.48315222487085008,-0.0019856389518387745,-1.114232193688558e-05,-0.0026384415700790721,0.0010912689343785232,0,0
P4,P4D_EID_Ko_o2_anti_phase_hip_knee_software_disturbance,r02,hip_knee,software_load_torque_pulse,config/h1_real_p4_ko_o2_hip_knee_eid.yaml,data/20260623_191754/h1_real_p4_ko_o2_hip_knee_eid_log.csv,4,1327.8307836590002,0.002119896000067456,0.00028321100000000001,2,0.067135021090507507,-0.00011963137512793764,-0.9375,0.067135021090507507,0,0,0,-1,4,0.067151435260278294,0.004114850547485868,0.067135021090507507,-0.00011963137512793764,0.71174955176169952,0.0023461616252824671,-1.7159484872287147,-0.17191176860601459,-1,-4.0030350654847587e-05,-0.002916928160843098,0.067319020886892886,0.03835280580649806,8.6236496613101288e-07,-0.00021559124153200902,0.067278990536238037,0.067160257623323533,0.0050579552472151852,0.035435877645654965,0.052904908855896902,0.0035212452806366434,-0.014374081680341134,-0.031914632365018319,3.0984633575692864,-1,-1.8844629634660277,0.77888457285220702,0.0022265302501545295,0.71174955176169952,0.0023461616252824671,1.6414169770787024e-05,0.0042344819226138057,-0.0033972923687012688,0,0
