joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.363942,1.062445,18.0000,7.6353,,0,
2,RightKnee,5000,,0.494137,1.495923,18.0000,4.9760,,0,
