experiment_id,condition_id,repeat_id,disturbance_target,disturbance_method,config_path,log_path,cycle,t,dt,lowstate_age,joint_id,q,dq,tau_est,q_cmd,dq_cmd,kp_cmd,kd_cmd,tau_cmd,flags,debug_0,debug_1,debug_2,debug_3,debug_4,debug_5,debug_6,debug_7,debug_8,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31,debug_32,tau_dist,disturbance_scale
P2,P2D_EID_anti_phase_hip_knee_software_disturbance,r05,hip_knee,software_load_torque_pulse,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,0,1204.589040002,2.9300008463906124e-07,0.0018507770000000001,1,-0.21135222911834717,0.00041188369505107403,-0.52734375,-0.21135222911834717,0,0,0,-0.20000000298023224,4,-0.21135222916277216,0.00040758665937926363,-0.21135222911834717,0.00041188369505107403,-0.31172785812223014,-0.0046310779146710064,-0.80325234407212498,-2.1490509358027584e-05,-0.20000000000000001,0,0,-0.21135222911834717,0.00041188369505107403,2.7232152163825241e-07,-6.8080380409709089e-05,-0.21135222911834717,-0.2113526532148311,-7.7848882405537464e-06,0.00041188369505107403,-0.218034397709646,0.00012916296992618737,-0.0066821685912988316,-0.00028272072512488665,0.35846989431097065,-0.20000000000000001,-0.80327383458148427,-0.52308008724057731,-0.0042191942196199324,-0.31172785812223014,-0.0046310779146710064,-4.4424991463287711e-11,-4.2970356718103979e-06,0,0,0
P2,P2D_EID_anti_phase_hip_knee_software_disturbance,r05,hip_knee,software_load_torque_pulse,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,0,1204.589040002,2.9300008463906124e-07,0.0018507770000000001,2,0.61636406183242798,4.3921998440055177e-05,0.1875,0.61636406183242798,0,0,0,0.20000000298023224,4,0.61636406185558423,4.6161799753869995e-05,0.61636406183242798,4.3921998440055177e-05,0.16248604721810767,0.0052300617807209092,0.70629073573889023,1.1201785319637075e-05,0.20000000000000001,0,0,0.61636406183242798,4.3921998440055177e-05,2.0288260804690594e-07,-5.0720652024245551e-05,0.61636406183242798,0.61636428289810108,0.00026268321449565907,4.3921998440055177e-05,0.62223961736952993,0.00029097661283494113,0.0058755555371019508,0.00024705461439488596,-1.9410521837238071,0.20000000000000001,0.70630193752420856,0.77885010905053564,0.0052739837791609644,0.16248604721810767,0.0052300617807209092,2.3156254691514278e-11,2.2398013138148187e-06,0,0,0
P2,P2D_EID_anti_phase_hip_knee_software_disturbance,r05,hip_knee,software_load_torque_pulse,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,1,1204.5910548650002,0.0020144359998539585,0.00193333,1,-0.21135222911834717,0.00041188369505107403,-0.52734375,-0.21135222911834717,0,0,0,-0.40000000596046448,4,-0.21135265947528223,-1.0869768257537929e-05,-0.21135222911834717,0.00041188369505107403,-0.31173622547375945,-0.0044380488426842375,-0.80345615403322379,-0.0060210267279415912,-0.40000000000000002,0,0,-0.21134997147137982,0.0011288234836730154,2.7267353672200123e-07,-6.8168384180817057e-05,-0.21134997147137982,-0.21135391991065935,-0.00042571253602063317,0.0011288234836730154,-0.21803652349496935,-0.00028936410241116838,-0.0066865520235895315,-0.0014181875860841838,0.15873267881802858,-0.40000000000000002,-0.80947718076116471,-0.52308845459210662,-0.0040261651476331635,-0.31173622547375945,-0.0044380488426842375,-4.3035693506054962e-07,-0.00042275346330861196,0,0,0
P2,P2D_EID_anti_phase_hip_knee_software_disturbance,r05,hip_knee,software_load_torque_pulse,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,1,1204.5910548650002,0.0020144359998539585,0.00193333,2,0.61636406183242798,4.3921998440055177e-05,0.1875,0.61636406183242798,0,0,0,0.40000000596046448,4,0.61636428616150085,0.00026429135756182004,0.61636406183242798,4.3921998440055177e-05,0.16249650638967994,0.0049887758522772887,0.70648329674867028,0.021460451890148564,0.40000000000000002,0,0,0.61635638546769,-0.0038381823690075592,2.0271080580780421e-07,-5.067770146068018e-05,0.61635638546769,0.61636494320962032,0.00048055716411597602,-0.0038381823690075592,0.62224144356946209,0.00050917291622687042,0.0058850581017720893,0.0043473552852344296,-1.125866739986888,0.40000000000000002,0.72794374863882283,0.77886056822210792,0.0050326978507173438,0.16249650638967994,0.0049887758522772887,2.2432907287317505e-07,0.00022036935912176487,0,0,0
P2,P2D_EID_anti_phase_hip_knee_software_disturbance,r05,hip_knee,software_load_torque_pulse,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,2,1204.5930744130001,0.0020193380000819161,0.001917623,1,-0.21135222911834717,0.00041188369505107403,-0.52734375,-0.21135222911834717,0,0,0,-0.60000002384185791,4,-0.21135393632355132,-0.0004297645840704648,-0.21135222911834717,0.00041188369505107403,-0.31174388727245428,-0.0039281107594994411,-0.80366824507509127,-0.0094095358965295989,-0.60000000000000009,-1.535199937795495e-06,-0.00012187976406573004,-0.21134707889369719,0.0014462888413090725,2.7303350555452077e-07,-6.8258376388869043e-05,-0.21134861409363498,-0.21135603400446218,-0.00084406532626436,0.0013244090772433425,-0.21803839754708079,-0.00070828380171752622,-0.0066897834534458134,-0.0020326928789608685,-0.040471536101316083,-0.60000000000000009,-0.81293747880830192,-0.52309611639080145,-0.003516227064448367,-0.31174388727245428,-0.0039281107594994411,-1.7072052041489094e-06,-0.00084164827912153878,-0.00014030216331927599,0,0
P2,P2D_EID_anti_phase_hip_knee_software_disturbance,r05,hip_knee,software_load_torque_pulse,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,2,1204.5930744130001,0.0020193380000819161,0.001917623,2,0.61636406183242798,4.3921998440055177e-05,0.1875,0.61636406183242798,0,0,0,0.60000002384185791,4,0.61636495176561668,0.0004826696503100992,0.61636406183242798,4.3921998440055177e-05,0.1625060836217137,0.0043513543354892024,0.70667653354975379,0.031426282976466713,0.60000000000000009,5.2199280218223628e-06,0.00065995774246609454,0.61634420563599202,-0.0060899158489813353,2.0252766708139802e-07,-5.0631916758495273e-05,0.61634942556401384,0.61636604530258843,0.00069866423615169032,-0.0054299581065152406,0.62223770548489032,0.00072736772194650326,0.0058882799208764824,0.0061573258284617436,-0.319850320469456,0.60000000000000009,0.73738021964748657,0.77887014545414168,0.0043952763339292576,0.1625060836217137,0.0043513543354892024,8.8993318869690086e-07,0.00043874765187004402,0.00072259687872796284,0,0
P2,P2D_EID_anti_phase_hip_knee_software_disturbance,r05,hip_knee,software_load_torque_pulse,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,3,1204.5950964610001,0.0020217640001192194,0.001829317,1,-0.21140335500240326,-0.00079869362525641918,-0.46875,-0.21140335500240326,0,0,0,-0.80000001192092896,4,-0.21135606174583096,-0.000848629529210017,-0.21140335500240326,-0.00079869362525641918,-0.31169915493066558,-0.0019775691964013459,-0.80388668808275454,-0.010462951762672272,-0.80000000000000004,-2.6884967949579178e-06,-0.00017341127958254515,-0.2113461271616249,0.0012434660050407104,2.7340338959458421e-07,-6.8350847397704532e-05,-0.21134881565841987,-0.21135899659399165,-0.0012623715381521669,0.0010700547254581653,-0.21804179635803173,-0.0011272018047183818,-0.0066929806996118557,-0.0021972565301765471,-0.23920335245593619,-0.80000000000000004,-0.81414396660430544,-0.52310250993306884,-0.0027762628216577651,-0.31169915493066558,-0.0019775691964013459,4.7293256572294995e-05,-4.9935903953597822e-05,-0.00020567324112204016,0,0
P2,P2D_EID_anti_phase_hip_knee_software_disturbance,r05,hip_knee,software_load_torque_pulse,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,3,1204.5950964610001,0.0020217640001192194,0.001829317,2,0.61636406183242798,4.3921998440055177e-05,0.1875,0.61636406183242798,0,0,0,0.73658162355422974,4,0.61636605976458947,0.00070104379227742763,0.61636406183242798,4.3921998440055177e-05,0.16251407553591679,0.0034264006096118489,0.70686968799449756,0.030870290264065587,0.73658159715864946,1.0735651724886219e-05,0.0010295532792123146,0.61633728624651896,-0.0060696587474541527,2.0233044328854533e-07,-5.0582610809076574e-05,0.61634802189824389,0.61636758976248029,0.00091674677784004917,-0.0050401054682418381,0.62223679507324459,0.00094565776347139182,0.0058887731750006944,0.00598576323171323,0.22461922859713529,0.73658159715864946,0.73658159715864946,0.77887813736834477,0.003470322608051904,0.16251407553591679,0.0034264006096118489,1.9979321614904677e-06,0.00065712179383737245,0.0011583810999109493,0,0
P2,P2D_EID_anti_phase_hip_knee_software_disturbance,r05,hip_knee,software_load_torque_pulse,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,4,1204.5971170400001,0.0020207189998018293,0.001895484,1,-0.21135222911834717,0.0010509617859497666,-0.17578125,-0.21135222911834717,0,0,0,-0.8077588677406311,4,-0.21135903109207987,-0.0012666258048320096,-0.21135222911834717,0.0010509617859497666,-0.31175501141164086,-0.0029384738944963984,-0.80411053602184968,-0.0044419187218746464,-0.80775887549102943,-3.7490028427948663e-05,-0.00034369891155886119,-0.21134763236237877,0.00059164802054629292,2.7378289735313643e-07,-6.8445724340258441e-05,-0.21138512239080673,-0.21136280135118171,-0.0016797923778979098,0.00024794910898743173,-0.21804173714492553,-0.0015450718903672455,-0.0066566147541188003,-0.0017930209993546773,-0.24552896075838901,-0.80775887549102943,-0.80775887549102943,-0.52310724052998803,-0.0018875121085466316,-0.31175501141164086,-0.0029384738944963984,-6.8019737327063012e-06,-0.0023175875907817762,-0.00079357925269424518,0,0
P2,P2D_EID_anti_phase_hip_knee_software_disturbance,r05,hip_knee,software_load_torque_pulse,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_191551/h1_real_p2_anti_hip_knee_eid_log.csv,4,1204.5971170400001,0.0020207189998018293,0.001895484,2,0.61636406183242798,6.9026704295538366e-05,0.375,0.61636406183242798,0,0,0,0.73029887676239014,4,0.61636760774718224,0.00091896468052553239,0.61636406183242798,6.9026704295538366e-05,0.16251998877198004,0.0022903594071925376,0.70706220567382094,0.02440557974656107,0.73029885772311343,1.2517503003911867e-05,0.0010187176612177693,0.6163388401642218,-0.0045908670110475676,2.0211897955313418e-07,-5.0529744879227205e-05,0.61635135766722571,0.61636957327850106,0.0011343548940451534,-0.0035721493498297981,0.62223985685339966,0.0011636417266179262,0.0058884991861739566,0.0047357910764477245,0.19357363792503179,0.73029885772311343,0.73029885772311343,0.77888405060440802,0.0023593861114880759,0.16251998877198004,0.0022903594071925376,3.5459147542660219e-06,0.00084993797622999402,0.0011689276972647116,0,0
