joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.464477,1.536373,18.0000,7.9116,,0,
2,RightKnee,5000,,0.402527,1.463966,18.0000,4.5272,,0,
