joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.517467,1.616460,18.0000,8.5472,,0,
2,RightKnee,5000,,0.429347,1.436643,18.0000,4.9313,,0,
