cycle,t,joint_id,motor_q,motor_dq,motor_tau,motor_kp,motor_kd,tau_controller,tau_disturbance,tau_before_limit,tau_sent,tau_limit,saturation_flag,q_ref_shaped,dq_ref_shaped,q_actual,dq_actual,q_error_raw,dq_error_raw,u_star,u_feedback,u_t,eta_q,eta_dq,x_hat_q,x_hat_dq,rho_q,rho_dq,x_bar_q,q_ref_shaped_next,dq_ref_shaped_next,x_bar_dq,r_d_q,r_d_dq,e_q,e_dq,observer_qacc,observer_tau_applied,u_raw,q_ref_raw,dq_ref_raw,q_error_raw2,dq_error_raw2,q_error_shaped,dq_error_shaped,eta_u,flags,joint_flags
0,0,1,-0.40000000596,0,-2.34111380577,0,0,-2.34111380577,0,-2.34111380577,-2.34111380577,200,0,-0.4,-1.8927545136e-05,-0.4,0,0,-1.8927545136e-05,-3.54105698541,-5.67826354081e-05,-2.34111376805,-0.4,0,0,0,7.3644401688e-10,-1.8411100265e-07,-0.4,-0.400000037285,-1.80902511074e-05,0,-0.419496622822,-0.000506343115698,-0.0194966228225,-0.000506343115698,1.19417975596,-2.34111376805,-2.34111376805,-0.4,-1.8927545136e-05,0,-1.8927545136e-05,0,-1.8927545136e-05,-1.2,0,0
0,0,2,0.829999983311,0,0.190457612276,0,0,0.190457612276,0,0.190457612276,0.190457612276,300,0,0.83,1.51420361176e-05,0.83,0,0,1.51420361176e-05,1.64289703937,6.05681444702e-05,0.190457607515,0.83,0,0,0,-5.89155280117e-10,1.47288806753e-07,0.83,0.830000029828,1.44722008942e-05,0,0.832711105117,0.000170062328526,0.00271110511715,0.000170062328526,-5.80651184215,0.190457607515,0.190457607515,0.83,1.51420361176e-05,0,1.51420361176e-05,0,1.51420361176e-05,1.4525,0,0
1,0.002,1,-0.4000236094,0,-3.54826140404,0,0,-3.54826140404,0,-3.54826140404,-3.54826140404,200,0,-0.400000037285,-1.80902511074e-05,-0.400023617408,-0.0118087040675,2.35801229667e-05,0.0117906138164,-3.54046428153,-0.00779702979212,-3.54826131132,0,0,-0.399995223281,0.00238835951192,1.62606894616e-09,-4.06517237053e-07,-0.399995223281,-0.400000071428,-1.58516524891e-05,0.00238835951192,-0.429485477898,-0.000755226266416,-0.0294902546165,-0.00314358577833,-0.00931033664912,-3.54826131132,-3.54826131132,-0.400000037285,-1.80902511074e-05,2.35801229667e-05,0.0117906138164,2.35801229667e-05,0.0117906138164,0,0,0
1,0.002,2,0.830020725727,0,1.69091641903,0,0,1.69091641903,0,1.69091641903,1.69091641903,300,0,0.830000029828,1.44722008942e-05,0.830020709982,0.010354990955,-2.06801537753e-05,-0.0103405187541,1.64277853917,0.048137894826,1.69091643399,0,0,0.829976773953,-0.0116130236843,-1.30085520134e-09,3.25213798363e-07,0.829976773953,0.830000057142,1.26813219984e-05,-0.0116130236843,0.853391913014,0.00135115124009,0.0234151390614,0.0129641749244,0.238590368514,1.69091643399,1.69091643399,0.830000029828,1.44722008942e-05,-2.06801537753e-05,-0.0103405187541,-2.06801537753e-05,-0.0103405187541,0,0,0
2,0.004,1,-0.400092512369,0,-3.54797363281,0,0,-3.54797363281,0,-3.54797363281,-3.54797363281,200,0,-0.400000071428,-1.58516524891e-05,-0.400092502636,-0.0344426139756,9.24312085095e-05,0.0344267623231,-3.54003132749,-0.007969964156,-3.54797369255,-6.8145905181e-07,-8.51823814764e-05,-0.399990483803,0.00236973883862,2.26373031431e-09,-5.65932581281e-07,-0.399991165262,-0.400000100014,-1.25955090443e-05,0.00228455645714,-0.429481676494,-0.000752891779159,-0.029490511232,-0.0030374482363,-0.00898371549589,-3.54797369255,-3.54797369255,-0.400000071428,-1.58516524891e-05,9.24312085095e-05,0.0344267623231,9.24312085095e-05,0.0344267623231,-2.75990915983e-05,0,0
2,0.004,2,0.830106079578,0,1.69004952908,0,0,1.69004952908,0,1.69004952908,1.69004952908,300,0,0.830000057142,1.26813219984e-05,0.830106099194,0.042694605843,-0.000106042051535,-0.042681924521,1.64269100294,0.047394543851,1.69004947531,5.27232351343e-07,8.78720585571e-05,0.829954502267,-0.0111358429473,-1.81098425145e-09,4.52746070602e-07,0.829955029499,0.830000080011,1.00764072409e-05,-0.0110479708887,0.853390180251,0.00134925978535,0.0234351507516,0.0123972306741,0.233242963608,1.69004947531,1.69004947531,0.830000057142,1.26813219984e-05,-0.000106042051535,-0.042681924521,-0.000106042051535,-0.042681924521,3.60714800377e-05,0,0
3,0.006,1,-0.400206178427,0,-3.5468173027,0,0,-3.5468173027,0,-3.5468173027,-3.5468173027,200,0,-0.400000100014,-1.25955090443e-05,-0.400206187477,-0.0568424205208,0.000206087462938,0.0568298250118,-3.53974385925,-0.00717356192473,-3.54681724485,-3.09311224991e-06,-0.000302989932629,-0.399986632084,0.00226658902615,2.67268651655e-09,-6.68171625637e-07,-0.399989725197,-0.400000121365,-8.67069328498e-06,0.00196359909352,-0.429478706576,-0.000749560673094,-0.0294889813796,-0.00271315976662,-0.00753607848103,-3.54681724485,-3.54681724485,-0.400000100014,-1.25955090443e-05,0.000206087462938,0.0568298250118,0.000206087462938,0.0568298250118,-0.000100176316538,0,0
3,0.006,2,0.8302552104,0,1.68814110756,0,0,1.68814110756,0,1.68814110756,1.68814110756,300,0,0.830000080011,1.00764072409e-05,0.830255205303,0.0745530548796,-0.000255125292003,-0.0745429784723,1.64263182031,0.0456337828481,1.68814109253,2.32952403841e-06,0.000301084924313,0.829933866529,-0.0105814849615,-2.13814910222e-09,5.34537277159e-07,0.829936196053,0.830000097092,6.93655463142e-06,-0.0102804000372,0.853388101101,0.00134653475523,0.0234519050479,0.0116269347924,0.222872241617,1.68814109253,1.68814109253,0.830000080011,1.00764072409e-05,-0.000255125292003,-0.0745429784723,-0.000255125292003,-0.0745429784723,0.000124510636792,0,0
4,0.008,1,-0.40036419034,0,-3.54403209686,0,0,-3.54403209686,0,-3.54403209686,-3.54403209686,200,0,-0.400000121365,-8.67069328498e-06,-0.400364193166,-0.0790028442058,0.000364071800933,0.0789941735125,-3.53958758923,-0.00466312083033,-3.54403210291,-8.19541361632e-06,-0.000646736352336,-0.399985828143,0.00194852693656,2.87619544848e-09,-7.19048855813e-07,-0.399994023556,-0.400000134461,-4.39119047184e-06,0.00130179058422,-0.429476440183,-0.000745578663737,-0.0294824166264,-0.00204736924796,-0.00404002732512,-3.54403210291,-3.54403210291,-0.400000121365,-8.67069328498e-06,0.000364071800933,0.0789941735125,0.000364071800933,0.0789941735125,-0.00021860714655,0,0
4,0.008,2,0.830467045307,0,1.68458485603,0,0,1.68458485603,0,1.68458485603,1.68458485603,300,0,0.830000097092,6.93655463142e-06,0.830467044757,0.105919727058,-0.000466947665786,-0.105912790503,1.64259835557,0.0422509316044,1.68458483403,6.11104455946e-06,0.000634397045494,0.829916526742,-0.00983465555395,-2.30095642539e-09,5.75239095341e-07,0.829922637787,0.830000107569,3.51295237871e-06,-0.00920025850846,0.853385648998,0.0013432538064,0.023463011211,0.0105435123149,0.204572868247,1.68458483403,1.68458483403,0.830000097092,6.93655463142e-06,-0.000466947665786,-0.105912790503,-0.000466947665786,-0.105912790503,0.000264453146177,0,0
5,0.01,1,-0.400566011667,0,-3.53875565529,0,0,-3.53875565529,0,-3.53875565529,-3.53875565529,200,0,-0.400000134461,-4.39119047184e-06,-0.400566019136,-0.100912985414,0.000565884675086,0.100908594223,-3.53954820534,0.000409416545166,-3.53875553931,-1.68336218298e-05,-0.00110916207051,-0.399991436135,0.00129371052957,2.8975154498e-09,-7.24378865662e-07,-0.400008269757,-0.40000013888,-3.60986144528e-08,0.000184548459067,-0.429474754123,-0.000741256682009,-0.0294664843657,-0.000925805141076,0.00254196656093,-3.53875553931,-3.53875553931,-0.400000134461,-4.39119047184e-06,0.000565884675086,0.100908594223,0.000565884675086,0.100908594223,-0.000383249486641,0,0
5,0.01,2,0.830740571022,0,1.67876005173,0,0,1.67876005173,0,1.67876005173,1.67876005173,300,0,0.830000107569,3.51295237871e-06,0.83074059345,0.13677434642,-0.000740485881286,-0.136770833467,1.64258794737,0.0366268677516,1.67876002651,1.25217073181e-05,0.00108218904685,0.829905055561,-0.00879111277196,-2.31801233763e-09,5.7950309657e-07,0.829917577268,0.830000111104,2.88788905447e-08,-0.00770892372511,0.853382801042,0.00133966686512,0.0234652237736,0.00904859059023,0.175413456238,1.67876002651,1.67876002651,0.830000107569,3.51295237871e-06,-0.000740485881286,-0.136770833467,-0.000740485881286,-0.136770833467,0.000454788606546,0,0
6,0.012,1,-0.400811135769,0,-3.53004312515,0,0,-3.53004312515,0,-3.53004312515,-3.53004312515,200,0,-0.40000013888,-3.60986144528e-08,-0.400811130842,-0.122555853021,0.000810991962658,0.122555816922,-3.53961136976,0.00897435705906,-3.53004312719,-2.97145982782e-05,-0.00168247241163,-0.400007890492,0.000189632392189,2.75990458265e-09,-6.8997614442e-07,-0.400037605091,-0.400000134719,4.15037152883e-06,-0.00149284001944,-0.429473530379,-0.00073687088609,-0.0294359252882,0.000755969133347,0.0133333221575,-3.53004312719,-3.53004312719,-0.40000013888,-3.60986144528e-08,0.000810991962658,0.122555816922,0.000810991962658,0.122555816922,-0.000593885518322,0,0
