joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.488191,1.759940,18.0000,6.7374,,0,
2,RightKnee,5000,,0.631645,1.492563,18.0000,7.3460,,0,
