joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.493040,1.846451,18.0000,5.1690,,0,
2,RightKnee,5000,,0.721912,1.581878,18.0000,7.0267,,0,
