joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.432751,1.330855,18.0000,6.7256,,0,
2,RightKnee,5000,,0.619249,1.483924,18.0000,6.8363,,0,
