joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,2000,,0.039531,0.133100,8.5914,0.8688,,0,
2,RightKnee,2000,,0.022481,0.037462,4.5480,0.3219,,0,
