joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,2000,,0.039452,0.132922,8.5669,0.8684,,0,
2,RightKnee,2000,,0.022258,0.037143,2.0469,0.3198,,0,
