joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.494780,1.625273,18.0000,8.5469,,0,
2,RightKnee,5000,,0.427139,1.452504,18.0000,4.6975,,0,
