joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.027683,0.056143,10.0522,2.0457,,0,
2,RightKnee,4000,,0.015106,0.042713,6.4697,1.3069,,0,
