joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.556472,1.919043,18.0000,8.5494,,0,
2,RightKnee,5000,,0.407760,1.390275,18.0000,4.7358,,0,
