joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.506522,1.832577,18.0000,8.3779,,0,
2,RightKnee,5000,,0.342278,0.904462,18.0000,3.0729,,0,
