joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.020806,0.038832,3.0309,0.5282,,0,
2,RightKnee,4000,,0.003608,0.010208,0.7956,0.3119,,0,
