joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.545034,1.813529,18.0000,8.5420,,0,
2,RightKnee,5000,,0.320148,1.144846,18.0000,3.4060,,0,
