joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.020805,0.038831,3.0307,0.5281,,0,
2,RightKnee,4000,,0.003608,0.010207,0.7955,0.3119,,0,
