run_time,experiment,method,scale,frequency_hz,hip_amplitude,knee_amplitude,hip_vmax,knee_vmax,config,condition,repeat,duration_s,command,start_time,end_time,returncode,status,log_path
2026-06-23T01:37:48,P2,PD,1.0,0.6912,0.13728,0.1716,0.596198485303797,0.7452481066297462,analysis_artifacts/real_p1p2_tuning/20260623_013743/configs/h1_real_p2_anti_hip_knee_pd_scale_x1.yaml,P2_PD_anti_phase_no_disturbance_tuning_scale_x1,tune01,4.0,sudo -n /home/unitree/projects/whole_joint_control-1/build-h1/h1_direct analysis_artifacts/real_p1p2_tuning/20260623_013743/configs/h1_real_p2_anti_hip_knee_pd_scale_x1.yaml --duration 4 --condition P2_PD_anti_phase_no_disturbance_tuning_scale_x1 --repeat tune01 --disturbance-target none --disturbance-method none,2026-06-23T01:37:48,2026-06-23T01:37:52,0,ok,data/20260623_013748/h1_real_p2_anti_hip_knee_pd_log.csv
2026-06-23T01:37:48,P2,PD,1.1,0.7603200000000001,0.15100800000000003,0.18876,0.7214001672175945,0.901750209021993,analysis_artifacts/real_p1p2_tuning/20260623_013743/configs/h1_real_p2_anti_hip_knee_pd_scale_x1p1.yaml,P2_PD_anti_phase_no_disturbance_tuning_scale_x1p1,tune01,4.0,sudo -n /home/unitree/projects/whole_joint_control-1/build-h1/h1_direct analysis_artifacts/real_p1p2_tuning/20260623_013743/configs/h1_real_p2_anti_hip_knee_pd_scale_x1p1.yaml --duration 4 --condition P2_PD_anti_phase_no_disturbance_tuning_scale_x1p1 --repeat tune01 --disturbance-target none --disturbance-method none,2026-06-23T01:37:59,2026-06-23T01:38:03,0,ok,data/20260623_013759/h1_real_p2_anti_hip_knee_pd_log.csv
2026-06-23T01:37:48,P2,PD,1.2,0.8294400000000001,0.16473600000000002,0.20592,0.8585258188374678,1.0731572735468347,analysis_artifacts/real_p1p2_tuning/20260623_013743/configs/h1_real_p2_anti_hip_knee_pd_scale_x1p2.yaml,P2_PD_anti_phase_no_disturbance_tuning_scale_x1p2,tune01,4.0,sudo -n /home/unitree/projects/whole_joint_control-1/build-h1/h1_direct analysis_artifacts/real_p1p2_tuning/20260623_013743/configs/h1_real_p2_anti_hip_knee_pd_scale_x1p2.yaml --duration 4 --condition P2_PD_anti_phase_no_disturbance_tuning_scale_x1p2 --repeat tune01 --disturbance-target none --disturbance-method none,2026-06-23T01:38:10,2026-06-23T01:38:14,0,ok,data/20260623_013810/h1_real_p2_anti_hip_knee_pd_log.csv
2026-06-23T01:37:48,P2,PD,1.3,0.89856,0.178464,0.22308,1.007575440163417,1.259469300204271,analysis_artifacts/real_p1p2_tuning/20260623_013743/configs/h1_real_p2_anti_hip_knee_pd_scale_x1p3.yaml,P2_PD_anti_phase_no_disturbance_tuning_scale_x1p3,tune01,4.0,sudo -n /home/unitree/projects/whole_joint_control-1/build-h1/h1_direct analysis_artifacts/real_p1p2_tuning/20260623_013743/configs/h1_real_p2_anti_hip_knee_pd_scale_x1p3.yaml --duration 4 --condition P2_PD_anti_phase_no_disturbance_tuning_scale_x1p3 --repeat tune01 --disturbance-target none --disturbance-method none,2026-06-23T01:38:21,2026-06-23T01:38:25,0,ok,data/20260623_013821/h1_real_p2_anti_hip_knee_pd_log.csv
