joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.027722,0.056156,10.0357,2.0447,,0,
2,RightKnee,4000,,0.015745,0.044222,6.4224,1.3059,,0,
