experiment_id,condition_id,repeat_id,disturbance_target,disturbance_method,config_path,log_path,cycle,t,dt,lowstate_age,joint_id,q,dq,tau_est,q_cmd,dq_cmd,kp_cmd,kd_cmd,tau_cmd,flags,debug_0,debug_1,debug_2,debug_3,debug_4,debug_5,debug_6,debug_7,debug_8,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31,debug_32
P2,P2-H_PD_anti_phase_hip_disturbance,r03,hip,manual_push,config/h1_real_p2_anti_hip_knee_pd.yaml,data/20260623_165728/h1_real_p2_anti_hip_knee_pd_log.csv,0,6393.2850115420006,2.4699966161279008e-07,0.0014811680000000002,1,-0.24146938323974609,-0.00014254622510634363,-0.3515625,-0.24146938323974609,-0.00014655332779511809,120,5,0,4,-0.24146938328251,-0.00014655332980220603,-0.24146938323974609,-0.00014254622510634363,-4.2763903529419167e-11,-4.0071046958624031e-06,120,5,0,-0.5230800900547784,-0.0042191928023344715,-0.28161070681503231,-0.0040766465772281279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2,P2-H_PD_anti_phase_hip_disturbance,r03,hip,manual_push,config/h1_real_p2_anti_hip_knee_pd.yaml,data/20260623_165728/h1_real_p2_anti_hip_knee_pd_log.csv,0,6393.2850115420006,2.4699966161279008e-07,0.0014811680000000002,2,0.62384223937988281,-5.0815375288948417e-05,0.09375,0.62384223937988281,-4.8609730583848432e-05,120,5,0,4,0.62384223940342154,-4.8609731493213165e-05,0.62384223937988281,-5.0815375288948417e-05,2.3538726523497644e-11,2.205643795735252e-06,120,5,0,0.77885011256828096,0.0052739820075571597,0.15500787318839815,0.0053247973828461082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2,P2-H_PD_anti_phase_hip_disturbance,r03,hip,manual_push,config/h1_real_p2_anti_hip_knee_pd.yaml,data/20260623_165728/h1_real_p2_anti_hip_knee_pd_log.csv,1,6393.2870620470003,0.002049965999503911,0.0015584660000000001,1,-0.24146938323974609,0.00014432320313062519,0,-0.24146978557109833,-0.00053126481361687183,120,5,0,4,-0.24146978600985516,-0.00053126479541462548,-0.24146938323974609,0.00014432320313062519,-4.0277010907030508e-07,-0.00067558799854525067,120,5,0,-0.52308860065779106,-0.0040195193125677157,-0.28161921741804496,-0.0041638425156983409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2,P2-H_PD_anti_phase_hip_disturbance,r03,hip,manual_push,config/h1_real_p2_anti_hip_knee_pd.yaml,data/20260623_165728/h1_real_p2_anti_hip_knee_pd_log.csv,1,6393.2870620470003,0.002049965999503911,0.0015584660000000001,2,0.62384223937988281,-5.0815375288948417e-05,0.09375,0.62384247779846191,0.00016316064284183085,120,5,0,4,0.62384246108642449,0.00016316064266712926,0.62384223937988281,-5.0815375288948417e-05,2.2170654168096604e-07,0.00021397601795607768,120,5,0,0.77886075080390216,0.005024390571054518,0.15501851142401935,0.0050752059463434664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2,P2-H_PD_anti_phase_hip_disturbance,r03,hip,manual_push,config/h1_real_p2_anti_hip_knee_pd.yaml,data/20260623_165728/h1_real_p2_anti_hip_knee_pd_log.csv,2,6393.2890905230006,0.0020282479999877978,0.0015683950000000002,1,-0.24149495363235474,-0.00034977289033122361,-0.1171875,-0.24147096276283264,-0.00091135402908548713,120,5,0,4,-0.24147096010116512,-0.00091135402495211271,-0.24149495363235474,-0.00034977289033122361,2.3993531189619999e-05,-0.0005615811346208891,120,5,0,-0.52309627513005275,-0.0035018697106292988,-0.28160132149769801,-0.0031520968202980752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2,P2-H_PD_anti_phase_hip_disturbance,r03,hip,manual_push,config/h1_real_p2_anti_hip_knee_pd.yaml,data/20260623_165728/h1_real_p2_anti_hip_knee_pd_log.csv,2,6393.2890905230006,0.0020282479999877978,0.0015683950000000002,2,0.62384223937988281,-5.3632658818969503e-05,0,0.62384313344955444,0.00037240728852339089,120,5,0,4,0.62384310740010351,0.00037240728552907521,0.62384223937988281,-5.3632658818969503e-05,8.6802022070120444e-07,0.00042603994434804471,120,5,0,0.77887034387786724,0.0043773296722654387,0.15502810449798443,0.0044309623310844082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2,P2-H_PD_anti_phase_hip_disturbance,r03,hip,manual_push,config/h1_real_p2_anti_hip_knee_pd.yaml,data/20260623_165728/h1_real_p2_anti_hip_knee_pd_log.csv,3,6393.2911161330003,0.0020251470004950534,0.0015249780000000002,1,-0.24144381284713745,8.9681481767911464e-05,-0.46875,-0.24147289991378784,-0.001290408312343061,120,5,0,4,-0.24147290140182173,-0.0012904082734123846,-0.24144381284713745,8.9681481767911464e-05,-2.9088554684281176e-05,-0.001380089755180296,120,5,0,-0.5231026449240207,-0.0027562523228151772,-0.28165883207688325,-0.0028459338045830887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2,P2-H_PD_anti_phase_hip_disturbance,r03,hip,manual_push,config/h1_real_p2_anti_hip_knee_pd.yaml,data/20260623_165728/h1_real_p2_anti_hip_knee_pd_log.csv,3,6393.2911161330003,0.0020251470004950534,0.0015249780000000002,2,0.62385821342468262,0.00051273097051307559,-0.1875,0.62384414672851562,0.00058109598467126489,120,5,0,4,0.62384417609008191,0.00058109597634929374,0.62385821342468262,0.00051273097051307559,-1.4037334600702778e-05,6.8365005836218146e-05,120,5,0,0.7788783061067468,0.0034453095271612462,0.15502009268206418,0.0029325785566481706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2,P2-H_PD_anti_phase_hip_disturbance,r03,hip,manual_push,config/h1_real_p2_anti_hip_knee_pd.yaml,data/20260623_165728/h1_real_p2_anti_hip_knee_pd_log.csv,4,6393.2931377690002,0.0020221060003677849,0.001498472,1,-0.24146938323974609,-0.00022650776372756809,0.234375,-0.24147559702396393,-0.0016682064160704613,120,5,0,4,-0.2414756039388439,-0.0016682064002824276,-0.24146938323974609,-0.00022650776372756809,-6.2206990978086463e-06,-0.0014416986365548595,120,5,0,-0.52310733405599541,-0.0018643258501127751,-0.28163795081624932,-0.001637818086385207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2,P2-H_PD_anti_phase_hip_disturbance,r03,hip,manual_push,config/h1_real_p2_anti_hip_knee_pd.yaml,data/20260623_165728/h1_real_p2_anti_hip_knee_pd_log.csv,4,6393.2931377690002,0.0020221060003677849,0.001498472,2,0.62384223937988281,-3.5554334317566827e-05,-0.28125,0.62384563684463501,0.00078909349394962192,120,5,0,4,0.62384566387995344,0.00078909349053801737,0.62384223937988281,-3.5554334317566827e-05,3.424500070625669e-06,0.00082464782485558419,120,5,0,0.77888416751171796,0.0023304033378790815,0.15504192813183515,0.0023659576721966483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
