experiment_id,condition_id,repeat_id,disturbance_target,disturbance_method,config_path,log_path,cycle,t,dt,lowstate_age,joint_id,q,dq,tau_est,q_cmd,dq_cmd,kp_cmd,kd_cmd,tau_cmd,flags,debug_0,debug_1,debug_2,debug_3,debug_4,debug_5,debug_6,debug_7,debug_8,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31,debug_32
P3,P3_PD_preview_mpc_2point_same_phase,r01,none,none,config/h1_real_p3_preview2_hip_knee_pd.yaml,data/20260623_165919/h1_real_p3_preview2_hip_knee_pd_log.csv,0,6504.1485895160004,3.4400000004097819e-07,9.5377000000000005e-05,1,-0.18279460072517395,-0.00041304345359094441,-0.234375,-0.18279460072517395,-0.00041939507354982197,120,5,0,4,-0.18279460082499935,-0.00041939506158187543,-0.18279460072517395,-0.00041304345359094441,-9.9825397947839178e-11,-6.3516079909310187e-06,120,5,0,-0.4859,0,-0.30310539927482605,0.00041304345359094441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3,P3_PD_preview_mpc_2point_same_phase,r01,none,none,config/h1_real_p3_preview2_hip_knee_pd.yaml,data/20260623_165919/h1_real_p3_preview2_hip_knee_pd_log.csv,0,6504.1485895160004,3.4400000004097819e-07,9.5377000000000005e-05,2,0.58121037483215332,-0.00016229490574914962,0,0.58121037483215332,-0.00016886612866073847,120,5,0,4,0.58121037472887638,-0.000168866122902803,0.58121037483215332,-0.00016229490574914962,-1.0327694255352071e-10,-6.5712171536533781e-06,120,5,0,0.267625,0,-0.31358537483215332,0.00016229490574914962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3,P3_PD_preview_mpc_2point_same_phase,r01,none,none,config/h1_real_p3_preview2_hip_knee_pd.yaml,data/20260623_165919/h1_real_p3_preview2_hip_knee_pd_log.csv,1,6504.1581908370008,0.0096014880000439007,0.0019052300000000002,1,-0.18282017111778259,-0.0011811022413894534,-0.234375,-0.18280395865440369,-0.0023537992965430021,120,5,0,4,-0.18280395684667045,-0.0023537993386228166,-0.18282017111778259,-0.0011811022413894534,1.6214271112147127e-05,-0.0011726970972333632,120,5,0,-0.48593709589688039,-0.0093325998879205153,-0.3031169247790978,-0.0081514976465310619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3,P3_PD_preview_mpc_2point_same_phase,r01,none,none,config/h1_real_p3_preview2_hip_knee_pd.yaml,data/20260623_165919/h1_real_p3_preview2_hip_knee_pd_log.csv,1,6504.1581908370008,0.0096014880000439007,0.0019052300000000002,2,0.58121037483215332,-0.00033897123648785055,0.1875,0.58120071887969971,-0.0021702744998037815,120,5,0,4,0.58120069497282867,-0.0021702744916911624,0.58121037483215332,-0.00033897123648785055,-9.6798593246516518e-06,-0.0018313032552033119,120,5,0,0.26757863012889865,-0.011665749859799398,-0.31363174470325467,-0.011326778623311547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3,P3_PD_preview_mpc_2point_same_phase,r01,none,none,config/h1_real_p3_preview2_hip_knee_pd.yaml,data/20260623_165919/h1_real_p3_preview2_hip_knee_pd_log.csv,2,6504.1602007330002,0.0020096319994991063,0.0017674350000000001,1,-0.18274348974227905,-0.00043988050310872495,0.05859375,-0.18280826508998871,-0.0027574978303164244,120,5,0,4,-0.18280826335467942,-0.0027574978837390427,-0.18274348974227905,-0.00043988050310872495,-6.4773612400370606e-05,-0.0023176173806303177,120,5,0,-0.48595812653419102,-0.011550441476901931,-0.30321463679191196,-0.011110560973793206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3,P3_PD_preview_mpc_2point_same_phase,r01,none,none,config/h1_real_p3_preview2_hip_knee_pd.yaml,data/20260623_165919/h1_real_p3_preview2_hip_knee_pd_log.csv,2,6504.1602007330002,0.0020096319994991063,0.0017674350000000001,2,0.58121037483215332,-7.2945425927173346e-05,0.1875,0.58119624853134155,-0.0025880306493490934,120,5,0,4,0.58119623924811548,-0.0025880305670822126,0.58121037483215332,-7.2945425927173346e-05,-1.4135584037844318e-05,-0.0025150851411550393,120,5,0,0.26755234183226062,-0.01443805184594576,-0.3136580329998927,-0.014365106420018587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3,P3_PD_preview_mpc_2point_same_phase,r01,none,none,config/h1_real_p3_preview2_hip_knee_pd.yaml,data/20260623_165919/h1_real_p3_preview2_hip_knee_pd_log.csv,3,6504.1622120300008,0.0020112820002395893,0.001816965,1,-0.18274348974227905,0.0012787748128175735,-0.17578125,-0.18281339108943939,-0.0031611027661710978,120,5,0,4,-0.18281338474006456,-0.0031611028368630128,-0.18274348974227905,0.0012787748128175735,-6.9894997785507895e-05,-0.0044398776496805863,120,5,0,-0.48598329112257688,-0.013411194792652726,-0.30323980138029782,-0.0146899696054703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3,P3_PD_preview_mpc_2point_same_phase,r01,none,none,config/h1_real_p3_preview2_hip_knee_pd.yaml,data/20260623_165919/h1_real_p3_preview2_hip_knee_pd_log.csv,3,6504.1622120300008,0.0020112820002395893,0.001816965,2,0.58121037483215332,-0.00013336754636839032,0.1875,0.58119094371795654,-0.0030057274270802736,120,5,0,4,0.5811909402417017,-0.0030057274052549868,0.58121037483215332,-0.00013336754636839032,-1.9434590451616884e-05,-0.0028723598588865965,120,5,0,0.26752088609677876,-0.016763993490617135,-0.31368948873537456,-0.016630625944248745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3,P3_PD_preview_mpc_2point_same_phase,r01,none,none,config/h1_real_p3_preview2_hip_knee_pd.yaml,data/20260623_165919/h1_real_p3_preview2_hip_knee_pd_log.csv,4,6504.1642235940008,0.002011444999880041,0.00177304,1,-0.1827690601348877,-8.5450474216486327e-06,-0.46875,-0.18281932175159454,-0.003564383601769805,120,5,0,4,-0.18281931837340273,-0.0035643836174279889,-0.1827690601348877,-8.5450474216486327e-06,-5.0258238515038522e-05,-0.0035558385700063403,120,5,0,-0.48601176688502157,-0.014826145684689178,-0.30324270675013387,-0.014817600637267529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3,P3_PD_preview_mpc_2point_same_phase,r01,none,none,config/h1_real_p3_preview2_hip_knee_pd.yaml,data/20260623_165919/h1_real_p3_preview2_hip_knee_pd_log.csv,4,6504.1642235940008,0.002011444999880041,0.00177304,2,0.58121037483215332,-8.2089121860917658e-05,-0.46875,0.58118480443954468,-0.0034231259487569332,120,5,0,4,0.58118480059982613,-0.0034231258709229288,0.58121037483215332,-8.2089121860917658e-05,-2.5574232327185697e-05,-0.0033410367490620111,120,5,0,0.26748529139372323,-0.018532682105725711,-0.31372508343843009,-0.018450592983864793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
