experiment_id,condition_id,repeat_id,disturbance_target,disturbance_method,config_path,log_path,cycle,t,dt,lowstate_age,joint_id,q,dq,tau_est,q_cmd,dq_cmd,kp_cmd,kd_cmd,tau_cmd,flags,debug_0,debug_1,debug_2,debug_3,debug_4,debug_5,debug_6,debug_7,debug_8,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31,debug_32
P2,P2-H_EID_anti_phase_hip_disturbance,r04,hip,manual_push,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_165814/h1_real_p2_anti_hip_knee_eid_log.csv,0,6439.4682069580003,2.4600012693554163e-07,0.00054653200000000007,1,-0.2363305389881134,0.00064134609419852495,-0.05859375,-0.2363305389881134,0,0,0,-0.20000000298023224,4,-0.2363305390248587,0.00063759791928773627,-0.2363305389881134,0.00064134609419852495,-0.28674954373792272,-0.0048605424935569998,-1.2256423422913796,-1.8745283990092968e-05,-0.20000000000000001,0,0,-0.2363305389881134,0.00064134609419852495,6.0045370159356182e-07,-0.00015011342539619597,-0.2363305389881134,-0.23633092869029912,0.00025550755598132536,0.00064134609419852495,-0.24652652384807988,0.00021276521832018697,-0.010195984859966478,-0.00042858087587833798,0.75434738803516965,-0.20000000000000001,-1.2256610875753691,-0.52308008272603612,-0.0042191963993584748,-0.28674954373792272,-0.0048605424935569998,-3.6745301246199347e-11,-3.7481749107886849e-06,0
P2,P2-H_EID_anti_phase_hip_disturbance,r04,hip,manual_push,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_165814/h1_real_p2_anti_hip_knee_eid_log.csv,0,6439.4682069580003,2.4600012693554163e-07,0.00054653200000000007,2,0.62387418746948242,-6.1384991568047553e-05,-0.09375,0.62387418746948242,0,0,0,0.20000000298023224,4,0.62387418748934165,-5.9359262313709849e-05,0.62387418746948242,-6.1384991568047553e-05,0.15497591593788651,0.0053353714953975426,0.74398007657213228,1.0131029378733558e-05,0.20000000000000001,0,0,0.62387418746948242,-6.1384991568047553e-05,5.5803921927832789e-08,-1.3950980495368558e-05,0.62387418746948242,0.62387439809492751,0.00014715573441597047,-6.1384991568047553e-05,0.63006327651455174,0.00019851944707004486,0.0061890890450693181,0.00025990443863809241,-2.0783393396581653,0.20000000000000001,0.74399020760150869,0.77885010340736893,0.0052739865038294951,0.15497591593788651,0.0053353714953975426,1.985922537528495e-11,2.0257292543377048e-06,0
P2,P2-H_EID_anti_phase_hip_disturbance,r04,hip,manual_push,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_165814/h1_real_p2_anti_hip_knee_eid_log.csv,1,6439.470217477,0.0020104169998376165,0.00051397300000000003,1,-0.23630496859550476,0.0002252061094623059,-0.3515625,-0.23630496859550476,0,0,0,-0.40000000596046448,4,-0.23633093275948824,0.00025349921243524091,-0.23630496859550476,0.0002252061094623059,-0.28678346419628009,-0.0042523534673576521,-1.2258305353683421,-0.010045970663014192,-0.40000000000000002,0,0,-0.23632623890637286,0.0021500408702688645,6.0077394972712916e-07,-0.00015019348743076699,-0.23632623890637286,-0.2363320901379736,-0.00012810878038559831,0.0021500408702688645,-0.24652848314036874,-0.00017139872010144615,-0.010202244233995877,-0.0023214395903703106,0.55379009819001013,-0.40000000000000002,-1.2358765060313568,-0.52308843279178485,-0.0040271473578953462,-0.28678346419628009,-0.0042523534673576521,-2.5964163983482891e-05,2.829310297293501e-05,0
P2,P2-H_EID_anti_phase_hip_disturbance,r04,hip,manual_push,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_165814/h1_real_p2_anti_hip_knee_eid_log.csv,1,6439.470217477,0.0020104169998376165,0.00051397300000000003,2,0.62385821342468262,-0.00030686476384289563,0,0.62385821342468262,0,0,0,0.40000000596046448,4,0.62387440029427577,0.00014824127517800437,0.62385821342468262,-0.00030686476384289563,0.15500232754706966,0.005340790375293886,0.74416353036347826,0.022869398986529732,0.40000000000000002,0,0,0.62386575134214062,-0.0042180636708843786,5.5642021323798474e-08,-1.3910505336501438e-05,0.62386575134214062,0.62387502586111931,0.00035451493778371516,-0.0042180636708843786,0.63006501545154558,0.00040618357339758089,0.0061992641094049672,0.0046242472442819598,-1.2620424889934414,0.40000000000000002,0.76703292935000589,0.77886054097175228,0.0050339256114509904,0.15500232754706966,0.005340790375293886,1.6186869593148856e-05,0.0004551060390209,0
P2,P2-H_EID_anti_phase_hip_disturbance,r04,hip,manual_push,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_165814/h1_real_p2_anti_hip_knee_eid_log.csv,2,6439.4722298920005,0.002012407000620442,0.00015955100000000002,1,-0.23635610938072205,-0.00078473339090123773,0,-0.23635610938072205,0,0,0,-0.60000002384185791,4,-0.23633209970540819,-0.00013047609150111422,-0.23635610938072205,-0.00078473339090123773,-0.28673996286711312,-0.0027354555961915032,-1.2260255237836937,-0.01852515855113732,-0.60000000000000009,1.446381139030728e-05,-0.00032722190933711498,-0.23631972366423956,0.0032576210666488848,6.0110075683628139e-07,-0.00015027518920811506,-0.23630525985284925,-0.23633402453521202,-0.0005115893342872794,0.0029303991573117697,-0.24652999392470282,-0.00055538835063838983,-0.010224734071853564,-0.0034857875079501595,0.3536931357132711,-0.60000000000000009,-1.2443970261621784,-0.52309607224783516,-0.0035201889870927409,-0.28673996286711312,-0.0027354555961915032,2.4009675313851897e-05,0.0006542572994001235,-0.00015365617265342761
P2,P2-H_EID_anti_phase_hip_disturbance,r04,hip,manual_push,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_165814/h1_real_p2_anti_hip_knee_eid_log.csv,2,6439.4722298920005,0.002012407000620442,0.00015955100000000002,2,0.62385821342468262,-9.939513256540522e-05,0,0.62385821342468262,0,0,0,0.60000002384185791,4,0.62387503103245656,0.00035579460431694901,0.62385821342468262,-9.939513256540522e-05,0.15501187685084494,0.0044996238613532729,0.74434729275073386,0.035511969773174598,0.60000000000000009,-5.1257838714402485e-06,0.00066490381419705212,0.62385226704484287,-0.0067421486488712613,5.546949022328107e-08,-1.3867372547292692e-05,0.62384714126097141,0.62387607145182544,0.00056181180208220681,-0.006077244834674209,0.63006215531676568,0.00061359144949649637,0.0062150140557942768,0.0066908362841707055,-0.45474373083899389,0.60000000000000009,0.77925586811616676,0.77887009027552756,0.0044002287287878677,0.15501187685084494,0.0044996238613532729,1.6817607773944587e-05,0.00045518973688235423,0.00060339440773976918
P2,P2-H_EID_anti_phase_hip_disturbance,r04,hip,manual_push,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_165814/h1_real_p2_anti_hip_knee_eid_log.csv,3,6439.4742607880007,0.0020303259998399881,0.000264997,1,-0.2363305389881134,-2.5488319806754589e-05,-0.17578125,-0.2363305389881134,0,0,0,-0.80000001192092896,4,-0.2363340602469518,-0.0005174728348739362,-0.2363305389881134,-2.5488319806754589e-05,-0.28677196067275978,-0.0027522877924634872,-1.2262272643345622,-0.017813155145886755,-0.80000000000000004,-3.2408107244952968e-05,-0.00068065581959677853,-0.23629798428199178,0.0036377854287383119,6.014392412989622e-07,-0.0001503598103221982,-0.23633039238923673,-0.23633675854717087,-0.00089807067856703161,0.0029571296091415334,-0.2465260134772716,-0.00094213755280392786,-0.010195621088034873,-0.003899267161945461,0.15507675239592691,-0.80000000000000004,-1.2429708663739121,-0.52310249966087319,-0.0027777761122702417,-0.28677196067275978,-0.0027522877924634872,-3.5212588384014865e-06,-0.00049198451506718161,-0.0010695531065362141
P2,P2-H_EID_anti_phase_hip_disturbance,r04,hip,manual_push,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_165814/h1_real_p2_anti_hip_knee_eid_log.csv,3,6439.4742607880007,0.0020303259998399881,0.000264997,2,0.62387418746948242,0.00015121801698114723,-0.1875,0.62387418746948242,0,0,0,0.77985352277755737,4,0.62387609075522232,0.00056499225631147405,0.62387418746948242,0.00015121801698114723,0.15500393705863957,0.0033209962011100025,0.74453232655808887,0.036518303267969995,0.7798535373596549,6.7602037429082001e-06,0.0011159700214880546,0.62383316779637865,-0.006986732296352197,5.528183866232439e-08,-1.3820459671143597e-05,0.62383992800012156,0.62387754929347394,0.00077073050482327223,-0.0058707622748641426,0.63005981540624501,0.00082264745010408608,0.0062198874061234477,0.0066934097249682287,0.26355037609138521,0.7798535373596549,0.7798535373596549,0.778878124528122,0.0034722142180911497,0.15500393705863957,0.0033209962011100025,1.9032857399015057e-06,0.00041377423933032682,0.001197092466402953
P2,P2-H_EID_anti_phase_hip_disturbance,r04,hip,manual_push,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_165814/h1_real_p2_anti_hip_knee_eid_log.csv,4,6439.4762929590006,0.0020311279995439691,0.00040816500000000005,1,-0.23635610938072205,-0.0010281176073476672,-0.17578125,-0.23635610938072205,0,0,0,-1,4,-0.2363368081697077,-0.00090418854360983011,-0.23635610938072205,-0.0010281176073476672,-0.28675114603292495,-0.00085572683382710633,-1.2264335902217745,-0.018770374388527758,-1,-4.9609033228832345e-06,-0.00060914342086072575,-0.23632385782300885,0.0032672831139333872,6.0178709948566222e-07,-0.00015044677486894119,-0.23632881872633174,-0.2363402793571007,-0.0012842533718906283,0.0026581396930726612,-0.24653381266990351,-0.0013290637311179892,-0.010204993943571772,-0.0039872034241906504,-0.043638791359238656,-1,-1.2445352903495659,-0.523107255413647,-0.0018838444411747735,-0.28675114603292495,-0.00085572683382710633,1.9301211014344233e-05,0.00012392906373783711,-0.00066867426073532457
P2,P2-H_EID_anti_phase_hip_disturbance,r04,hip,manual_push,config/h1_real_p2_anti_hip_knee_eid.yaml,data/20260623_165814/h1_real_p2_anti_hip_knee_eid_log.csv,4,6439.4762929590006,0.0020311279995439691,0.00040816500000000005,2,0.62387418746948242,-0.0001419270847691223,0.28125,0.62387418746948242,0,0,0,0.77074986696243286,4,0.6238775761166141,0.00077403754534342373,0.62387418746948242,-0.0001419270847691223,0.15500988173946761,0.0024967286198618772,0.74471688027820704,0.027515830953261919,0.77074985344190416,2.4310469726824046e-05,0.0011911321528369075,0.62382924067707624,-0.0053436615226813717,5.5079915850519967e-08,-1.3769978955974183e-05,0.62385355114680308,0.62387945244685294,0.00097947505629193926,-0.0041525293698444644,0.6300604587993619,0.0010316576571245844,0.006206907652558824,0.0051841870269690483,0.22003873442545749,0.77074985344190416,0.77074985344190416,0.77888406920895004,0.0023548015350927549,0.15500988173946761,0.0024967286198618772,3.388647131674638e-06,0.00091596463011254603,0.0014828577895587961
