experiment_id,condition_id,repeat_id,disturbance_target,disturbance_method,config_path,log_path,cycle,t,dt,lowstate_age,joint_id,q,dq,tau_est,q_cmd,dq_cmd,kp_cmd,kd_cmd,tau_cmd,flags,debug_0,debug_1,debug_2,debug_3,debug_4,debug_5,debug_6,debug_7,debug_8,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31,debug_32
P1,P1_PD_same_phase_no_disturbance,r02,none,none,config/h1_real_p1_lite_hip_knee_pd.yaml,data/20260623_165434/h1_real_p1_lite_hip_knee_pd_log.csv,0,6219.4625078720001,3.0999945010989904e-07,0.00061658900000000007,1,-0.13140624761581421,-0.00027891664649359882,0.05859375,-0.13140624761581421,-0.00028448403463698924,120,5,0,4,-0.13140624768139278,-0.00028448404788125836,-0.13140624761581421,-0.00027891664649359882,-6.55785703518319e-11,-5.5674013876595425e-06,120,5,0,-0.48590011024334917,-0.0046796357890096828,-0.35449386262753496,-0.004400719142516084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1,P1_PD_same_phase_no_disturbance,r02,none,none,config/h1_real_p1_lite_hip_knee_pd.yaml,data/20260623_165434/h1_real_p1_lite_hip_knee_pd_log.csv,0,6219.4625078720001,3.0999945010989904e-07,0.00061658900000000007,2,0.24987050890922546,-0.00046430286602117121,0.375,0.24987050890922546,-0.00046402402222156525,120,5,0,4,0.24987050891250989,-0.00046402403116975292,0.24987050890922546,-0.00046430286602117121,3.2844282848998319e-12,2.7883485141828868e-07,120,5,0,0.26762486219581355,-0.0058495447362651547,0.017754353286588087,-0.0053852418702439835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1,P1_PD_same_phase_no_disturbance,r02,none,none,config/h1_real_p1_lite_hip_knee_pd.yaml,data/20260623_165434/h1_real_p1_lite_hip_knee_pd_log.csv,1,6219.4645398120001,0.0020309350002207793,0.00046664600000000003,1,-0.13145738840103149,-0.0016421012114733458,0.41015625,-0.13140673935413361,-0.00076437677489593625,120,5,0,4,-0.1314067466549714,-0.00076437679433237634,-0.13145738840103149,-0.0016421012114733458,5.0641746060092752e-05,0.00087772441714096942,120,5,0,-0.48590946634105281,-0.0044615105434312333,-0.35445207794002132,-0.0028194093319578875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1,P1_PD_same_phase_no_disturbance,r02,none,none,config/h1_real_p1_lite_hip_knee_pd.yaml,data/20260623_165434/h1_real_p1_lite_hip_knee_pd_log.csv,1,6219.4645398120001,0.0020309350002207793,0.00046664600000000003,2,0.24988648295402527,5.3476556786336005e-05,0.09375,0.24987053871154785,-0.0004400133911985904,120,5,0,4,0.24987053388581443,-0.00044001338949867344,0.24988648295402527,5.3476556786336005e-05,-1.5949068210840966e-05,-0.0004934899462850095,120,5,0,0.26761316707368404,-0.0055768881792919115,0.017726684119658775,-0.0056303647360782475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1,P1_PD_same_phase_no_disturbance,r02,none,none,config/h1_real_p1_lite_hip_knee_pd.yaml,data/20260623_165434/h1_real_p1_lite_hip_knee_pd_log.csv,2,6219.466579375,0.0020366990002003149,0.00050403600000000002,1,-0.13143181800842285,-3.3888449252117425e-05,0.1171875,-0.13140822947025299,-0.0012454473180696368,120,5,0,4,-0.13140822747716158,-0.0012454472657481509,-0.13143181800842285,-3.3888449252117425e-05,2.3590531261274972e-05,-0.0012115588164960335,120,5,0,-0.48591803081559559,-0.0038858949516805382,-0.35448621280717274,-0.0038520065024284207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1,P1_PD_same_phase_no_disturbance,r02,none,none,config/h1_real_p1_lite_hip_knee_pd.yaml,data/20260623_165434/h1_real_p1_lite_hip_knee_pd_log.csv,2,6219.466579375,0.0020366990002003149,0.00050403600000000002,2,0.24988648295402527,-0.00016362880705855787,0,0.24987061321735382,-0.00041598454117774963,120,5,0,4,0.24987060793783092,-0.00041598452779993759,0.24988648295402527,-0.00016362880705855787,-1.5875016194349945e-05,-0.00025235572074137972,120,5,0,0.26760246148050554,-0.0048573686896030664,0.017715978526480269,-0.0046937398825445086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1,P1_PD_same_phase_no_disturbance,r02,none,none,config/h1_real_p1_lite_hip_knee_pd.yaml,data/20260623_165434/h1_real_p1_lite_hip_knee_pd_log.csv,3,6219.4686081050004,0.0020313420000093174,0.00039035400000000004,1,-0.13140624761581421,-0.00012975565914530307,0.1171875,-0.13141067326068878,-0.0017233298858627677,120,5,0,4,-0.13141067316735919,-0.0017233298952086481,-0.13140624761581421,-0.00012975565914530307,-4.4255515449787008e-06,-0.001593574236063345,120,5,0,-0.48592510965243668,-0.0030580245135924363,-0.35451886203662247,-0.0029282688544471332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1,P1_PD_same_phase_no_disturbance,r02,none,none,config/h1_real_p1_lite_hip_knee_pd.yaml,data/20260623_165434/h1_real_p1_lite_hip_knee_pd_log.csv,3,6219.4686081050004,0.0020313420000093174,0.00039035400000000004,2,0.24988648295402527,0.00012132045230828226,0.1875,0.24987073242664337,-0.00039213741547428071,120,5,0,4,0.24987073015136177,-0.00039213742678463067,0.24988648295402527,0.00012132045230828226,-1.5752802663498988e-05,-0.00051345787909291298,120,5,0,0.26759361293445411,-0.0038225306419922517,0.017707129980428837,-0.0039438510943005343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1,P1_PD_same_phase_no_disturbance,r02,none,none,config/h1_real_p1_lite_hip_knee_pd.yaml,data/20260623_165434/h1_real_p1_lite_hip_knee_pd_log.csv,4,6219.4706413490003,0.0020333470001787646,0.00055061400000000005,1,-0.13143181800842285,-0.0010254138614982367,0.234375,-0.13141410052776337,-0.0022016244474798441,120,5,0,4,-0.13141409637849447,-0.0022016243995680996,-0.13143181800842285,-0.0010254138614982367,1.7721629928385552e-05,-0.001176210538069863,120,5,0,-0.48593033662006335,-0.0020628958264106902,-0.3544985186116405,-0.0010374819649124536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1,P1_PD_same_phase_no_disturbance,r02,none,none,config/h1_real_p1_lite_hip_knee_pd.yaml,data/20260623_165434/h1_real_p1_lite_hip_knee_pd_log.csv,4,6219.4706413490003,0.0020333470001787646,0.00055061400000000005,2,0.24988648295402527,0.00015209714183583856,0.28125,0.2498708963394165,-0.00036826852010563016,120,5,0,4,0.24987090113407062,-0.00036826850991624935,0.24988648295402527,0.00015209714183583856,-1.558181995464647e-05,-0.00052036565175208791,120,5,0,0.26758707922492081,-0.0025786197830142427,0.017700596270895541,-0.0027307169248500813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
