joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.612048,1.908851,18.0000,8.4770,,0,
2,RightKnee,5000,,0.361769,1.327822,18.0000,3.5194,,0,
