joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.020848,0.038894,3.0421,0.5287,,0,
2,RightKnee,4000,,0.003633,0.010285,0.8000,0.3125,,0,
