joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.425903,1.227064,18.0000,6.0967,,0,
2,RightKnee,5000,,0.623363,1.491499,18.0000,7.0935,,0,
