experiment_id,condition_id,repeat_id,disturbance_target,disturbance_method,config_path,log_path,cycle,t,dt,lowstate_age,joint_id,q,dq,tau_est,q_cmd,dq_cmd,kp_cmd,kd_cmd,tau_cmd,flags,debug_0,debug_1,debug_2,debug_3,debug_4,debug_5,debug_6,debug_7,debug_8,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31,debug_32
P4,P4_EID_Ko_o3_anti_phase_no_disturbance,r01,none,none,config/h1_real_p4_ko_o3_hip_knee_eid.yaml,data/20260623_170205/h1_real_p4_ko_o3_hip_knee_eid_log.csv,0,6670.0095175770002,2.9600050766021013e-07,0.0015409040000000001,1,-0.089400745928287506,0.0006684826803393662,-0.05859375,-0.089400745928287506,0,0,0,0.20000000298023224,4,-0.08940074599012196,0.00066250315023503692,-0.089400745928287506,0.0006684826803393662,-0.43367934133338359,-0.0048876768895031964,1.0301098748289292,-2.990507065615323e-05,0.20000000000000001,0,0,-0.089400745928287506,0.0006684826803393662,5.0614957042283137e-07,-0.00012653739260432364,-0.089400745928287506,-0.089401335934636478,8.4639920554253228e-05,0.0006684826803393662,-0.080831374414422036,0.001019560299222534,0.0085693715138654702,0.00035107761888316779,-1.1781161203019388,0.20000000000000001,1.0300799697582723,-0.5230800872616711,-0.0042191942091638302,-0.43367934133338359,-0.0048876768895031964,-6.1834454223586022e-11,-5.9795301043292799e-06,0
P4,P4_EID_Ko_o3_anti_phase_no_disturbance,r01,none,none,config/h1_real_p4_ko_o3_hip_knee_eid.yaml,data/20260623_170205/h1_real_p4_ko_o3_hip_knee_eid_log.csv,0,6670.0095175770002,2.9600050766021013e-07,0.0015409040000000001,2,0.25915428996086121,-0.00051542819710448384,-0.65625,0.25915428996086121,0,0,0,-0.20000000298023224,4,0.25915429003495999,-0.00050826267987749696,0.25915428996086121,-0.00051542819710448384,0.51969581911604168,0.0057894119631953407,-0.86934875875858464,3.5836477988854254e-05,-0.20000000000000001,0,0,0.25915428996086121,-0.00051542819710448384,-2.2568345903195564e-07,5.6420864753441982e-05,0.25915428996086121,0.25915499699035693,0.00018421510421228089,-0.00051542819710448384,0.25192227263107575,-0.00080959673837267365,-0.0072320173297854562,-0.00029416854126818981,3.0502846470228211,-0.20000000000000001,-0.86931292228059565,0.77885010907690289,0.0052739837660908569,0.51969581911604168,0.0057894119631953407,7.4098782665288354e-11,7.1655172269868839e-06,0
P4,P4_EID_Ko_o3_anti_phase_no_disturbance,r01,none,none,config/h1_real_p4_ko_o3_hip_knee_eid.yaml,data/20260623_170205/h1_real_p4_ko_o3_hip_knee_eid_log.csv,1,6670.0115593630007,0.0020413989996086457,0.0017995900000000002,1,-0.089400745928287506,-0.00012072206300217658,-0.05859375,-0.089400745928287506,0,0,0,0.40000000596046448,4,-0.089401360583135608,7.2574495087678265e-05,-0.089400745928287506,-0.00012072206300217658,-0.43368781701429004,-0.0039005240685302655,1.0298271919844257,0.009132921589451384,0.40000000000000002,0,0,-0.089404121427408029,-0.0016877495602645115,5.0665246981163037e-07,-0.00012666311745191826,-0.089404121427408029,-0.089403129626211553,-0.00050453218561638329,-0.0016877495602645115,-0.080834340615154252,0.00042953366042023484,0.0085697808122537772,0.0021172832206847463,-0.97673033866839687,0.40000000000000002,1.0389601135738769,-0.52308856294257755,-0.0040212461315324421,-0.43368781701429004,-0.0039005240685302655,-6.1465484810230286e-07,0.00019329655808985485,0
P4,P4_EID_Ko_o3_anti_phase_no_disturbance,r01,none,none,config/h1_real_p4_ko_o3_hip_knee_eid.yaml,data/20260623_170205/h1_real_p4_ko_o3_hip_knee_eid_log.csv,1,6670.0115593630007,0.0020413989996086457,0.0017995900000000002,2,0.25915428996086121,-0.00026881525991484523,-0.09375,0.25915428996086121,0,0,0,-0.40000000596046448,4,0.25915502652770545,0.00019867361946867721,0.25915428996086121,-0.00026881525991484523,0.51970641369910453,0.0052953643509936772,-0.86873291969924937,-0.028184383229319775,-0.40000000000000002,0,0,0.25916546024305509,0.0055851410969411583,-2.2628674195557252e-07,5.6571685493646056e-05,0.25916546024305509,0.2591571464488327,0.00089024550714539936,0.0055851410969411583,0.25192813222171517,-0.00010244697661425151,-0.0072373280213399172,-0.0056875880735554095,2.2261687386699909,-0.40000000000000002,-0.89691730292856708,0.77886070365996574,0.0050265490910788319,0.51970641369910453,0.0052953643509936772,7.3656684423939467e-07,0.00046748887938352244,0
P4,P4_EID_Ko_o3_anti_phase_no_disturbance,r01,none,none,config/h1_real_p4_ko_o3_hip_knee_eid.yaml,data/20260623_170205/h1_real_p4_ko_o3_hip_knee_eid_log.csv,2,6670.0136678080007,0.0021083689998704358,0.0018002410000000002,1,-0.089426308870315552,-1.390393572364701e-05,0.05859375,-0.089426308870315552,0,0,0,0.60000002384185791,4,-0.089403258528999094,-0.00053580296052045066,-0.089426308870315552,-1.390393572364701e-05,-0.43367021265263428,-0.0034653358787194175,1.0295217093055327,0.015298914075820671,0.60000000000000009,1.721504551466524e-06,0.00019979600590094772,-0.089411403847883236,-0.0036412102376013051,5.0717852836945632e-07,-0.0001267946320931382,-0.08940968234333177,-0.089406243527519344,-0.001112115363845654,-0.0034414142317003575,-0.080840613771328271,-0.00017902609561749953,0.0085690685720034993,0.0032623881360828578,-0.77590950988606744,0.60000000000000009,1.044600169320834,-0.52309652152294983,-0.0034792398144430645,-0.43367021265263428,-0.0034653358787194175,2.305034131645789e-05,-0.00052189902479680365,0.00022045406051854601
P4,P4_EID_Ko_o3_anti_phase_no_disturbance,r01,none,none,config/h1_real_p4_ko_o3_hip_knee_eid.yaml,data/20260623_170205/h1_real_p4_ko_o3_hip_knee_eid_log.csv,2,6670.0136678080007,0.0021083689998704358,0.0018002410000000002,2,0.25915428996086121,-0.00030682829674333334,0,0.25915428996086121,0,0,0,-0.60000002384185791,4,0.25915730091871286,0.00092771863770521894,0.25915428996086121,-0.00030682829674333334,0.51971636190760218,0.0046558706470231359,-0.86809280853504456,-0.044521395014013372,-0.60000000000000009,-5.6968439188809233e-06,-0.00074637943549914047,0.25918553520020365,0.010037478574281139,-2.269193883908116e-07,5.6729847097354222e-05,0.25917983835628478,0.25916087797533299,0.0016183387687728661,0.0092910991387819986,0.25194250937370749,0.00062710232332999574,-0.0072373289825772846,-0.008663996815452003,1.4115673800212836,-0.60000000000000009,-0.91179946198653417,0.77887065186846338,0.0043490423502798026,0.51971636190760218,0.0046558706470231359,3.0109578516568369e-06,0.0012345469344485524,-0.00081474156252571157
P4,P4_EID_Ko_o3_anti_phase_no_disturbance,r01,none,none,config/h1_real_p4_ko_o3_hip_knee_eid.yaml,data/20260623_170205/h1_real_p4_ko_o3_hip_knee_eid_log.csv,3,6670.0157164060001,0.0020471910002015647,0.0017017340000000001,1,-0.089426308870315552,-1.8226004613097757e-05,-0.52734375,-0.089426308870315552,0,0,0,0.80000001192092896,4,-0.089406330400656459,-0.0011261096688860691,-0.089426308870315552,-1.8226004613097757e-05,-0.43367659216870047,-0.0026994160583758116,1.0292135067285548,0.019587898565693821,0.80000000000000004,-8.2213030790087145e-06,0.00046697696362217275,-0.089419668809834721,-0.0049932332514724927,5.0769860880650608e-07,-0.0001269246522005228,-0.08942789011291373,-0.089410495215619945,-0.0017016335251416959,-0.0045262562878503202,-0.080847479638214467,-0.00076949088711765284,0.0085804104746992627,0.0037567654007326671,-0.57555408871377745,0.80000000000000004,1.0484330839675748,-0.52310290103901602,-0.0027176420629889094,-0.43367659216870047,-0.0026994160583758116,1.9978469659093223e-05,-0.0011078836642729713,0.00036832132667406818
P4,P4_EID_Ko_o3_anti_phase_no_disturbance,r01,none,none,config/h1_real_p4_ko_o3_hip_knee_eid.yaml,data/20260623_170205/h1_real_p4_ko_o3_hip_knee_eid_log.csv,3,6670.0157164060001,0.0020471910002015647,0.0017017340000000001,2,0.25917026400566101,0.00026866412372328341,-0.1875,0.25917026400566101,0,0,0,-0.80000001192092896,4,0.25916098207931454,0.0016351087448507186,0.25917026400566101,0.00026866412372328341,0.51970836224428396,0.0031283826609725738,-0.86746738998708994,-0.049221226834778309,-0.80000000000000004,-1.3884208253852393e-05,-0.0013356926633543509,0.25920406682408242,0.012114233898824565,-2.275464764944779e-07,5.6886619128384327e-05,0.25919018261582855,0.25916597296526356,0.0023247831171242777,0.010778541235470215,0.25195711307280066,0.0013349475362459736,-0.0072330695430278813,-0.0094435936992242411,0.60590802230123142,-0.80000000000000004,-0.91518631365946701,0.77887862624994497,0.0033970467846958573,0.51970836224428396,0.0031283826609725738,-9.2819263464716251e-06,0.0013664446211274352,-0.0015023031624005797
P4,P4_EID_Ko_o3_anti_phase_no_disturbance,r01,none,none,config/h1_real_p4_ko_o3_hip_knee_eid.yaml,data/20260623_170205/h1_real_p4_ko_o3_hip_knee_eid_log.csv,4,6670.0177393460008,0.002023828000346839,0.0018419340000000001,1,-0.089426308870315552,0.00081728358054533601,0.1171875,-0.089426308870315552,0,0,0,1,4,-0.0894105496614062,-0.001708230251398774,-0.089426308870315552,0.00081728358054533601,-0.43368119997494348,-0.0026373586756011087,1.0288986318237276,0.020116202102099887,1,-4.2676173678044757e-07,0.00064482040565607183,-0.08943924484184429,-0.0056773644652778751,5.0822118301263597e-07,-0.0001270552957531282,-0.089439671603581072,-0.089415877909596667,-0.0022829582079741486,-0.0050325440596218031,-0.080856575872354591,-0.0013518146768549566,0.0085830957312264811,0.0036807293827668466,-0.37587593658416424,1,1.048375134661012,-0.52310750884525903,-0.0018200750950557727,-0.43368119997494348,-0.0026373586756011087,1.5759208909352229e-05,-0.00252551383194411,0.00063969926481470649
P4,P4_EID_Ko_o3_anti_phase_no_disturbance,r01,none,none,config/h1_real_p4_ko_o3_hip_knee_eid.yaml,data/20260623_170205/h1_real_p4_ko_o3_hip_knee_eid_log.csv,4,6670.0177393460008,0.002023828000346839,0.0018419340000000001,2,0.25917026400566101,2.656111610122025e-05,-0.28125,0.25917026400566101,0,0,0,-0.91005194187164307,4,0.25916603821011847,0.0023326882428039847,0.25917026400566101,2.656111610122025e-05,0.51971412199226352,0.0022485288722996445,-0.86684660945102832,-0.044892608771694056,-0.91005196152238954,-1.2241122423520845e-05,-0.0015403632312508864,0.25921416333038871,0.011990357280072679,-2.2817813566389233e-07,5.7044533920599591e-05,0.25920192220796517,0.25917242329165535,0.0030214071666811986,0.010449994048821793,0.25196887201739171,0.0020328063181070367,-0.0072330501905734645,-0.0084171877307147557,0.16706169877486712,-0.91005196152238954,-0.91005196152238954,0.77888438599792453,0.0022750899884008647,0.51971412199226352,0.0022485288722996445,-4.2257955425450966e-06,0.0023061271267027644,-0.0016872567003331366
